접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160530000831,Y,00107987,남해화학,-,-,-,-,-,-,2015-12-31,2015,Q4
20170331005005,Y,00107987,남해화학,-,-,-,-,-,-,2016-12-31,2016,Q4
20180402004809,Y,00107987,남해화학,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401004960,Y,00107987,남해화학,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330000605,Y,00107987,남해화학,-,-,-,-,-,-,2019-12-31,2019,Q4
20210316000430,Y,00107987,남해화학,-,-,-,-,-,-,2020-12-31,2020,Q4
20220317000080,Y,00107987,남해화학,-,-,-,-,-,-,2021-12-31,2021,Q4
20230316001430,Y,00107987,남해화학,-,-,-,-,-,-,2022-12-31,2022,Q4
20240314001607,Y,00107987,남해화학,-,-,-,-,-,-,2023-12-31,2023,Q4
20250320001346,Y,00107987,남해화학,-,-,-,-,-,-,2024-12-31,2024,Q4
