,name,year,quarter,sector,Relative Return,비유동자산 변화율,총포괄손익 변화율,특정 증권 등 소유 수 변화율,자본총계 변화율,특정 증권 등 소유 증감 수 변화율,영업이익 변화율,전체 주주 수 변화율,영업비용 변화율,매출액 변화율,Label,Code
4,CJ_Logistics,2023,Q3,산업재,-0.09070208552509432,-0.0018936867422048032,0.006837273743545702,-1.0499999999999998,-0.017443120431162473,-0.9550000000000001,-0.11529071443056416,-0.0,-7.234731707767028e-09,0.007313342747866547,0.09880020821330142,000120
4,Doosan_Corp,2023,Q3,산업재,-0.12121228960672698,-0.019620124704323283,1.102941367511282,0.13216827553354216,0.0035865908306648153,0.15025771663518572,0.8043993198978729,-0.0,2.0711087954007624e-09,0.5871230879157323,0.2807863441068099,000150
4,LG_International,2023,Q3,산업재,0.18677654695353818,-0.02742155251975409,0.20455482473779496,-0.001569270514882204,-0.02466843578952993,-0.001569270514882204,-2.3261157045951983,-0.0,-4.938778089209904e-11,-0.021704356271748937,-0.17041264271183396,001120
4,Korean_Air,2023,Q3,산업재,0.006133767606655141,-0.01728471997014669,-0.5142823519406976,-2.5,-0.04429352983633583,2.75,-0.11179980593497763,-0.0,1.2149495613722654e-08,-0.09288287864690692,-0.06878406869192599,003490
5,S&T_Heavy_Industries,2023,Q3,산업재,0.15223841790739995,-0.03512418415978291,0.42314535760826755,0.0,-0.01450551352584406,0.0,-0.5749658282653649,-0.0,-5.259030806715155e-10,-0.4148458955599579,0.11909660520852336,003570
4,LS_Corp,2023,Q3,산업재,0.10833518155565101,-0.041351272135183414,0.8056326702549241,0.02805042720150419,-0.04853110346944889,2.140050725889294,0.4022315712456558,-0.0,-0.0015923122726522188,-0.0015923122726522188,0.12645350472790393,006260
4,LS_Electric,2023,Q3,산업재,0.3553579851462838,-0.04139306902291473,0.5343460488391236,-0.03281233780008397,-0.01847702793962247,1.4728165851157844,0.30813493027842465,-0.0,8.833909552326666e-09,0.13549453064137496,0.21318932285597744,010120
4,Korea_Electric_Terminal,2023,Q3,산업재,-0.08221002203303082,-0.010543488879214635,0.16710480072392708,-0.3902185884344198,-0.017150701799853785,0.9794121169714506,0.28709325316486767,-0.0,5.149570386960652e-09,0.09645090543050594,-0.12273908766955663,025540
4,Daewoo_International,2023,Q3,산업재,0.7059462661232573,-0.02915044343576012,0.09113455348024879,-0.0,-0.006358898462405449,-0.0,0.1484791682433353,-0.0,4.4583888522818137e-10,0.11638900948920394,0.8181537464684357,047050
4,Korea_Aerospace_Industries,2023,Q3,산업재,0.0752232562204367,0.0015658334993953194,0.1093852671817035,0.23784163654276436,-0.03718294291918167,0.9969513223776255,-5.311166089967764,-0.0,9.72210177623007e-10,-0.37715477316027335,-0.04802797860459645,047810
4,KEPCO_KPS,2023,Q3,산업재,-0.16691420673721552,-0.013773853133118408,-0.10051751310907098,0.08844928760648052,-0.034545251236341334,6.192452750900858,0.2650449132984599,-0.0,3.518402253493308e-08,0.1904839519158794,0.021858416828835752,051600
4,Hyundai_Glovis,2023,Q3,산업재,0.1922518709852148,-0.010192325224883225,0.4407268589817164,-0.0,-0.027225278391912022,-0.0,0.0352929054352209,-0.0,3.7848821305966684e-10,0.04597027157423317,-0.02460725935723492,086280
