,name,year,quarter,sector,Relative Return,비유동자산 변화율,총포괄손익 변화율,특정 증권 등 소유 수 변화율,자본총계 변화율,특정 증권 등 소유 증감 수 변화율,영업이익 변화율,전체 주주 수 변화율,영업비용 변화율,매출액 변화율,Label,Code
10,CJ_Logistics,2022,Q1,산업재,-0.15768692687592137,-0.0006098864316907981,-0.038562851049025904,-0.03856285104902568,-0.007389135974415595,-0.03856285104902568,0.445338565022507,-0.0,-6.088967663329714e-09,0.09865796587446496,0.11131152698100741,000120
10,Doosan_Corp,2022,Q1,산업재,0.21133524785023414,-0.07040648845748398,-0.03859581506041487,-0.03859581506041487,0.003688978534823195,-0.03859581506041487,1.544819098530279,-0.0,1.6629469073564873e-09,-0.03859581506041465,-0.06810196658570933,000150
10,LG_International,2022,Q1,산업재,-0.21211013717105892,-0.054700403477110804,-0.03868457679512405,-0.03868457679512405,-0.05798969977837087,-0.03868457679512405,0.17864490757158602,-0.0,-1.0586140585723504e-09,-0.056259761124088925,0.3601081620022607,001120
10,Korean_Air,2022,Q1,산업재,-0.1065743252819815,0.004362880069243569,-0.04033404096188575,-0.04257741612777455,-0.07775984271711134,-1.6641432902839632,-0.1192473792339892,-0.0,-9.818354516666154e-09,0.007332014250651886,0.10316783058017008,003490
11,S&T_Heavy_Industries,2022,Q1,산업재,-0.07328057460380377,-0.04971025308253352,-0.03864396357177968,0.0,0.0038120023268932712,0.0,0.7442489213547215,-0.0,1.6643756506722282e-08,0.28778468174787086,0.0057783027351337585,003570
10,LS_Corp,2022,Q1,산업재,-0.13734073171769612,-0.006544825028329537,-0.03862417553882036,-0.03862417553882014,-0.021311978778530527,-0.03862417553882036,-0.3890449751376903,-0.0,-0.03862417553882014,-0.03862417553882036,0.05721679479862582,006260
10,LS_Electric,2022,Q1,산업재,-0.14245880361770016,-0.0014431137590427134,-0.03864479316988323,-0.03864479316988301,0.003417554604181916,-0.03864479316988301,0.1899748804082324,-0.0,1.8017670680346477e-10,0.10347637265536425,-0.11142119803291539,010120
10,Korea_Electric_Terminal,2022,Q1,산업재,0.02530204422557241,-0.015761808030653413,-0.03864559580385074,-0.03864559580385074,-0.005073273577945736,-0.03864559580385074,0.5465501288091466,-0.0,-1.3559986094341004e-09,-0.06591819246530872,-0.08657405487457678,025540
10,Daewoo_International,2022,Q1,산업재,-0.05316236182504054,-0.17873001588923332,-0.039433963920473936,-0.039433963920473936,0.0026949886947285062,-0.039433963920473714,-0.5269223087769128,-0.0,-1.1310707497832582e-08,-0.03389466553746057,0.03076645064916663,047050
10,Korea_Aerospace_Industries,2022,Q1,산업재,0.00269497299570892,0.01476422358904872,-0.038637331908440986,-0.038637331908440986,-0.015862986411254054,-0.038637331908440986,5.047248121207438,-0.0,2.0519103014634003e-09,0.1970191260805686,0.38298293073425327,047810
10,KEPCO_KPS,2022,Q1,산업재,0.026506309170831514,-0.04027613178550471,-0.038642935828433256,-0.03864293582843348,0.018039280748624265,-0.038642935828433256,-11.810724993141912,-0.0,7.868709907479012e-09,0.19994869378394875,0.1403527226046044,051600
10,Hyundai_Glovis,2022,Q1,산업재,0.025433486615805558,-0.036944962794405845,-0.03904621515667106,-0.03904621515667128,-0.02478522933842764,-0.03904621515667128,-0.30187703647422537,-0.0,-8.417096070147873e-10,-0.07504558363526592,0.221875807358164,086280
