,name,year,quarter,sector,Relative Return,비유동자산 변화율,총포괄손익 변화율,특정 증권 등 소유 수 변화율,자본총계 변화율,특정 증권 등 소유 증감 수 변화율,영업이익 변화율,전체 주주 수 변화율,영업비용 변화율,매출액 변화율,Label,Code
17,CJ_Logistics,2020,Q2,산업재,0.07242938237193654,-0.004432597772771718,0.1424484230708537,0.1424484230708536,-0.008142364868214846,0.1424484230708536,-0.3793947328886955,0.1424484230708536,-2.409612303435514e-10,-0.044795102449529445,-0.033428838749814255,000120
17,Doosan_Corp,2020,Q2,산업재,-0.3278471153239161,-0.11331607352334805,0.14257219610317373,0.14257219610317373,-0.1489654579975337,0.14257219610317362,0.09587299210177502,0.14257219610317373,1.8157752843537233e-09,0.14257219610317362,-0.04948578664960998,000150
17,LG_International,2020,Q2,산업재,-0.1956876468853778,-0.009394044203674623,0.14286890902306248,0.1428689090230626,-0.0036624226441166474,0.1428689090230626,48.77797508962691,0.14286890902306248,2.1908214661336083e-09,0.06656501329541042,0.5573098758526644,001120
17,Korean_Air,2020,Q2,산업재,-0.1487856324050815,0.025455190342344003,0.14773505162248823,0.15787096028599912,-0.11809407973831032,-0.1864328410146774,3.62063399429948,0.1685012200132079,6.766336613730778e-10,0.28115303481567055,-0.06812910444484338,003490
18,S&T_Heavy_Industries,2020,Q2,산업재,0.011578074870504967,0.03864329169999481,0.1429946692070727,0.0,-0.004156263838766661,0.0,0.11637619158451007,0.1429946692070726,6.75464000012816e-11,0.06041326517776302,-0.27731220149648517,003570
17,LS_Corp,2020,Q2,산업재,-0.2003874620065221,-0.01092322890682662,0.14278264643466554,0.14278264643466554,-0.010392409317458107,0.14278264643466554,-3.3993875765529307,0.14278264643466554,0.14278264643466554,0.14278264643466554,0.010448705744868142,006260
17,LS_Electric,2020,Q2,산업재,-0.1731218405986413,0.014401316648428253,0.14294572825261342,0.1429457282526133,-0.011669043402884771,0.1429457282526133,0.26772641335700964,0.1429457282526133,1.550475717707897e-09,0.0797638798843785,0.19867824214632224,010120
17,Korea_Electric_Terminal,2020,Q2,산업재,-0.23606473882191334,-0.01918083381782143,0.14299495823421826,0.14299495823421837,-0.011484821058635797,0.14299495823421826,0.7216941366448237,0.14299495823421837,2.009134993669216e-09,0.2128574192030065,0.12786098991610728,025540
17,Daewoo_International,2020,Q2,산업재,-0.19803810080901915,-0.05573060728194945,0.1424848782816852,0.1424848782816852,-0.030373287955266726,0.1424848782816852,0.08535942185810885,0.14248487828168532,1.2320245442377609e-09,0.07898294962718189,0.04974525191966386,047050
17,Korea_Aerospace_Industries,2020,Q2,산업재,-0.19062047100049748,-0.05895889136011867,0.14245146288602661,0.14245146288602673,-0.033971644731729755,0.1424514628860265,0.07036070513991433,0.14245146288602661,1.5561487829341895e-09,0.13219846502794186,-0.05396353928912734,047810
17,KEPCO_KPS,2020,Q2,산업재,-0.06202322054861456,0.04787559598743907,0.1429808783286063,0.1429808783286064,-0.039309565585013084,0.1429808783286064,-0.3809947793340336,0.1429808783286064,-2.295362326143296e-11,-0.31579029315693163,-0.1888580533539187,051600
17,Hyundai_Glovis,2020,Q2,산업재,-0.16920283215503165,0.006742195069638912,0.14306208890305794,0.14306208890305794,-0.027486732888637455,0.14306208890305794,0.2700669553058581,0.14306208890305794,1.4833759750794373e-09,0.2956011062057693,-0.05275964083375423,086280
