,name,year,quarter,sector,Relative Return,비유동자산 변화율,총포괄손익 변화율,특정 증권 등 소유 수 변화율,자본총계 변화율,특정 증권 등 소유 증감 수 변화율,영업이익 변화율,전체 주주 수 변화율,영업비용 변화율,매출액 변화율,Label,Code
14,CJ_Logistics,2021,Q1,산업재,-0.3247992394866537,-0.020382950821737467,-0.07211996563577427,-0.0721199656357745,-0.021998544000502385,-0.0721199656357745,0.5167362990037098,-0.0,3.865764318878769e-10,0.05922559924847581,0.026966068246699698,000120
14,Doosan_Corp,2021,Q1,산업재,-0.16438860047007242,0.12165294205743815,0.8163806966853389,-0.07206215449028774,-0.021080142930058443,-0.07206215449028797,2.104767661041598,-0.0,-1.21555980876844e-09,-0.07206215449028774,-0.11414267375756469,000150
14,LG_International,2021,Q1,산업재,0.3261397276494966,-0.047606606498153514,-0.07232049144455899,-0.07232049144455899,-0.059497489546852744,-0.07232049144455899,2.195839891256895,-0.0,-5.6643880334204045e-09,-0.05248762266828311,0.20030177068687977,001120
14,Korean_Air,2021,Q1,산업재,0.17825184453055104,-0.002015686314524423,-0.08218400310931351,-0.09315429279441578,-0.9726074086839371,0.3706271400633081,0.10408805790921571,-0.0,3.2492539673894476e-09,0.03376820689091209,0.2123840263793591,003490
15,S&T_Heavy_Industries,2021,Q1,산업재,-0.10680298068383676,0.04351907865216553,-0.07231885568384944,0.0,-0.08154410321206118,0.0,0.568648142350106,-0.0,-3.8779250919405546e-08,0.3470619898786883,0.20777340676632572,003570
14,LS_Corp,2021,Q1,산업재,0.05049870200847095,0.007817621759851234,-0.072213155236873,-0.07221315523687322,-0.005773018749322345,-0.072213155236873,0.10364013744265954,-0.0,-0.07221315523687322,-0.07221315523687322,-0.10886733457161099,006260
14,LS_Electric,2021,Q1,산업재,-0.16738358841267958,-0.04666013116591272,-0.07227343075887993,-0.07227343075887993,0.019908755878273787,-0.07227343075888015,0.6391120288116434,-0.0,6.117356731599003e-10,0.0956467495803186,-0.10348593712926409,010120
14,Korea_Electric_Terminal,2021,Q1,산업재,0.1311992514590204,-0.027840113228946084,-0.07231598304521358,-0.07231598304521358,-0.03772193309988858,-0.07231598304521358,0.1793248085211312,-0.0,-1.5970313473841296e-09,0.04059501478885641,0.09921066111434852,025540
14,Daewoo_International,2021,Q1,산업재,-0.17941582790605898,0.007631450897871317,-0.07309247834101118,-0.07309247834101118,0.0031473672639956707,-0.0730924783410114,-0.048969167329175,-0.0,2.332518084005367e-09,-0.27508238556355846,0.3145657411152338,047050
14,Korea_Aerospace_Industries,2021,Q1,산업재,-0.1403104888007199,0.008861986233486774,-0.07222001808113832,-0.07222001808113832,0.004292249019204997,-0.07222001808113832,2.201055310747539,-0.0,1.0612703205737142e-09,0.19818528629417909,0.34247473182535815,047810
14,KEPCO_KPS,2021,Q1,산업재,-0.16125264627424266,-0.04024683916957872,-0.07230770748058624,-0.07230770748058624,0.00039024405109000515,-0.07230770748058601,-1.1730923006574958,-0.0,-2.318130377561303e-09,0.1965885955981651,-0.004965184580075513,051600
14,Hyundai_Glovis,2021,Q1,산업재,0.02058725731388633,-0.02877248696864121,-0.07218460796377313,-0.0721846079637729,-0.0021038098263621574,-0.0721846079637729,-0.2892267948712641,-0.07218460796377313,-1.6511373574785312e-10,-0.05601652112983779,-0.0465350089716525,086280
