,name,year,quarter,sector,Relative Return,비유동자산 변화율,총포괄손익 변화율,특정 증권 등 소유 수 변화율,자본총계 변화율,특정 증권 등 소유 증감 수 변화율,영업이익 변화율,전체 주주 수 변화율,영업비용 변화율,매출액 변화율,Label,Code
12,CJ_Logistics,2021,Q3,산업재,-0.08253632441499362,0.03818183816579801,-0.06910149618906547,-0.06910149618906547,-0.010103910820872253,-0.06910149618906547,-0.25490321498809165,-0.0,-5.2283484151579614e-09,-0.05141722741837773,-0.04969540479947375,000120
12,Doosan_Corp,2021,Q3,산업재,0.8616006618863763,-0.0017528624222209466,-0.06923519990099969,-0.06923519990099947,-0.1152048594875581,-0.06923519990099969,0.32463265320774515,-0.0,-5.4660634120699e-09,-0.06923519990099969,0.1299229727722137,000150
12,LG_International,2021,Q3,산업재,-0.06817220877608432,-0.0773227055196466,-0.06936606538853751,-0.06936606538853729,-0.11437007155297918,-0.06936606538853729,3.1878867644879967,-0.0,-1.1736695368508866e-09,-0.02226815543737093,0.1948721745138683,001120
12,Korean_Air,2021,Q3,산업재,0.1056888971804939,0.01445696632066984,-0.0722349563276623,-0.07758514006718609,0.007760783174828201,0.5650467264010162,-1.2274086087857614,-0.0,3.035434112585213e-09,-0.14158085625182038,0.14564624321246528,003490
13,S&T_Heavy_Industries,2021,Q3,산업재,0.41036661933318475,-0.009512557056823301,-0.06937242482516348,0.0,0.006378086432968888,0.0,0.4038149338888747,-0.0,3.940308280325204e-10,0.21768458504257404,-0.013184753267830154,003570
12,LS_Corp,2021,Q3,산업재,-0.03807269054915383,-0.09276690958248524,-0.06932906692560636,-0.06932906692560636,-0.021491803614066995,-0.06932906692560659,0.3932590942835932,-0.0,-0.06932906692560636,-0.06932906692560636,-0.012416791202063737,006260
12,LS_Electric,2021,Q3,산업재,-0.13750572109234716,0.022308622688893442,-0.06933507564394614,-0.06933507564394614,0.0007979239277063899,-0.06933507564394614,0.23898825139529545,-0.0,7.961484722662868e-10,-0.008100604098079112,0.283384350548486,010120
12,Korea_Electric_Terminal,2021,Q3,산업재,0.3445577849845782,-0.02573338260192415,-0.06937276890428423,-0.06937276890428423,-0.027721788419462712,-0.06937276890428423,-0.041942979534827396,-0.0,-1.2530398653999538e-09,0.0030159260576773095,-0.17194532171539267,025540
12,Daewoo_International,2021,Q3,산업재,0.09821794583699356,0.006315878522622831,-0.06961303779754946,-0.06961303779754946,-0.012323753013925076,-0.06961303779754924,0.10188579789051111,-0.0,1.3685047253490398e-10,-0.057357850755791695,0.10291909213525398,047050
12,Korea_Aerospace_Industries,2021,Q3,산업재,-0.16080042212446385,0.010642202890125407,-0.06907012748118113,-0.06907012748118135,-0.007764529300771539,-0.06907012748118135,0.8967831730254179,-0.0,5.379803027994943e-10,0.37247812860077933,0.0950721274661148,047810
12,KEPCO_KPS,2021,Q3,산업재,0.30147112002223725,-0.01693909353036993,-0.06936862164734703,-0.0693686216473468,-0.031233851805654522,-0.06936862164734703,0.18322667498139977,-0.0,-2.2539811414640554e-10,0.15821425891645347,-0.01795282623411963,051600
12,Hyundai_Glovis,2021,Q3,산업재,0.05930137543529849,-0.001497797928111666,-0.0690747226975803,-0.0690747226975803,-0.02626685006179197,-0.0690747226975803,-0.14390376816771866,-0.06907472269758008,-2.0726461242444182e-10,0.00445877943139994,-0.1136216000698717,086280
