,name,year,quarter,sector,Relative Return,비유동자산 변화율,총포괄손익 변화율,특정 증권 등 소유 수 변화율,자본총계 변화율,특정 증권 등 소유 증감 수 변화율,영업이익 변화율,전체 주주 수 변화율,영업비용 변화율,매출액 변화율,Label,Code
26,CJ_Logistics,2018,Q1,산업재,-0.15446884943846872,-0.15850755180789866,-0.02466726687166365,-0.02466726687166365,-0.07003624318965351,-0.02466726687166365,0.2776602378320223,-0.02466726687166343,9.621232862997536e-09,-0.03277689166232878,0.012786390667204349,000120
26,Doosan_Corp,2018,Q1,산업재,-0.2064624195618241,-0.04686271464919223,0.5566057751248916,-0.024355507064874216,-0.06829259993120917,-0.024355507064874438,-0.8428240164239913,-0.024355507064874216,-2.3385683708635762e-09,0.05879759354376146,-0.035721044488613636,000150
26,LG_International,2018,Q1,산업재,-0.021666924336949694,0.018405237992747847,-0.02429890390168299,-0.02429890390168321,0.06933587329183233,-0.02429890390168321,1.7587590679512366,-0.02429890390168299,-6.857280265976057e-09,0.013525286837373085,0.039663565712917175,001120
26,Korean_Air,2018,Q1,산업재,0.08125208716292796,-0.007860660574116052,-0.02356865527878571,-0.02282445831305724,0.020763002000587782,-0.06282541777910322,0.23414326409484432,-0.022061416297680214,7.958922064938906e-10,-0.0008328045673013929,0.025364393567616557,003490
27,S&T_Heavy_Industries,2018,Q1,산업재,-0.10074169718311228,0.002793801320264966,-0.0242970525252173,0.0,0.018914975018089253,0.0,0.8796045206380904,-0.0242970525252173,1.1628912949824185e-09,0.2446945241100854,0.08951014818685299,003570
26,LS_Corp,2018,Q1,산업재,-0.08951814047904008,0.0012586177746886085,-0.024294620951347046,-0.024294620951347046,-0.021483138956694736,-0.024294620951347046,0.06998344351420216,-0.024294620951347046,-0.024294620951347046,-0.024294620951347046,0.06599465951313449,006260
26,LS_Electric,2018,Q1,산업재,0.1925892093155659,0.011449173259864165,-0.024302843208347413,-0.024302843208347413,-0.003287443136837709,-0.02430284320834719,-1.8360590259627356,-0.02430284320834719,-3.3240007763165786e-09,0.014582611132064716,-0.022696933646334634,010120
26,Korea_Electric_Terminal,2018,Q1,산업재,-0.0980503773222858,0.026567771308970478,-0.024295225051636837,-0.024295225051636837,0.0084723860357655,-0.024295225051636837,0.5451143479881533,-0.024295225051636837,-2.2623343848942166e-10,0.09358994991959058,-0.1729618878815122,025540
26,Daewoo_International,2018,Q1,산업재,-0.07275346646428481,0.018155107252079583,-0.024688065060420206,-0.024688065060419984,-0.010330181915803482,-0.024688065060419984,-0.6969549084050628,-0.024688065060419984,-3.321164349851867e-09,-0.10466184856344984,0.2923804620762224,047050
26,Korea_Aerospace_Industries,2018,Q1,산업재,0.06279144917639007,-0.008442661371586224,-0.024545166810113983,-0.024545166810113983,0.10073015890365222,-0.024545166810113983,1.2321075724864223,-0.024545166810113983,1.2939451382830697e-09,-0.8965996549079467,0.1083322522215609,047810
26,KEPCO_KPS,2018,Q1,산업재,-0.033601981842226764,-0.0036351109656229674,-0.02429335341376171,-0.02429335341376171,0.04868659813574794,-0.024293353413761487,0.37994547195537487,-0.02429335341376171,2.1307128312846034e-10,0.26877147199471096,0.1688020454803494,051600
26,Hyundai_Glovis,2018,Q1,산업재,-0.08241022438585396,0.008703773391475988,-0.02424686519737418,-0.02424686519737418,0.011681853002716291,-0.0242468651973744,0.20246849654501398,-0.0242468651973744,4.398490441511746e-10,0.04470823025220627,0.2677288739888581,086280
