,name,year,quarter,sector,Relative Return,비유동자산 변화율,총포괄손익 변화율,특정 증권 등 소유 수 변화율,자본총계 변화율,특정 증권 등 소유 증감 수 변화율,영업이익 변화율,전체 주주 수 변화율,영업비용 변화율,매출액 변화율,Label,Code
15,CJ_Logistics,2020,Q4,산업재,0.030376393366391183,-0.0381810369616038,-0.015406148705614964,-0.015406148705614964,-0.10170531411804706,-0.015406148705614964,0.11403005432266788,-0.15473390336106552,-5.314244555649412e-10,-0.07260171143246841,-0.3247992394866537,000120
15,Doosan_Corp,2020,Q4,산업재,0.13661746449832246,-0.11529604355786427,-4.928795336987705,-0.015464695505913673,-0.011628684352144925,-0.015464695505913895,2.2312531841638217,-0.24106375132626656,-2.897864660448745e-10,-0.015464695505913895,-0.16438860047007242,000150
15,LG_International,2020,Q4,산업재,-0.10265671276798077,0.03328418937033972,-0.015307079245309607,-0.015307079245309607,0.05289505401181871,-0.015307079245309607,1.3615129104070596,-0.2410565660880999,5.40999528630213e-10,0.018373802490150415,0.3261397276494966,001120
15,Korean_Air,2020,Q4,산업재,-0.028045700055831374,-0.0014490969053599922,-0.018840751691789226,-0.02390648359488079,-0.10515335903349543,0.15393561347366258,-17.304073663020883,0.21168717697301032,4.383985612784254e-09,-0.16771256409831747,0.17825184453055104,003490
16,S&T_Heavy_Industries,2020,Q4,산업재,-0.07525476688777402,-0.05357303089997845,-0.015370954227875488,0.0,0.0060881150019114205,0.0,12.131451910746186,-0.15458303635132986,1.2863317271561882e-08,-0.9088846694335149,-0.10680298068383676,003570
15,LS_Corp,2020,Q4,산업재,0.3900095193050309,-0.009158734287613823,-0.015366728315335587,-0.015366728315335587,-0.009914361272613581,-0.015366728315335587,-2.157799074686054,-0.0996326319742793,-0.015366728315335365,-0.015366728315335365,0.05049870200847095,006260
15,LS_Electric,2020,Q4,산업재,0.07915784197188516,-0.012776596460286616,-0.015372673175192197,-0.015372673175191975,-0.03747949414825413,-0.015372673175192197,-0.8656287765254911,-0.27329252429895323,-2.4553867697724828e-09,-0.14625484740675465,-0.16738358841267958,010120
15,Korea_Electric_Terminal,2020,Q4,산업재,0.3160495809383129,-0.014562807656355758,-0.015374913949786517,-0.01537491394978674,-0.0277418190515184,-0.015374913949786517,-0.4335225851724711,0.1262681357928167,2.2066774022603208e-11,-0.1424358565924575,0.1311992514590204,025540
15,Daewoo_International,2020,Q4,산업재,-0.135898471009739,0.06628059536816155,-0.015119178932041955,-0.015119178932041732,0.020879216906876774,-0.015119178932041732,0.09472416475660772,0.3786882893376122,2.297643496533673e-09,-0.09623001210631577,-0.17941582790605898,047050
15,Korea_Aerospace_Industries,2020,Q4,산업재,-0.14105802961397404,-0.05406444042100311,-0.015501339447105078,-0.015501339447105078,0.030316329168154965,-0.015501339447104856,1.326095784625755,0.03476456966078201,5.297788610583432e-09,-0.4788630150093589,-0.1403104888007199,047810
15,KEPCO_KPS,2020,Q4,산업재,-0.16825500336627136,0.008223299135424633,-0.015371317657537853,-0.015371317657538075,-0.016721437547945417,-0.015371317657538075,0.44994361927509596,-0.24702105959315168,-5.956112297331453e-09,-0.23428373533719893,-0.16125264627424266,051600
15,Hyundai_Glovis,2020,Q4,산업재,0.3187464371897273,0.0006531251644754654,-0.015831228433913047,-0.015831228433913047,-0.026276949383442494,-0.015831228433913047,-0.15303799237393734,-0.015831228433913047,-6.714564594068809e-10,-0.4293144034676186,0.02058725731388633,086280
