,name,year,quarter,sector,Relative Return,이익잉여금 변화율,법인세차감전 순이익 변화율,매출액 변화율,비유동부채 변화율,영업이익 변화율,자본총계 변화율,Label,Code
11,현대중공업,2022,Q3,중공업,-0.14347793980641796,0.0015206871131836497,-0.8960404789947645,0.1027747628925233,-0.1887018035176905,-0.12733628506458783,0.0005676185401279898,-0.038814894406480865,009540
11,삼성중공업,2022,Q3,중공업,-0.05422997846543336,0.13259114515683335,-0.107522067917596,-0.011742809398309961,0.31739039866723706,-0.36205791898759043,0.05390049709864386,-0.08461814350395379,010140
11,현대미포조선,2022,Q3,중공업,-0.10481405305550945,0.06535078192190924,1.3735045572388995,-0.05814476691073012,0.915526424943581,-7.690580279872937,0.048508385657514363,-0.2673201854117718,010620
11,한화테크윈,2022,Q3,중공업,0.06277634581174762,0.027794419376035107,-0.5468767682928539,-0.11739185890933246,0.06611247177040513,-0.6546928271683878,0.02027559296222292,0.2888153715194051,012450
11,현대엘리베이,2022,Q3,중공업,-0.048603483585653154,0.006529787141859256,-0.9617171994206823,0.11472447644324157,-0.23144067504366417,1.7813474450707374,0.0020894138632696624,-0.053100608692195156,017800
11,두산중공업,2022,Q3,중공업,-0.19470291182482363,1.078210731699071,-0.6129315670411846,-0.06527546505893933,-0.1165019313159259,1.0966619660602381,-0.00234881325386449,-0.01044663093342697,034020
11,대우조선해양,2022,Q3,중공업,-0.08156008599397895,0.35031998014850574,2.7820478223678102,-0.17134721995133406,0.32668241638300866,4.950470040432713,-0.44912507283569036,0.2743540991944499,042660
11,두산인프라코어,2022,Q3,중공업,0.2495622858930595,0.08461210859376611,0.17036968811134834,0.00885512632431662,1.0261743221735462,-0.15181286702475938,0.028857316120688203,0.033261028986131994,042670
11,현대로템,2022,Q3,중공업,0.017288038401420725,-0.9327611191842611,0.11630720658213156,-0.015588344113793284,0.14966254639400645,0.04602091022094701,0.026675741397661712,-0.005441107998713873,064350
11,두산엔진,2022,Q3,중공업,-0.2058896572653579,-0.018440266152399243,-1.126203950220585,-0.057515067227456806,0.3131823079837033,-1.0250076374519044,0.6919461581362483,0.015234401368167026,082740
11,한진중공업,2022,Q3,중공업,-0.3969376921998557,0.014962553775299536,0.5844427244582044,-0.10692027301086793,-0.0897510820451628,-1.04543429844098,-0.04972858148565151,-0.14381489440648088,097230
