,name,year,quarter,sector,Relative Return,이익잉여금 변화율,법인세차감전 순이익 변화율,매출액 변화율,비유동부채 변화율,영업이익 변화율,자본총계 변화율,Label,Code
28,현대중공업,2018,Q2,중공업,-0.06911528656406385,-0.0015637114655496775,2.254391946641753,0.0633972549019306,-0.054000827324645506,0.5538524750745439,-0.007245351529554633,0.3062073080562547,009540
28,삼성중공업,2018,Q2,중공업,-0.10914166669867553,-0.04860327248292928,0.6636339899790649,0.08946307081922678,0.1886950950326265,0.6929729710057575,0.21693572760920188,0.23118891217693166,010140
28,현대미포조선,2018,Q2,중공업,0.009539140012823563,-0.017592674793955765,-1.3955609633118968,0.0311776157363004,0.027210742500132223,-0.21774118451024294,-0.01452248025077818,0.1233516403864606,010620
28,한화테크윈,2018,Q2,중공업,-0.13077512831210455,-0.02136771327563869,0.8274276088072934,-0.25425621825967337,-0.10580177585126282,-0.31799961428562284,-0.01762181824399578,0.5344429559406294,012450
28,현대엘리베이,2018,Q2,중공업,-0.07311258266872628,0.02592191636520158,-1.9754644752658521,0.08444604948923629,0.01702794389243567,0.038166412029007946,0.03574413564776657,-0.07025630912854537,017800
28,두산중공업,2018,Q2,중공업,-0.21265475363294267,0.05854605764641008,5.378448645121973,0.037086539980425215,-0.00596484706828404,-0.1860390817802322,0.0677409447682511,-0.1643069765132048,034020
28,대우조선해양,2018,Q2,중공업,0.02846534739043928,-2.414741256481969,0.30164649027139023,0.024279999601624525,-0.012337681086065366,-0.23776480532510658,0.10462989243797582,0.39161833184146255,042660
28,두산인프라코어,2018,Q2,중공업,-0.05946382075277562,0.08057570207804443,-0.7860897381191738,-0.02651591122980601,-0.02557211859991948,-0.20469945017808067,0.003034004996686601,-0.07730299905924186,042670
28,현대로템,2018,Q2,중공업,-0.21379893321860194,0.03849028877999183,-8.18572509894533,0.25198344253361693,-0.038448388250509,3.773727228057692,0.014039042109528221,-0.11820362023949994,064350
28,두산엔진,2018,Q2,중공업,-0.2146729236316297,-0.8615104641719781,-5.161077727481368,0.3634722948445488,-0.8496198087333233,9.717072284678917,-0.5106592342414357,0.3435941696690654,082740
28,한진중공업,2018,Q2,중공업,-0.13822197433200922,0.04498404663759681,-17.1880480675544,-0.03080021160641211,-0.080137225203186,-0.507610193847327,0.01806869210222395,-0.24054000229865058,097230
