,name,year,quarter,sector,Relative Return,이익잉여금 변화율,법인세차감전 순이익 변화율,매출액 변화율,비유동부채 변화율,영업이익 변화율,자본총계 변화율,Label,Code
18,현대중공업,2020,Q4,중공업,0.020310645412428385,-0.024855373689161242,-3.987046014207683,-0.048441764404146825,0.8290929252120458,-0.6470215160997186,-0.03292630765971638,0.25704629681891594,009540
18,삼성중공업,2020,Q4,중공업,-0.16032970964474916,-1.3831974608535176,5022.17385745887,-0.005673608196276603,-0.0980069630159427,69.68661041230406,-0.15915120766780888,-0.12164611673558728,010140
18,현대미포조선,2020,Q4,중공업,0.3921231413639474,-0.04439021564193946,-30.013766801503,0.0426376437813305,0.07779292230575496,-4.816427859737656,-0.011917799637408799,0.4517896728342389,010620
18,한화테크윈,2020,Q4,중공업,0.2580457642148433,0.019333717757846758,-2.0533299624418806,0.19583877640802738,-0.0044704712703645955,-6.725578716452479,0.017391306481808977,0.03212037737733037,012450
18,현대엘리베이,2020,Q4,중공업,-0.12530485994846768,-0.01828498866400996,-1.0071117613259346,0.10066755909254765,-0.09202570728812398,0.2249335855327501,0.01941067705757149,0.0957239652533798,017800
18,두산중공업,2020,Q4,중공업,-0.505396080515039,0.5584287126207501,1.527199977589393,0.15398410126085893,-0.17000741467895641,8.76518480383775,0.3642322174860946,0.007407038624129447,034020
18,대우조선해양,2020,Q4,중공업,-0.16063625434217382,-0.17603220657068086,4.068957250519539,0.13800262913210748,-0.4511351903963211,-7.961921181766261,-0.03220020084621822,0.3482239041023641,042660
18,두산인프라코어,2020,Q4,중공업,-0.08442724036672744,-0.3047475907927446,0.7885730337446792,0.1628993587072869,0.10442461367109157,-1.351711138508752,-0.020019334491156893,0.025877373138461262,042670
18,현대로템,2020,Q4,중공업,0.06644210144708618,0.35747699790544796,-4.960119584955263,0.09222409692967926,0.22356265882243198,-1.9312304013723998,-0.035827189841924456,-0.044266197335652846,064350
18,두산엔진,2020,Q4,중공업,0.25099149573225993,-0.04985239697227606,-1.6683786590212337,-0.08158063307461771,0.14873780677039217,0.695528170419569,0.008627420259814444,0.21879140620471588,082740
18,한진중공업,2020,Q4,중공업,-0.37962552216721557,0.024762346199224572,-1.0668214226496435,-0.15239869724002697,1.7910442286659376,-1.2343964527673366,-0.08648015258687791,0.15951104237379024,097230
