,name,year,quarter,sector,Relative Return,이익잉여금 변화율,법인세차감전 순이익 변화율,매출액 변화율,비유동부채 변화율,영업이익 변화율,자본총계 변화율,Label,Code
25,현대중공업,2019,Q1,중공업,-0.05632310860481532,0.000951460000905735,-1.0308577589875436,-0.1747027722835265,0.17423713788319306,-1.0573475469371145,0.0005702560313733951,-0.08038091853753876,009540
25,삼성중공업,2019,Q1,중공업,-0.025787363996223035,-0.04483476290603927,-0.2926112164878547,0.101238686811842,0.2847334346585262,-0.46557159396386594,-0.019522377791068024,-0.07945480995857554,010140
25,현대미포조선,2019,Q1,중공업,-0.12370889540684578,-0.007801596301026392,1.6911608858101883,-0.03333549737849595,-0.040285568093631596,2.6675146368529807,-0.006096987241494989,-0.1770952594729852,010620
25,한화테크윈,2019,Q1,중공업,-0.08821771478852103,0.014589144295488854,79.89674400786643,-0.16331515267562158,0.06341611906340328,-0.21384247182889027,0.005651143818883098,0.23965726509783244,012450
25,현대엘리베이,2019,Q1,중공업,-0.11206410594897,0.07874192571418637,0.9684577646428438,-0.13711326105066624,0.01182695708768633,-0.2240900500904277,0.021721312522893,0.0438975931810719,017800
25,두산중공업,2019,Q1,중공업,-0.02747305794625403,0.05819048572373853,-0.9437576440814942,-0.3064094515789364,0.04994932713842393,-0.25609540289691535,0.013090075416815061,-0.07437567850815022,034020
25,대우조선해양,2019,Q1,중공업,-0.007206236373944769,0.3695925996510665,-0.2346408055383794,-0.28382886729952805,0.20243526237133525,-0.3765055628873555,0.053637383496142776,-0.03451120064547543,042660
25,두산인프라코어,2019,Q1,중공업,-0.03216769381346121,0.42918913824714666,-6.957292032906544,0.22156162494511467,-0.09121830473587633,1.5520093036569382,0.03537604911211334,-0.06259056893712132,042670
25,현대로템,2019,Q1,중공업,-0.17395876751954403,0.05396863423077791,-0.9829185144840376,-0.08751286293804461,-0.2608267613914318,-1.006435325757824,0.011176668933998046,-0.09967339077118745,064350
25,두산엔진,2019,Q1,중공업,-0.20145686432463228,-0.6685666540667521,0.0524982135458969,-0.1240536187809701,0.025819069857010657,0.027470491717459966,-0.05155031465123083,-0.1464807835847722,082740
25,한진중공업,2019,Q1,중공업,0.0,0.03996608192446227,-0.9114200615288147,-0.42567534933143114,-0.3063158308714833,-0.9997913128580064,-1.6400295791241573,0.0,097230
