,name,year,quarter,sector,Relative Return,이익잉여금 변화율,법인세차감전 순이익 변화율,매출액 변화율,비유동부채 변화율,영업이익 변화율,자본총계 변화율,Label,Code
6,현대중공업,2023,Q4,중공업,0.1893023454522152,-0.0005822213671847765,-0.2615833473072151,0.6338177580049535,-0.007968749428295951,-0.05539257371888473,-3.3020788475779383e-05,0.05059624570439717,009540
6,삼성중공업,2023,Q4,중공업,0.11466238180844353,0.1542631719374834,-17.937013254922487,0.1851289247260417,-0.2367043377380662,-0.6538982101322219,-0.1296801935914491,0.13659043829078898,010140
6,현대미포조선,2023,Q4,중공업,-0.20384744658950063,-0.09112874669814175,-10.759994872227669,0.10933866033367767,0.7500641463720528,5.50467103440932,-0.06387978129242566,0.17154396383693782,010620
6,한화테크윈,2023,Q4,중공업,0.40500065959060594,0.0690232880817383,-3.6018269380935046,1.1830897096875685,-0.05865006619043167,3.698786031623424,0.075340173226494,0.12262977833448437,012450
6,현대엘리베이,2023,Q4,중공업,-0.2851749984416879,-0.07821496320377797,-1.9211270292366822,-0.02715980901567705,0.04507404885535515,-0.0801507058726143,-0.03478243862803099,0.0007664101967397676,017800
6,두산중공업,2023,Q4,중공업,0.16587383887764118,-1.116004683184395,8.007854850365328,0.40953950082258905,-0.1630335680580154,2.6406525199525293,-0.04782264234855327,-0.0017589819127054064,034020
6,대우조선해양,2023,Q4,중공업,0.1725836377099783,-0.043762653659967676,-1.1222569183491773,0.1348208454640305,-0.13440620072625586,-2.0251728468901224,0.6660286507888418,0.09880278886561121,042660
6,두산인프라코어,2023,Q4,중공업,0.034542670046472365,-0.027087669899817035,-1.356348670990726,-0.17453287380174642,-0.11799264279082411,-0.9501285838918289,-0.006637566059416566,-0.006467811728316193,042670
6,현대로템,2023,Q4,중공업,0.12459033605567683,0.13888891680439874,0.36575294453859164,0.04014218095944444,-0.11188535073315464,0.40682073403028207,0.022684946525847627,0.2189779211549555,064350
6,두산엔진,2023,Q4,중공업,0.15183486682340197,0.05151163206182274,0.8292477982186384,0.4834731746939793,0.06121211906649515,-0.9107811070653664,-0.006471762712566109,0.29321953861635897,082740
6,한진중공업,2023,Q4,중공업,-0.20660987752872714,0.010088761829574855,-1.3631931748933577,0.5601111117909434,0.15361129898329962,-1.4653053229518633,0.23524814663391092,-0.007389877513063867,097230
