,name,year,quarter,sector,Relative Return,이익잉여금 변화율,법인세차감전 순이익 변화율,매출액 변화율,비유동부채 변화율,영업이익 변화율,자본총계 변화율,Label,Code
30,현대중공업,2017,Q4,중공업,-0.008741311954023542,-0.029126121654050263,-79.05738024641474,0.13634496926825168,0.16944754707234488,-4.721772237331253,-0.04854774397284356,-0.033360125529602096,009540
30,삼성중공업,2017,Q4,중공업,-0.217019292059834,-0.12130068231436508,-19.21695299615588,-0.19697343572335302,0.26344271082023574,-19.890879567224278,-0.06924671662234116,0.025683162137072887,010140
30,현대미포조선,2017,Q4,중공업,0.1271316342568646,0.06545086132247757,-0.4071612996251557,-0.04868417559335814,-0.21606539096277233,-1.8653398826365817,-0.05672640515597105,0.008250651662146188,010620
30,한화테크윈,2017,Q4,중공업,-0.12132453025065429,0.0047984019931976984,-2.2656071760822685,0.15922589099443174,-0.04908055467516481,2.2005953540780236,-0.050650449523493624,-0.032280850935476016,012450
30,현대엘리베이,2017,Q4,중공업,0.5863737623129256,-0.1432829954608663,-1.36545763591181,-0.13163486765924215,0.3599388226764486,-0.15892861595760388,-0.04995042637438141,0.44992560097887235,017800
30,두산중공업,2017,Q4,중공업,0.05077471225860499,-0.06948751653551055,-28.02044525622541,0.2021275270132179,-0.13959035544902532,-0.9125758395304707,0.009652226378505713,0.270584365400716,034020
30,대우조선해양,2017,Q4,중공업,0.674211001957225,-11.470368969284785,-2.9496612087134766,0.05042391321012696,0.010167313837156744,-2.9558085650142187,-0.2331234725384176,-0.012359070200188556,042660
30,두산인프라코어,2017,Q4,중공업,0.14247477958492866,-0.47328526211447675,1.5243662565898677,0.018202294508173678,-0.10594996951621882,0.4304464416297793,-0.29500743669288854,0.17922738059722987,042670
30,현대로템,2017,Q4,중공업,-0.09984513870841202,-0.11424984223354029,-6.873881377475673,0.030763367499806238,-0.03861072305421753,-2.5805715757809815,-0.045494822881380736,1.527965152567828,064350
30,두산엔진,2017,Q4,중공업,0.18952112910583005,-0.7752111997540799,23.397333178166445,-0.3230667391782872,0.008434414178029037,-2.890146073574755,-0.0056205561586633035,0.2289145196564355,082740
30,한진중공업,2017,Q4,중공업,-0.10918248927396543,0.1698251748827393,9.493932687170878,0.0037554289357293325,-0.8483130263920261,-1.0470657894736841,-0.21741546111801757,0.13715988105591903,097230
