,name,year,quarter,sector,Relative Return,이익잉여금 변화율,법인세차감전 순이익 변화율,매출액 변화율,비유동부채 변화율,영업이익 변화율,자본총계 변화율,Label,Code
32,현대중공업,2017,Q2,중공업,-0.15266511207073172,0.3761476700684656,-1.5791699210578776,0.005807404194169585,-0.23958658593273607,0.07080399911240831,0.6468944804433385,-0.10302167880784409,009540
32,삼성중공업,2017,Q2,중공업,-0.08616912047321769,0.012286178287865601,0.2940799988972358,-0.04177731888343739,-0.5080192041690857,1.2745073489053418,0.006850102396794178,-0.014090318786264912,010140
32,현대미포조선,2017,Q2,중공업,0.04611732146390708,0.10851808792448936,0.5212961844101258,-0.07650285482794583,-0.8321904711884703,-0.012766951399351467,0.07011324284496001,-0.19176584267170355,010620
32,한화테크윈,2017,Q2,중공업,-0.22615220353005558,-0.0036810029098141017,-0.16987204812002832,0.24926169612389226,0.11491037018012418,-0.27388818382446256,0.002875613424348167,-0.1862163257216811,012450
32,현대엘리베이,2017,Q2,중공업,-0.19039710978924312,0.18906590919773714,0.24272845005807286,0.16791516626454905,0.26137769925081966,0.31814205719740873,0.04733477934885055,-0.07071178274986249,017800
32,두산중공업,2017,Q2,중공업,-0.20047918153869124,-0.0038719486468579145,-1.014215949845006,0.05430631982218581,0.05342914648886388,-0.2594870694850029,0.02157659680365165,-0.19559169403490606,034020
32,대우조선해양,2017,Q2,중공업,-0.008602430838411113,-0.9738967618904489,4.070984641573531,0.27950027453615855,0.41375726636207255,2.0821221906027434,6.589447299846882,-0.3265302803616732,042660
32,두산인프라코어,2017,Q2,중공업,0.014857535863571632,0.031781728187633806,-0.7765866323748987,0.06959862792811267,-0.06185950216522096,0.7334494168678183,0.006484857993844351,0.01708173023591293,042670
32,현대로템,2017,Q2,중공업,-0.17905697629295655,0.010429708549958505,0.020430723798606998,0.042979743117811164,-0.08171626366555695,-0.6864852078877343,0.004079367719537652,-0.060136837738722346,064350
32,두산엔진,2017,Q2,중공업,-0.00026523769343658743,0.06847828579666859,-0.9147706453437939,0.13980407327825373,0.6132070537288112,0.30357672817826487,-0.011328009170230136,0.18291441695284663,082740
32,한진중공업,2017,Q2,중공업,0.11934565784342407,0.11601367735345902,-0.2869697146525063,0.1552716539608101,0.006983432437915882,-232.0,-0.042025332140685934,-0.29505399633136165,097230
