,name,year,quarter,sector,Relative Return,당기순이익(손실) 변화율,부채총계 변화율,수출액 변화율,국제유가 변화율,영업이익 변화율,Label,Code
26,유한양행,2018,Q2,헬스케어,0.06181745260227466,-0.5781438855873111,0.06336190636973438,0.0226310282981268,0.11515816784752042,-0.06864230666251181,0.11696122797582623,000100
26,일동제약,2018,Q2,헬스케어,0.0011942483959284655,-0.829060369282632,-0.04711351861199187,0.0226310282981268,0.11515816784752042,-0.7998524005108403,-0.008675498648981941,000230
26,동아쏘시오홀딩스,2018,Q2,헬스케어,-0.060745958449324094,-0.7105702583882181,-0.07287365595842621,0.0226310282981268,0.11515816784752042,-1.0347829407353633,0.010793714972808392,000640
26,부광약품,2018,Q2,헬스케어,-0.08952205849758871,-0.5125008642140031,0.40459768429674936,0.0226310282981268,0.11515816784752042,0.4516651073909612,0.17143220755002925,003000
26,영진약품,2018,Q2,헬스케어,-0.05026423737245739,-7.257678683203646,-0.01988887669755235,0.0226310282981268,0.11515816784752042,-3.1390804477361165,-0.12174053774873399,003520
26,녹십자,2018,Q2,헬스케어,-0.1078080970215802,-0.6420751694327407,0.011115524884496075,0.0226310282981268,0.11515816784752042,-0.210389859308716,-0.18680988040292273,006280
26,일양약품,2018,Q2,헬스케어,-0.1165315600531816,-0.8796424739496077,-0.021706635551794307,0.0226310282981268,0.11515816784752042,-0.9192445550640805,-0.0022308470800136704,007570
26,서흥,2018,Q2,헬스케어,-0.06473727727885197,-0.16182913574710345,0.04143112275889416,0.0226310282981268,0.11515816784752042,0.023823013504526314,-0.04708717561298177,008490
26,광동제약,2018,Q2,헬스케어,-0.09274581500862553,-0.39329615805941276,-0.018749018891457525,0.0226310282981268,0.11515816784752042,-0.40574780541230804,-0.12410651396372092,009290
26,대웅제약,2018,Q2,헬스케어,0.03403901863627715,0.5335759394385131,0.0026487954576532857,0.0226310282981268,0.11515816784752042,0.24956427233916556,0.029555656404603017,069620
26,한미약품,2018,Q2,헬스케어,0.04667889320858402,0.7642013267800354,0.06329351447640819,0.0226310282981268,0.11515816784752042,0.752833150862255,0.026422122860765306,128940
26,동아에스티,2018,Q2,헬스케어,0.061285453528211464,1.8573202117175227,-0.05137156047066471,0.0226310282981268,0.11515816784752042,0.9085825639307015,0.021830110025690054,170900
26,종근당,2018,Q2,헬스케어,0.021126053769131514,3.2243471470966103,-0.02490158420753885,0.0226310282981268,0.11515816784752042,-0.032567619452499974,-0.025548812158209394,185750
