year,quarter,month,week,code,name,sector,upload_dt,prediction,reason,score
2021,Q1,1,1,47810,한국항공우주,산업재,2021-01-04,중립,"요약본은 한국항공우주연구원의 계획과 발사 일정에 대한 내용만을 담고 있으며, 한국항공우주(047810) 기업의 직접적인 실적이나 계약, 사업 성과에 대한 정보는 포함되어 있지 않음. 따라서 주가에 미치는 직접적인 영향은 중립적일 것으로 판단됨.",0.0
2021,Q1,1,2,47810,한국항공우주,산업재,,,,
2021,Q1,1,3,47810,한국항공우주,산업재,2021-01-19,부정적,"요약본에서는 한국항공우주연구원(KARI) 원장에 대한 해임 권고와 감봉 조치가 언급되어 있으며, 이는 조직 내 문제나 부정적인 이슈로 해석될 수 있어 부정적인 논조로 판단됨.",-1.0
2021,Q1,1,4,47810,한국항공우주,산업재,2021-01-28,중립,"요약본은 '쎄트렉아이'와 한화그룹의 우주산업 진출에 대한 내용만을 담고 있으며, 한국항공우주(047810)와 직접적인 관련성이나 긍정적/부정적 영향을 미칠 수 있는 정보가 포함되어 있지 않음.",0.0
2021,Q1,2,1,47810,한국항공우주,산업재,,,,
2021,Q1,2,2,47810,한국항공우주,산업재,2021-02-08,중립,"요약문은 한국형 발사체 '누리호' 발사에 대한 정보만을 제공하고 있으며, 한국항공우주(047810)와 직접적인 관련성이나 주가에 영향을 미칠 수 있는 구체적인 정보는 포함되어 있지 않음.",0.0
2021,Q1,2,3,47810,한국항공우주,산업재,2021-02-22,중립,"요약문은 외기권 조약에 대한 미국의 입장을 다루고 있으며, 한국항공우주(047810)와 직접적인 관련이 있는 정보는 포함되어 있지 않음. 따라서 주가에 영향을 미칠 만한 긍정적 또는 부정적 요소가 없음.",0.0
2021,Q1,2,4,47810,한국항공우주,산업재,2021-03-01,긍정적,"한국항공우주산업(KAI)이 차세대 전투기 시제기를 언론에 처음 공개했다는 점은 기술력과 제품 개발의 진전을 보여주는 긍정적인 소식으로, 향후 사업 확장과 관련된 기대감을 높일 수 있다.",1.0
2021,Q1,3,1,47810,한국항공우주,산업재,2021-03-07,부정적,"기사 요약에서 한국형 발사체 개발 일정 지연의 원인으로 불량 부품 납품이 언급되었으며, 이는 한국항공우주와 관련된 부정적인 이슈로 해석될 수 있음.",-1.0
2021,Q1,3,2,47810,한국항공우주,산업재,2021-03-09,중립,"요약본은 스페이스X의 로켓 발사에 대한 내용만을 포함하고 있으며, 한국항공우주(047810)와 직접적인 관련성이나 긍정적/부정적 영향을 미칠 수 있는 정보가 포함되어 있지 않음.",0.0
2021,Q1,3,3,47810,한국항공우주,산업재,2021-03-15,중립,"요약본은 한국에서 민간이 주도하는 우주 산업 시대가 시작될 전망이라는 내용을 담고 있지만, 한국항공우주(047810)와 직접적인 관련성이나 긍정적/부정적 영향을 미칠 구체적인 정보는 포함되어 있지 않음.",0.0
2021,Q1,3,4,47810,한국항공우주,산업재,,,,
2021,Q2,4,1,47810,한국항공우주,산업재,2021-04-05,부정적,요약문에서 인도네시아가 KFX 개발비용 분담금을 줄여달라고 요구한 점은 한국항공우주에게 재정적 부담을 증가시킬 수 있는 부정적인 요소로 판단됨.,-1.0
2021,Q2,4,2,47810,한국항공우주,산업재,2021-04-09,긍정적,요약문에서 한국형 전투기 'KF-21'이 상공을 지키고 있다는 점은 한국항공우주의 기술력과 성과를 보여주는 긍정적인 요소로 판단됨.,1.0
