year,quarter,disclosure_date,code,name,sector,prediction,reason
2022,Q2,2022-08-16,120,CJ대한통운,산업재,up,"요약본에서는 CJ대한통운의 매출과 영업이익이 증가하고 있으며, 특히 글로벌 포워딩과 택배 부문에서의 수익성 개선이 언급되어 주가에 긍정적인 영향을 줄 수 있습니다. 또한, 해외 시장에서의 두 자릿수 성장과 가격 인상 계획도 긍정적인 요소로 작용할 수 있습니다."
2022,Q2,2022-08-16,150,두산,산업재,down,"요약본은 두산의 사회적 책임 활동에 관한 내용으로, 주가에 직접적인 영향을 미칠 만한 경제적 또는 재무적 정보가 부족합니다. 따라서 기본적으로 주가에 부정적인 영향을 미친다고 판단했습니다."
2022,Q2,2022-08-16,660,SK하이닉스,정보기술,down,요약본에서는 SK하이닉스가 중국의 보복 가능성으로 인해 부정적인 영향을 받을 수 있다는 우려가 제기되고 있습니다. 이는 주가에 부정적인 영향을 미칠 수 있습니다.
2022,Q2,2022-08-16,1120,LX인터내셔널,산업재,up,"요약본에서는 LX인터내셔널의 실적 상승과 주가 상승세가 언급되어 있으며, 석탄 사업과 친환경 사업 다각화가 긍정적인 영향을 미치고 있습니다."
2022,Q2,2022-08-12,3490,대한항공,산업재,down,"요약본에서는 대한항공의 항공기 엔진 결함과 관련된 긴급 착륙 사건이 언급되어 있으며, 이는 회사의 운영 및 신뢰도에 부정적인 영향을 미칠 수 있습니다."
2022,Q2,2022-08-16,3550,LG,정보기술,down,요약본에는 LG의 영업이익 감소와 지배주주순이익 감소가 언급되어 있어 주가에 부정적인 영향을 줄 수 있습니다.
2022,Q2,2022-08-11,3570,S&T중공업,산업재,,
2022,Q2,2022-08-16,4710,한솔테크닉스,정보기술,,
2022,Q2,2022-08-16,5930,삼성전자,정보기술,up,요약본에서는 이재용 부회장의 복귀로 인한 삼성전자의 전략적 투자 가속화와 반도체 분야의 글로벌 리더십 강화 계획이 언급되어 주가에 긍정적인 영향을 줄 수 있습니다.
2022,Q2,2022-08-16,6260,LS,산업재,down,"요약본은 LS그룹의 기부 활동에 관한 내용으로, 주가에 직접적인 영향을 미칠 만한 경제적 또는 재무적 정보가 부족합니다. 따라서 기본적으로 주가에 부정적인 영향을 미친다고 판단했습니다."
2022,Q2,2022-08-16,6400,삼성SDI,정보기술,up,"요약본에서는 삼성SDI가 2차 전지 시장에서 강력한 위치를 차지하고 있으며, 시장 조건이 긍정적이라고 언급되어 주가에 긍정적인 영향을 줄 수 있습니다."
