year,quarter,disclosure_date,code,name,sector,prediction,reason
2024,Q1,2024-05-16,120,CJ대한통운,산업재,down,"요약본에서는 CJ대한통운의 주가가 하락세에 있으며, 알리익스프레스와의 계약 갱신에 대한 우려가 주가에 부정적인 영향을 미칠 수 있다고 언급하고 있습니다. 또한, 투자자들에게 새로운 매수보다는 일부 매도를 권장하고 있어 주가에 부정적인 영향을 줄 가능성이 큽니다."
2024,Q1,2024-05-16,150,두산,산업재,down,"요약본에는 두산의 주가에 영향을 미칠 만한 구체적인 경제적 또는 재무적 정보가 포함되어 있지 않으므로, 정보가 불충분하지만 기본적으로 하락으로 판단했습니다."
2024,Q1,2024-05-16,660,SK하이닉스,정보기술,up,"영상에서는 SK하이닉스가 HBM 시장에서 선도적인 위치를 차지하고 있으며, AI 관련 수요 증가로 인해 긍정적인 시장 전망이 제시되고 있습니다. 이는 주가에 긍정적인 영향을 미칠 수 있습니다."
2024,Q1,2024-05-16,1120,LX인터내셔널,산업재,up,"LX인터내셔널이 UNGC에 가입하여 ESG 경영을 강화하고 지속가능한 발전 목표를 달성하려는 노력을 보여주고 있어, 이는 기업 이미지 개선과 장기적인 성장 가능성에 긍정적인 영향을 미칠 수 있습니다."
2024,Q1,2024-05-14,3490,대한항공,산업재,up,"대한항공이 항공기를 매각하여 상당한 금액을 확보하고, 국제 방위 산업에 기여하는 전략적 역할을 강조하고 있어 주가에 긍정적인 영향을 줄 수 있습니다."
2024,Q1,2024-05-16,3550,LG,정보기술,up,"요약본에서는 자사주 매입과 소각, 배당정책 강화, 신사업 투자 확대 등 주주가치 제고와 성장을 위한 긍정적인 요소들이 언급되어 주가에 긍정적인 영향을 줄 수 있습니다."
2024,Q1,2024-05-09,3570,SNT다이내믹스,산업재,up,"요약본에서는 SNT다이내믹스가 방위산업에서의 성과와 해외 수출 계약을 통해 기술력을 인정받고 있으며, 다양한 무기체계와 전동화 제품 개발에 매진하고 있다는 긍정적인 내용이 포함되어 있어 주가에 긍정적인 영향을 줄 수 있습니다."
2024,Q1,2024-05-13,4710,한솔테크닉스,정보기술,down,"요약본에서는 한솔테크닉스의 높은 비용, 낮은 수익성, 그리고 제한적인 투자 수익률 등 재정적 어려움이 강조되고 있습니다. 이러한 요소들은 주가에 부정적인 영향을 미칠 수 있습니다."
2024,Q1,2024-05-16,5930,삼성전자,정보기술,up,"요약본에서는 삼성전자의 반도체 시장 점유율 증가와 수출량 증가, DRAM 가격 상승 등 긍정적인 시장 환경이 언급되어 주가에 긍정적인 영향을 줄 수 있습니다."
2024,Q1,2024-05-16,6260,LS,산업재,up,"요약본에서는 LS의 자회사 실적 기대, 전선 및 케이블 테마의 강세, 구리 가격 상승 가능성, 그리고 실적 성장과 주주 환원 정책 등이 주가에 긍정적인 영향을 미칠 수 있음을 시사하고 있습니다."
2024,Q1,2024-05-16,6400,삼성SDI,정보기술,up,삼성SDI는 북미 에너지 저장 시스템 시장의 성장과 고체 배터리 기술의 발전으로 인해 긍정적인 모멘텀을 얻을 수 있는 위치에 있다고 언급되었습니다. 이는 주가에 긍정적인 영향을 미칠 수 있습니다.
2024,Q1,2024-05-14,8060,대덕,정보기술,,
2024,Q1,2024-05-16,9150,삼성전기,정보기술,up,요약본에서는 삼성전기의 MLCC 수요 증가와 AI 및 자율주행차 시장의 성장 가능성이 언급되어 주가에 긍정적인 영향을 줄 수 있습니다.
2024,Q1,2024-05-14,10120,LS일렉트릭,산업재,up,"LS일렉트릭이 KC 제조자 시험소 자격을 획득함으로써 시험비용 절감과 시험시간 단축이 가능해져, 이는 회사의 운영 효율성을 높이고 경쟁력을 강화할 수 있어 주가에 긍정적인 영향을 미칠 수 있습니다."
2024,Q1,2024-05-14,11070,LG이노텍,정보기술,up,"영상에서는 LG이노텍이 차량용 조명 시장에서의 성과와 미래 계획을 강조하며, 지속적인 매출 성장과 기술 개발을 통해 시장 공략을 가속화하고 있다는 점이 주가에 긍정적인 영향을 줄 수 있습니다."
2024,Q1,2024-05-14,11200,HMM,산업재,up,"요약본에서는 상하이 컨테이너 운임 지수 상승, 수익 및 이익 증가 예상, 주요 계약 갱신, 그리고 지정학적 위험으로 인한 운임 상승 등이 HMM의 주가에 긍정적인 영향을 미치고 있다고 언급되어 있습니다."
2024,Q1,2024-05-16,18260,삼성에스디에스,정보기술,up,삼성SDS가 가트너 공급망 심포지엄/엑스포에서 AI 기반의 SRM SaaS 솔루션을 선보이며 기술력과 사업 경쟁력을 인정받았다는 점이 주가에 긍정적인 영향을 줄 수 있습니다.
2024,Q1,2024-05-14,20150,롯데에너지머티리얼즈,정보기술,up,"롯데에너지머티리얼즈는 1분기 매출과 영업이익이 증가했으며, 특히 북미와 유럽 시장에서의 판매량이 크게 증가하여 긍정적인 실적을 기록했습니다. 이는 주가에 긍정적인 영향을 미칠 수 있습니다."
