year,quarter,disclosure_date,code,name,sector,prediction,reason
2018,Q1,2018-05-15,120,CJ대한통운,산업재,up,CJ대한통운이 우량한 신용도와 탄탄한 실적을 바탕으로 회사채 발행에 성공할 가능성이 높아 주가에 긍정적인 영향을 줄 수 있습니다.
2018,Q1,2018-05-15,150,두산,산업재,down,"요약본에는 두산(000150) 주가에 직접적인 영향을 미칠 만한 정보가 포함되어 있지 않으므로, 정보가 불충분하지만 기본적으로 하락으로 판단했습니다."
2018,Q1,2018-05-15,660,SK하이닉스,정보기술,down,"요약본에는 SK하이닉스의 주가에 긍정적인 영향을 줄 만한 구체적인 정보가 부족하며, 기본적인 판단으로 하락을 선택했습니다."
2018,Q1,2018-05-15,1120,LG상사,산업재,down,요약본에서는 LG상사와 관련된 세금 회피 혐의에 대한 법적 조사 소식이 포함되어 있어 주가에 부정적인 영향을 미칠 수 있습니다.
2018,Q1,2018-05-15,3490,대한항공,산업재,down,요약본에서는 대한항공의 경영진에 대한 불만과 법적 조사에 대한 내용이 포함되어 있어 주가에 부정적인 영향을 미칠 수 있습니다.
2018,Q1,2018-05-15,3550,LG,정보기술,down,요약본에서는 LG의 총수 일가가 조세 포탈 혐의로 검찰의 압수수색을 받았다는 부정적인 소식이 포함되어 있어 주가에 부정적인 영향을 미칠 수 있습니다.
2018,Q1,2018-05-11,3570,S&T중공업,산업재,down,"요약본은 K7 소음기관단총의 개발 역사와 특징, 수출 성과에 대한 내용이지만, S&T중공업의 주가에 직접적인 영향을 미칠 만한 정보는 부족합니다. 따라서 기본적으로 주가에 부정적인 영향을 미친다고 판단했습니다."
2018,Q1,2018-05-14,4710,한솔테크닉스,정보기술,,
2018,Q1,2018-05-15,5930,삼성전자,정보기술,up,영상에서는 삼성전자가 현재의 도전 과제에도 불구하고 장기적으로 주가가 크게 상승할 가능성이 있다고 강조하고 있습니다. 이는 주가에 긍정적인 영향을 줄 수 있습니다.
2018,Q1,2018-05-15,6260,LS,산업재,down,"요약본에는 LS(006260)의 주가에 직접적인 영향을 미칠 만한 정보가 포함되어 있지 않으므로, 정보가 불충분하지만 기본적으로 하락으로 판단했습니다."
2018,Q1,2018-05-15,6400,삼성SDI,정보기술,up,"요약본에서는 삼성SDI의 주가가 최근 반등하고 있으며, 전기차 시장의 성장과 중국 정책 변화 가능성이 긍정적인 영향을 미칠 수 있다고 언급되어 주가에 긍정적인 영향을 줄 수 있습니다."
2018,Q1,2018-05-15,8060,대덕전자,정보기술,,
2018,Q1,2018-05-15,9150,삼성전기,정보기술,down,요약본에는 삼성전기의 주가에 직접적인 영향을 미칠 만한 정보가 부족합니다. 따라서 기본적으로 주가 하락으로 판단합니다.
2018,Q1,2018-05-15,10120,LS산전,산업재,,
2018,Q1,2018-05-15,11070,LG이노텍,정보기술,up,"요약본에서는 LG이노텍이 애플의 신제품 출시와 관련하여 긍정적인 모멘텀을 경험하고 있으며, 저가형 아이폰 모델 출시로 인한 부품 판매 증가 기대가 주가에 긍정적인 영향을 미칠 수 있다고 언급하고 있습니다."
2018,Q1,2018-05-15,11200,현대상선,산업재,up,"영상에서는 현대상선의 전략적 제휴와 지분 인수가 운영 효율성과 수익성을 높이는 데 중요하다고 강조하고 있으며, 이는 주가에 긍정적인 영향을 줄 수 있습니다."
2018,Q1,2018-05-15,18260,삼성에스디에스,정보기술,down,"요약본에서는 삼성 그룹의 부정적인 뉴스와 내부 거래에 대한 우려가 언급되어 있으며, 이는 삼성에스디에스의 주가에 부정적인 영향을 미칠 수 있습니다."
2018,Q1,2018-05-15,20150,일진머티리얼즈,정보기술,up,"영상에서는 일진머티리얼즈가 전기차 부문에서의 수요 증가로 긍정적인 영향을 받을 것으로 예상되며, 주가 목표가가 현재 가격보다 높게 설정되어 있어 주가에 긍정적인 영향을 줄 수 있습니다."
2018,Q1,2018-05-15,25540,한국단자,산업재,,
2018,Q1,2018-05-09,29530,신도리코,정보기술,,
2018,Q1,2018-05-09,34220,LG디스플레이,정보기술,down,"요약본에서는 LG디스플레이가 경영 위기와 어려운 시장 환경에 처해 있으며, 1분기 적자를 기록하고 향후 사업 전망도 밝지 않다는 내용이 포함되어 있습니다. 이러한 정보는 주가에 부정적인 영향을 미칠 수 있습니다."
2018,Q1,2018-05-09,34730,SK,정보기술,,
2018,Q1,2018 Q1,42700,한미반도체,정보기술,,
2018,Q1,2018-05-15,47050,포스코대우,산업재,down,요약본에는 포스코대우의 법인지방소득세 납부액이 전년보다 감소했다는 정보가 포함되어 있어 주가에 부정적인 영향을 미칠 수 있습니다.
2018,Q1,2018-05-15,47810,한국항공우주,산업재,down,"요약본에서는 한국항공우주가 미국 내 방위 계약과 관련된 논란에 휘말렸다는 내용이 있으며, 이는 회사의 평판과 사업에 부정적인 영향을 미칠 수 있습니다."
2018,Q1,2018-05-15,51600,한전KPS,산업재,,
2018,Q1,2018-05-09,66570,LG전자,정보기술,up,요약본에서는 LG전자의 전기레인지 판매 비중 증가와 시장 확장 가능성이 언급되어 주가에 긍정적인 영향을 줄 수 있습니다.
2018,Q1,2018-04-30,86280,현대글로비스,산업재,up,"요약본에서는 현대글로비스의 주가가 현재 저평가되어 있으며, 기업 지배구조 변화의 수혜를 받을 것으로 예상되어 주가 상승 가능성이 있다고 분석하고 있습니다."
