year,quarter,disclosure_date,code,name,sector,prediction,reason
2021,Q1,2021-05-14,120,CJ대한통운,산업재,down,영상에서는 CJ대한통운의 영업이익이 전년 대비 17% 감소했다고 언급되어 주가에 부정적인 영향을 줄 수 있습니다.
2021,Q1,2021-05-14,150,두산,산업재,,
2021,Q1,2021-05-17,660,SK하이닉스,정보기술,up,"영상에서는 SK하이닉스가 메모리 칩 시장에서 중요한 역할을 하고 있으며, DRAM 수요가 강력하다는 점이 언급되어 주가에 긍정적인 영향을 줄 수 있습니다. 또한, SK하이닉스가 경험과 시장 통제를 통해 과잉 확장을 피할 것이라는 점도 긍정적으로 작용할 수 있습니다."
2021,Q1,2021-05-17,1120,LG상사,산업재,up,영상에서는 LG상사의 지배구조 개편으로 인한 주가 상승과 M&A를 통한 사업 확장 가능성이 언급되어 주가에 긍정적인 영향을 줄 수 있습니다.
2021,Q1,2021-05-14,3490,대한항공,산업재,up,"요약본에서는 대한항공이 화물 운송 능력 증가와 글로벌 물류 위기를 통해 수익성을 개선했으며, 유럽 및 미국 노선에서 화물 요금이 크게 증가했다고 언급하고 있습니다. 또한 아시아나 항공과의 잠재적 합병으로 인해 대한항공의 수익성이 유지될 가능성이 높다고 제시하고 있습니다. 이러한 요소들은 대한항공의 주가에 긍정적인 영향을 미칠 수 있습니다."
2021,Q1,2021-05-17,3550,LG,정보기술,up,"요약본에서는 LG의 실적 개선과 자회사로부터의 배당 확대, 그리고 인적 분할에 따른 주가 상승 기대감이 언급되어 주가에 긍정적인 영향을 줄 수 있습니다."
2021,Q1,2021-05-11,3570,S&T중공업,산업재,,
2021,Q1,2021-05-14,4710,한솔테크닉스,정보기술,up,"영상에서는 한솔테크닉스의 주가가 저평가되어 있으며, 장기적인 성장 가능성이 있다고 언급되어 주가에 긍정적인 영향을 줄 수 있습니다."
2021,Q1,2021-05-17,5930,삼성전자,정보기술,up,영상에서는 삼성전자의 실적 개선 기대와 특히 하반기 파운드리 부문에서의 성과 향상이 언급되어 주가에 긍정적인 영향을 줄 수 있습니다.
2021,Q1,2021-05-17,6260,LS,산업재,up,"요약본에서는 구리 가격 상승으로 인해 LS그룹의 주요 계열사 제품 판매 가격이 상승하고 있으며, 이는 LS그룹에 긍정적인 영향을 미칠 것으로 보입니다. 구리 가격 상승은 실물경기 회복의 신호로도 해석되며, 이는 LS의 주가에 긍정적인 영향을 줄 수 있습니다."
2021,Q1,2021-05-17,6400,삼성SDI,정보기술,down,"요약본에서는 삼성SDI의 주가가 경쟁사에 비해 뒤처지고 있으며, 미국 내 투자 부족이 주가 모멘텀에 부정적인 영향을 미치고 있다고 언급하고 있습니다. 따라서 주가에 부정적인 영향을 미칠 수 있습니다."
2021,Q1,2021-05-17,8060,대덕,정보기술,up,"대덕 전자가 FCBG 시장에서 중요한 역할을 하고 있으며, 전략적 투자가 상당한 수익 성장을 이끌 것으로 예상됩니다. 이는 주가에 긍정적인 영향을 미칠 수 있습니다."
