year,quarter,disclosure_date,code,name,sector,prediction,reason
2016,Q2,2016-08-16,120,CJ대한통운,산업재,up,"요약본에서는 CJ대한통운이 포함된 택배 시장의 성장과 매출 증가가 언급되어 있으며, 이는 주가에 긍정적인 영향을 줄 수 있습니다."
2016,Q2,2016-08-16,150,두산,산업재,up,"요약본에서는 두산이 두산밥캣의 IPO를 통해 약 1조 원을 조달할 것으로 예상되며, 이는 두산의 글로벌 소형 건설 장비 시장에서의 입지를 강화하려는 전략의 일환으로 보입니다. 이러한 IPO는 두산의 주가에 긍정적인 영향을 미칠 수 있습니다."
2016,Q2,2016-08-16,660,SK하이닉스,정보기술,up,"요약본에서는 SK하이닉스가 청주에 15조5000억원을 투자하여 신규 반도체 공장을 짓는다는 내용이 포함되어 있어, 이는 회사의 성장 가능성을 높이고 주가에 긍정적인 영향을 미칠 수 있습니다."
2016,Q2,2016-08-16,1120,LG상사,산업재,,
2016,Q2,2016-08-12,3490,대한항공,산업재,down,요약본에서는 대한항공의 경영진에 대한 세무조사 요구와 관련된 부정적인 이슈가 언급되어 있어 주가에 부정적인 영향을 미칠 수 있습니다.
2016,Q2,2016-08-16,3550,LG,정보기술,,
2016,Q2,2016-08-04,3570,S&T중공업,산업재,,
2016,Q2,2016-08-12,4710,한솔테크닉스,정보기술,up,"요약본에서는 한솔테크닉스를 포함한 LED업체들의 실적 개선 기대감이 언급되고 있으며, 특히 한솔테크닉스의 LED부문 적자 폭이 축소되고 생산성이 개선되어 3분기에는 흑자전환이 기대된다는 긍정적인 전망이 제시되고 있습니다."
2016,Q2,2016-08-16,5930,삼성전자,정보기술,up,요약본에서는 삼성전자가 엔비디아와의 파운드리 계약을 따내면서 시스템LSI 사업부의 실적이 개선될 전망이라고 언급되어 있어 주가에 긍정적인 영향을 줄 수 있습니다.
2016,Q2,2016-08-12,6260,LS,산업재,up,"요약본에서는 LS전선아시아의 상장과 관련된 긍정적인 소식이 포함되어 있으며, 이는 LS그룹의 현금화와 베트남 현지 생산공장 및 설비 건설에 긍정적인 영향을 미칠 수 있어 주가에 긍정적인 영향을 줄 수 있습니다."
2016,Q2,2016-08-16,6400,삼성SDI,정보기술,down,요약본에서는 중국 정부의 사드 보복 조치로 인해 삼성SDI가 중국 시장에서 전기차 배터리 인증을 받지 못해 사업에 위기를 맞고 있다는 내용이 포함되어 있습니다. 이는 삼성SDI의 주가에 부정적인 영향을 미칠 수 있습니다.
2016,Q2,2016-08-16,8060,대덕전자,정보기술,,
2016,Q2,2016-08-16,9150,삼성전기,정보기술,down,"요약본에서는 삼성전기가 과매도 상태에서 벗어나지 못하고 있으며, 기술 지표가 평탄해지고 있다는 내용이 있습니다. 이는 주가에 긍정적인 영향을 미치지 않는 것으로 보이며, 정보가 충분하지 않아 기본적으로 하락으로 판단했습니다."
2016,Q2,2016-08-12,10120,LS산전,산업재,up,"요약본에서는 LS산전이 에너지 효율을 높이고 환경 개선을 위한 다양한 기술과 솔루션을 제공하고 있으며, 국내 첫 BEMS 설치확인서 취득과 같은 성과를 이루었다고 언급되어 있습니다. 이러한 기술적 성과와 혁신은 주가에 긍정적인 영향을 줄 수 있습니다."
2016,Q2,2016-08-16,11070,LG이노텍,정보기술,up,영상에서는 차량용 LED 조명 시장의 성장과 LG이노텍의 적극적인 시장 공략이 언급되어 주가에 긍정적인 영향을 줄 수 있습니다.
2016,Q2,2016-08-12,11200,현대상선,산업재,down,"요약본에서는 현대상선의 공매도 논란과 주가 급락에 대한 내용이 포함되어 있으며, 이는 주가에 부정적인 영향을 미칠 수 있는 요소로 판단됩니다."
2016,Q2,2016-08-16,18260,삼성에스디에스,정보기술,down,"요약본에는 삼성에스디에스에 대한 구체적인 정보가 없으며, 주가에 영향을 미칠 만한 정보가 부족하여 기본적으로 하락으로 판단했습니다."
2016,Q2,2016-08-16,20150,일진머티리얼즈,정보기술,,
2016,Q2,2016-08-16,25540,한국단자,산업재,,
2016,Q2,2016-08-16,29530,신도리코,정보기술,,
2016,Q2,2016-08-09,34220,LG디스플레이,정보기술,up,요약본에서는 LG디스플레이가 OLED 시장에서의 강력한 성장 가능성과 선제적 투자를 통해 대형 OLED 패널 시장의 강자로 부상할 것이라는 긍정적인 전망이 제시되고 있습니다. 이는 주가에 긍정적인 영향을 미칠 수 있습니다.
2016,Q2,2016-08-12,34730,SK,정보기술,,
2016,Q2,2016 Q2,42700,한미반도체,정보기술,,
2016,Q2,2016-08-12,47050,포스코대우,산업재,up,"포스코대우가 인도네시아 최대 국영조선소와 대규모 기자재 공급 합의서를 체결하고, 과거 성공적인 기술 이전 경험을 바탕으로 사업을 확대할 계획이므로 주가에 긍정적인 영향을 줄 수 있습니다."
2016,Q2,2016-08-16,47810,한국항공우주,산업재,down,"요약본에는 한국항공우주(047810)와 관련된 구체적인 정보가 없으므로 주가에 대한 판단을 내리기에는 정보가 부족하지만, 기본적인 판단으로 하락을 선택했습니다."
2016,Q2,2016-08-16,51600,한전KPS,산업재,,
2016,Q2,2016-08-11,66570,LG전자,정보기술,,
2016,Q2,2016-08-16,86280,현대글로비스,산업재,down,"요약본은 일감 몰아주기 규제와 관련된 내용이지만, 현대글로비스의 주가에 직접적인 영향을 미칠 수 있는 구체적인 정보는 부족합니다. 따라서 기본적으로 부정적인 판단을 내렸습니다."
