year,quarter,disclosure_date,code,name,sector,prediction,reason
2016,Q4,2017-03-31,120,CJ대한통운,산업재,up,"요약본에서는 물류 스타트업의 증가와 대기업과의 협업이 물류 산업에 긍정적인 변화를 가져오고 있으며, CJ대한통운이 이러한 협업에 참여하고 있다는 점이 주가에 긍정적인 영향을 미칠 수 있습니다."
2016,Q4,2017-03-31,150,두산,산업재,up,"요약본에서는 두산그룹의 실적 턴어라운드와 주요 계열사의 성장, 부채비율 감소 등이 긍정적으로 평가되고 있어 주가에 긍정적인 영향을 줄 수 있습니다."
2016,Q4,2017-03-31,660,SK하이닉스,정보기술,up,SK하이닉스가 도시바 메모리반도체 사업 인수전에 참여하여 일본 투자자와 컨소시엄을 구성한 것은 자금 부담을 줄이고 기술 유출 우려를 해소할 수 있는 긍정적인 전략으로 보입니다. 이는 주가에 긍정적인 영향을 미칠 수 있습니다.
2016,Q4,2017-03-31,1120,LG상사,산업재,,
2016,Q4,2017-03-31,3490,대한항공,산업재,up,대한항공의 주주총회에서 조원태 회장이 사업 운영의 강력한 유지와 위기 관리의 중요성을 강조하며 안전하고 수익성 있는 운영을 위한 기반을 마련하겠다는 포부를 밝혔습니다. 이는 회사의 긍정적인 미래 전망을 시사할 수 있습니다.
2016,Q4,2017-03-31,3550,LG,정보기술,,
2016,Q4,2017-03-08,3570,S&T중공업,산업재,down,"요약본은 S&T그룹의 경영진 변화에 대한 내용만을 포함하고 있으며, S&T중공업의 주가에 직접적인 영향을 미칠 수 있는 경제적 또는 금융적 정보는 제공되지 않았습니다. 따라서 정보가 불충분하지만 기본적으로 하락으로 판단했습니다."
2016,Q4,2017-03-31,4710,한솔테크닉스,정보기술,up,"영상에서는 한솔테크닉스가 삼성전자와의 협력을 통해 휴대폰 사업에서 매출 비중을 크게 늘렸으며, 베트남에서의 생산능력 확장과 A시리즈 시장 진입 성공이 실적에 긍정적인 영향을 미칠 것으로 보입니다. 이는 주가에 긍정적인 영향을 줄 수 있습니다."
2016,Q4,2017-03-31,5930,삼성전자,정보기술,up,"삼성전자의 반도체 및 소비자 전자 제품 부문에서의 강력한 실적이 예상되며, 주가가 긍정적으로 반응할 가능성이 높습니다. 또한, 갤럭시 S8의 출시가 주가 상승에 기여할 수 있습니다."
2016,Q4,2017-03-31,6260,LS,산업재,,
2016,Q4,2017-03-31,6400,삼성SDI,정보기술,up,"요약본에서는 삼성SDI가 전동공구용 배터리 시장에서 높은 시장 점유율을 유지하고 있으며, 새로운 기술 개발과 주요 업체와의 파트너십 체결을 통해 시장에서의 입지를 강화하고 있다는 긍정적인 성과가 언급되어 주가에 긍정적인 영향을 줄 수 있습니다."
2016,Q4,2017-03-31,8060,대덕전자,정보기술,,
2016,Q4,2017-03-31,9150,삼성전기,정보기술,up,요약본에서는 삼성전기의 실적 개선 전망과 관련 부품 매출 증가가 언급되어 주가에 긍정적인 영향을 줄 수 있습니다.
2016,Q4,2017-03-31,10120,LS산전,산업재,up,요약본에서는 LS산전이 에너지 저장 시스템(ESS)과 태양광 발전을 통합하여 지속 가능성과 수익성을 높이고 있다는 점이 강조되어 주가에 긍정적인 영향을 줄 수 있습니다.
2016,Q4,2017-03-31,11070,LG이노텍,정보기술,down,"요약본에서는 감사위원 분리 선임 제도가 도입될 경우 LG이노텍을 포함한 여러 기업에서 해외 기관투자가의 의결권 지분율이 국내 투자가 지분율을 상회하게 된다고 언급하고 있습니다. 이는 기업의 경영권에 영향을 미칠 수 있는 요소로, 주가에 부정적인 영향을 줄 수 있습니다."
2016,Q4,2017-03-31,11200,현대상선,산업재,,
2016,Q4,2017-03-31,18260,삼성에스디에스,정보기술,down,요약본에서는 삼성에스디에스의 지배구조 개편이 일시적으로 연기되었다고 언급되어 주가에 부정적인 영향을 미칠 수 있습니다.
2016,Q4,2017-03-31,20150,일진머티리얼즈,정보기술,up,요약본에서는 전기차 시장의 성장과 배터리 가격 하락으로 인해 일진머티리얼즈의 제품에 대한 수요가 증가할 것으로 예상되어 주가에 긍정적인 영향을 줄 수 있습니다.
2016,Q4,2017-03-31,25540,한국단자,산업재,,
2016,Q4,2017-03-28,29530,신도리코,정보기술,,
2016,Q4,2017-03-28,34220,LG디스플레이,정보기술,up,"요약본에 따르면 LG디스플레이는 중국 광저우 공장의 생산능력을 확장하고 있으며, 이는 중국 내 대형 TV 수요 증가와 삼성전자와의 거래 시작에 기인한 것입니다. 이러한 생산능력 확장과 수요 증가는 주가에 긍정적인 영향을 미칠 수 있습니다."
2016,Q4,2017-03-23,34730,SK,정보기술,down,"요약본에서는 SK그룹 회장이 검찰 조사 대상이 되었고, 대기업에 대한 수사가 진행 중이라는 내용이 포함되어 있습니다. 이러한 상황은 기업의 이미지와 주가에 부정적인 영향을 미칠 수 있습니다."
2016,Q4,2016 Q4,42700,한미반도체,정보기술,,
2016,Q4,2017-03-31,47050,포스코대우,산업재,up,포스코대우의 영업이익 증가와 관련된 긍정적인 전망이 주가에 긍정적인 영향을 줄 수 있습니다.
2016,Q4,2017-03-31,47810,한국항공우주,산업재,up,"요약본에서는 한국항공우주산업(KAI)이 조선업에서 항공우주 산업으로의 인력 전환을 통해 숙련된 인력을 확보하고 있으며, 이는 KAI의 항공기 및 우주 기술 개발 역량을 강화하는 데 긍정적인 영향을 미칠 수 있음을 보여줍니다. 이러한 전략적 인력 채용은 KAI의 성장과 경쟁력 향상에 기여할 수 있습니다."
2016,Q4,2017-03-31,51600,한전KPS,산업재,down,요약본에는 한전KPS의 주가에 직접적인 영향을 미칠 수 있는 정보가 부족합니다. 따라서 기본적으로 하락으로 판단했습니다.
2016,Q4,2017-03-30,66570,LG전자,정보기술,up,"요약본에서는 LG전자의 블루투스 헤드셋 '톤플러스' 시리즈가 글로벌 시장에서 높은 판매량을 기록하고 있으며, 미국 시장에서 3년 연속 판매량 1위를 차지했다는 긍정적인 성과가 언급되어 주가에 긍정적인 영향을 줄 수 있습니다."
2016,Q4,2017-03-31,86280,현대글로비스,산업재,down,"요약본에는 현대글로비스가 총수일가 사익편취 규제 대상에 포함될 수 있다는 내용이 있으며, 이는 주가에 부정적인 영향을 미칠 수 있습니다."
