,name,year,quarter,sector,Relative Return,자산총계 변화율,비유동자산 변화율,매출액 변화율,유동자산 변화율,자본총계 변화율,비유동부채 변화율,Label,Code
8,CJ대한통운,2022,Q4,산업재,-0.0655666417898243,0.06877054602056765,0.017696359169037112,0.004804461334060983,0.2709126802502948,0.009223161166028282,0.0041307367244813875,0.02659724469511341,000120
8,두산,2022,Q4,산업재,0.138176475848162,-0.06456062023191789,-0.0029227595373084725,-0.08409248507993061,-0.2964128762742888,-0.018261523370401767,-0.0598674370105341,-0.1273457788138802,000150
8,LG상사,2022,Q4,산업재,-0.235710326621543,0.04652250599918806,-0.02555742438558073,-0.03949170052780393,0.24317146397269074,-0.04447073178680916,-0.059953023162571895,0.02261175024150343,001120
8,대한항공,2022,Q4,산업재,-0.0659284505606798,-0.013376149260277859,-3.9052529397953784e-05,-0.016787776812984045,-0.047518575804657126,0.10096084903534774,-0.11005878152913995,-0.05304822302080679,003490
8,S&T중공업,2022,Q4,산업재,0.09164646248419406,0.09455574787354237,-0.05797533932790122,0.6728542926763801,0.3268635017876296,0.01530248045322713,-0.07475216582847799,-0.015479490453795208,003570
8,LS,2022,Q4,산업재,0.06188192042317178,0.032142775683077884,0.04920217317209441,-0.08396662551881118,-0.40713488595237846,0.05602350756428365,-0.01263900604462187,0.2642891293053567,006260
8,LS산전,2022,Q4,산업재,0.05904909069189029,0.05590269024961758,0.019481457165585914,0.11790137480626228,0.0867798072974788,0.03255669902934821,-0.14914384335528652,0.11277501706591203,010120
8,현대상선,2022,Q4,산업재,-0.023952222418711335,-0.13523965356535994,0.0622378462566997,-0.3110128649851793,-0.24895684286883968,-0.057396673871036086,-0.3449670626072032,-0.06938492671878113,011200
8,SK텔레콤,2022,Q4,커뮤니케이션서비스,-0.05874943564335185,0.03245951612821951,0.025554474167748698,-0.00842652910776076,0.05962156290162479,-0.012589472763287923,0.01714254439566365,0.032823120372152716,017670
8,한국단자,2022,Q4,산업재,-0.014199258311691606,0.07678391985454103,0.004331465032235249,0.1231218035945223,0.16471551446619226,0.00028788021381953577,-0.12916655681259392,0.1496668195291516,025540
8,제일기획,2022,Q4,커뮤니케이션서비스,-0.1466436054507237,0.06171406790343914,0.0011243776547245066,-0.058870403120793724,0.09833112622041051,-0.017235586433532735,0.00755461555565784,-0.08124400252393199,030000
8,KT,2022,Q4,커뮤니케이션서비스,-0.1392767187364564,-0.020526368751152213,0.015846225916812173,-0.003783290604472467,-0.13253750220527794,0.013947123126488936,-0.032983822428781506,0.010661895697450643,030200
8,LG유플러스,2022,Q4,커뮤니케이션서비스,-0.05470524741470588,0.02179968417197653,0.039472853810810005,0.048540931885858285,-0.029872801116341052,0.01608226287262693,0.06935285421252968,-0.016454861470923503,032640
8,SBS,2022,Q4,커뮤니케이션서비스,0.3599824512713839,0.048471332644222986,0.03729661082975788,0.7419402311862315,0.0634634960647249,0.04682871326220184,0.16850068205108482,-0.20884391983456269,034120
8,NAVER,2022,Q4,커뮤니케이션서비스,0.07535334644320188,-0.006913342812169154,-0.03389091817323042,0.03387569661186651,0.1868549969675659,-0.03529122900871051,-0.11121164716925136,0.00631858920626744,035420
8,엔씨소프트,2022,Q4,커뮤니케이션서비스,-0.1420235943519082,-0.001675446762166355,0.06827052118813604,-0.09856132926401795,-0.04672379813714922,-0.0041761631787657905,0.0006251968655581752,-0.050681063999825866,036570
8,대우인터내셔널,2022,Q4,산업재,0.004689950966088274,-0.15583979931227265,-0.006438195220980103,-0.13001849061200343,-0.2419415053497147,0.013822277273076722,0.10698902095758545,0.20314542316747272,047050
8,한국항공우주,2022,Q4,산업재,-0.05323195121243898,0.2734146788627376,0.03672120365886644,0.4172758497044351,0.41457631385626814,0.026861965720691883,-0.23355586143761742,0.13746408010837835,047810
8,한전KPS,2022,Q4,산업재,0.1062847810720499,0.044871415007570414,0.037161863102237014,0.1657805753667856,0.051162055334387446,0.030682692669823153,0.4401843831188659,-0.03036839994891402,051600
8,현대글로비스,2022,Q4,산업재,-0.10902122468874657,-0.041879590728274185,0.03979673317428034,-0.05072413856262348,-0.09901430635240338,0.0729975855622722,-0.09643896784615213,0.021111420406996893,086280
