,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,금리 변화율,실업률 변화율,기말 소유주식 수 변화율,소비자물가지수 변화율,유통주식수 변화율,Label,Code
31,CJ대한통운,2017,Q1,산업재,0.008160029551212027,0.0,0.13548951048950886,0.0277777777777779,0.0,0.5158067335463936,0.0,-0.07002388280293698,000120
31,두산,2017,Q1,산업재,0.016954605162627846,0.0,0.13548951048950886,0.0277777777777779,0.0,0.5158067335463936,0.0,0.27590082802195737,000150
31,LG상사,2017,Q1,산업재,-0.03542959331238795,0.0,0.13548951048950886,0.0277777777777779,0.0,0.5158067335463936,0.0,-0.10095799557848197,001120
31,대한항공,2017,Q1,산업재,-0.017814113037531713,0.0,0.13548951048950886,0.0277777777777779,0.0,0.5158067335463936,0.0,0.09689873056460413,003490
31,S&T중공업,2017,Q1,산업재,-0.12951038447300792,0.0,0.13548951048950886,0.0277777777777779,0.0,0.5158067335463936,0.0,-0.03294770782556234,003570
31,LS,2017,Q1,산업재,0.0306294134011929,0.0,0.13548951048950886,0.0277777777777779,0.0,0.5158067335463936,0.0,0.2403844910729292,006260
31,LS산전,2017,Q1,산업재,0.09361378968942768,0.0,0.13548951048950886,0.0277777777777779,0.0,0.5158067335463936,0.0,0.05932401154252052,010120
31,현대상선,2017,Q1,산업재,0.04220540702980747,0.0,0.13548951048950886,0.0277777777777779,0.0,0.5158067335463936,0.0,-0.15852426423223576,011200
31,한국단자,2017,Q1,산업재,-0.012630826826088008,0.0,0.13548951048950886,0.0277777777777779,0.0,0.5158067335463936,0.0,-0.07227961953471577,025540
31,대우인터내셔널,2017,Q1,산업재,-0.04027023292948792,0.0,0.13548951048950886,0.0277777777777779,0.0,0.5158067335463936,0.0,-0.04366249078850408,047050
31,한국항공우주,2017,Q1,산업재,0.05962125489303439,0.05748702621520896,0.13548951048950886,0.0277777777777779,0.0,0.5158067335463936,0.0,-0.41103735527460894,047810
31,한전KPS,2017,Q1,산업재,-0.16436966646630802,0.0,0.13548951048950886,0.0277777777777779,0.0,0.5158067335463936,0.0,-0.15239433098220867,051600
31,현대글로비스,2017,Q1,산업재,-0.016697783682392824,0.0,0.13548951048950886,0.0277777777777779,0.0,0.5158067335463936,0.0,0.06391622056542583,086280
