,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,금리 변화율,실업률 변화율,기말 소유주식 수 변화율,소비자물가지수 변화율,유통주식수 변화율,Label,Code
34,CJ대한통운,2016,Q2,산업재,0.01766947210532885,0.0,-0.08606485539000996,-0.044642857142857095,0.0,-0.027027232119385514,0.0,-0.10884308667554576,000120
34,두산,2016,Q2,산업재,0.1182472760576911,0.0,-0.08606485539000996,-0.044642857142857095,0.0,-0.027027232119385514,0.0,0.010615777412827014,000150
34,LG상사,2016,Q2,산업재,-0.09240016577767951,0.0,-0.08606485539000996,-0.044642857142857095,0.0,-0.027027232119385514,0.0,-0.10499041889703539,001120
34,대한항공,2016,Q2,산업재,-0.038559668537284805,0.0,-0.08606485539000996,-0.044642857142857095,0.0,-0.027027232119385514,0.0,-0.028690139370241032,003490
34,S&T중공업,2016,Q2,산업재,-0.11468788997026425,0.0,-0.08606485539000996,-0.044642857142857095,0.0,-0.027027232119385514,0.0,-0.07835715774132139,003570
34,LS,2016,Q2,산업재,0.0594178923702119,0.0,-0.08606485539000996,-0.044642857142857095,0.0,-0.027027232119385514,0.0,0.13213228635192797,006260
34,LS산전,2016,Q2,산업재,-0.15865008329183045,0.0,-0.08606485539000996,-0.044642857142857095,0.0,-0.027027232119385514,0.0,-0.0692098982491852,010120
34,현대상선,2016,Q2,산업재,-0.4646852423165565,0.0,-0.08606485539000996,-0.044642857142857095,0.0,-0.027027232119385514,0.0,0.23826805472105386,011200
34,한국단자,2016,Q2,산업재,-0.11560638996363667,0.0,-0.08606485539000996,-0.044642857142857095,0.0,-0.027027232119385514,0.0,-0.1124331605324087,025540
34,대우인터내셔널,2016,Q2,산업재,-0.12234048035172608,0.0,-0.08606485539000996,-0.044642857142857095,0.0,-0.027027232119385514,0.0,0.08085533832688312,047050
34,한국항공우주,2016,Q2,산업재,0.18112626222878564,0.008471446426483897,-0.08606485539000996,-0.044642857142857095,0.0,-0.027027232119385514,0.00847144642648412,-0.12054811873481577,047810
34,한전KPS,2016,Q2,산업재,-0.1052709072984652,0.0,-0.08606485539000996,-0.044642857142857095,0.0,-0.027027232119385514,0.0,-0.198087937934127,051600
34,현대글로비스,2016,Q2,산업재,-0.15896171828104827,0.0,-0.08606485539000996,-0.044642857142857095,0.0,-0.027027232119385514,0.0,-0.045976701927484785,086280
