,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,금리 변화율,실업률 변화율,기말 소유주식 수 변화율,소비자물가지수 변화율,유통주식수 변화율,Label,Code
35,CJ대한통운,2016,Q1,산업재,0.0780513723270581,0.0,-0.1254024221983725,0.05660377358490565,0.0,-0.03306613361493349,0.0,0.01766947210532885,000120
35,두산,2016,Q1,산업재,0.16268228354300862,0.0,-0.1254024221983725,0.05660377358490565,0.0,-0.03306613361493349,0.0,0.1182472760576911,000150
35,LG상사,2016,Q1,산업재,0.07532258975174104,0.0,-0.1254024221983725,0.05660377358490565,0.0,-0.03306613361493349,0.0,-0.09240016577767951,001120
35,대한항공,2016,Q1,산업재,-0.016368119543064445,0.0,-0.1254024221983725,0.05660377358490565,0.0,-0.03306613361493349,0.0,-0.038559668537284805,003490
35,S&T중공업,2016,Q1,산업재,-0.2561027425845893,0.0,-0.1254024221983725,0.05660377358490565,0.0,-0.03306613361493349,0.0,-0.11468788997026425,003570
35,LS,2016,Q1,산업재,0.0730959190561809,0.0,-0.1254024221983725,0.05660377358490565,0.0,-0.03306613361493349,0.0,0.0594178923702119,006260
35,LS산전,2016,Q1,산업재,0.05913069842068881,0.0,-0.1254024221983725,0.05660377358490565,0.0,-0.03306613361493349,0.0,-0.15865008329183045,010120
35,현대상선,2016,Q1,산업재,-0.31363993851912686,0.0,-0.1254024221983725,0.05660377358490565,0.0,-0.03306613361493349,0.0,-0.4646852423165565,011200
35,한국단자,2016,Q1,산업재,-0.06174262071043478,0.0,-0.1254024221983725,0.05660377358490565,0.0,-0.03306613361493349,0.0,-0.11560638996363667,025540
35,대우인터내셔널,2016,Q1,산업재,0.1484735606121953,0.0,-0.1254024221983725,0.05660377358490565,0.0,-0.03306613361493349,0.0,-0.12234048035172608,047050
35,한국항공우주,2016,Q1,산업재,-0.022292892336223332,-0.024377483551302093,-0.1254024221983725,0.05660377358490565,0.0,-0.03306613361493349,-0.024377483551302204,0.18112626222878564,047810
35,한전KPS,2016,Q1,산업재,0.15254960843014143,0.0,-0.1254024221983725,0.05660377358490565,0.0,-0.03306613361493349,0.0,-0.1052709072984652,051600
35,현대글로비스,2016,Q1,산업재,-0.012823307087170877,0.0,-0.1254024221983725,0.05660377358490565,0.0,-0.03306613361493349,0.0,-0.15896171828104827,086280
