,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,금리 변화율,실업률 변화율,기말 소유주식 수 변화율,소비자물가지수 변화율,유통주식수 변화율,Label,Code
30,CJ대한통운,2017,Q2,산업재,-0.07002388280293698,0.0,0.01678214010777368,-0.00900900900900925,0.0,-0.1259798444991046,0.0,-0.18818800596954915,000120
30,두산,2017,Q2,산업재,0.27590082802195737,0.0,0.01678214010777368,-0.00900900900900925,0.0,-0.1259798444991046,0.0,-0.0906428996630934,000150
30,LG상사,2017,Q2,산업재,-0.10095799557848197,0.0,0.01678214010777368,-0.00900900900900925,0.0,-0.1259798444991046,0.0,-0.10129325401356078,001120
30,대한항공,2017,Q2,산업재,0.09689873056460413,0.0,0.01678214010777368,-0.00900900900900925,0.0,-0.1259798444991046,0.0,-0.24487756318235174,003490
30,S&T중공업,2017,Q2,산업재,-0.03294770782556234,0.0,0.01678214010777368,-0.00900900900900925,0.0,-0.1259798444991046,0.0,-0.1652097407655618,003570
30,LS,2017,Q2,산업재,0.2403844910729292,0.0,0.01678214010777368,-0.00900900900900925,0.0,-0.1259798444991046,0.0,-0.23972379605919317,006260
30,LS산전,2017,Q2,산업재,0.05932401154252052,0.0,0.01678214010777368,-0.00900900900900925,0.0,-0.1259798444991046,0.0,-0.06067428757190768,010120
30,현대상선,2017,Q2,산업재,-0.15852426423223576,0.0,0.01678214010777368,-0.00900900900900925,0.0,-0.1259798444991046,0.0,-0.2434103961001017,011200
30,한국단자,2017,Q2,산업재,-0.07227961953471577,0.0,0.01678214010777368,-0.00900900900900925,0.0,-0.1259798444991046,0.0,-0.08213517779674952,025540
30,대우인터내셔널,2017,Q2,산업재,-0.04366249078850408,0.0,0.01678214010777368,-0.00900900900900925,0.0,-0.1259798444991046,0.0,-0.2495476075871764,047050
30,한국항공우주,2017,Q2,산업재,-0.41103735527460894,0.04069603451356674,0.01678214010777368,-0.00900900900900925,0.0,-0.1259798444991046,0.0,0.22578965339006057,047810
30,한전KPS,2017,Q2,산업재,-0.15239433098220867,0.0,0.01678214010777368,-0.00900900900900925,0.0,-0.1259798444991046,0.0,-0.27659612149542767,051600
30,현대글로비스,2017,Q2,산업재,0.06391622056542583,0.0,0.01678214010777368,-0.00900900900900925,0.0,-0.1259798444991046,0.0,-0.19470552100981864,086280
