,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,금리 변화율,실업률 변화율,기말 소유주식 수 변화율,소비자물가지수 변화율,유통주식수 변화율,Label,Code
23,CJ대한통운,2019,Q1,산업재,-0.057470813195633685,0.0,-0.09282764948769218,0.01754385964912264,0.0,-0.6874179652905958,0.0,-0.00792598073606629,000120
23,두산,2019,Q1,산업재,0.13127068222442065,0.0,-0.09282764948769218,0.01754385964912264,0.0,-0.6874179652905958,0.0,-0.006592791977423865,000150
23,LG상사,2019,Q1,산업재,0.181306290981106,0.0,-0.09282764948769218,0.01754385964912264,0.0,-0.6874179652905958,0.0,-0.05394123799949756,001120
23,대한항공,2019,Q1,산업재,0.07134702827584788,0.0,-0.09282764948769218,0.01754385964912264,0.0,-0.6874179652905958,0.0,-0.2534840681909607,003490
23,S&T중공업,2019,Q1,산업재,0.09586689637157052,0.0,-0.09282764948769218,0.01754385964912264,0.0,-0.6874179652905958,0.0,-0.12988144895052395,003570
23,LS,2019,Q1,산업재,-0.1222036117494694,0.0,-0.09282764948769218,0.01754385964912264,0.0,-0.6874179652905958,0.0,-0.023392594361714578,006260
23,LS산전,2019,Q1,산업재,-0.01623538930656971,0.0,-0.09282764948769218,0.01754385964912264,0.0,-0.6874179652905958,0.0,0.017106090577377338,010120
23,현대상선,2019,Q1,산업재,0.025780716531796696,0.0,-0.09282764948769218,0.01754385964912264,0.0,-0.6874179652905958,0.0,-0.0499526210732302,011200
23,한국단자,2019,Q1,산업재,-0.0544419065567798,0.0,-0.09282764948769218,0.01754385964912264,0.0,-0.6874179652905958,0.0,0.1215726834160632,025540
23,대우인터내셔널,2019,Q1,산업재,0.004617301078611118,0.0,-0.09282764948769218,0.01754385964912264,0.0,-0.6874179652905958,0.0,0.06384430868480663,047050
23,한국항공우주,2019,Q1,산업재,-0.09533826011996684,0.0,-0.09282764948769218,0.01754385964912264,0.0,-0.6874179652905958,0.0,0.3056376231813287,047810
23,한전KPS,2019,Q1,산업재,0.015199673169765011,0.0,-0.09282764948769218,0.01754385964912264,0.0,-0.6874179652905958,0.0,-0.03296196451065521,051600
23,현대글로비스,2019,Q1,산업재,0.22141385748532166,0.0,-0.09282764948769218,0.01754385964912264,0.0,-0.6874179652905958,0.0,0.06795842970710879,086280
