,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,금리 변화율,실업률 변화율,기말 소유주식 수 변화율,소비자물가지수 변화율,유통주식수 변화율,Label,Code
8,CJ대한통운,2022,Q4,산업재,-0.0655666417898243,-0.002643123443895168,0.11445954938682568,0.023809523809523725,4.364467040751663e-05,-0.11456608043309557,1.7047003704195873e-06,0.02659724469511341,000120
8,두산,2022,Q4,산업재,0.138176475848162,0.1925751430173681,0.11445954938682568,0.023809523809523725,-0.12752500841371106,-0.11456608043309557,0.0,-0.1273457788138802,000150
8,LG상사,2022,Q4,산업재,-0.235710326621543,-0.05768713878699916,0.11445954938682568,0.023809523809523725,0.6666666666666667,-0.11456608043309557,0.0,0.02261175024150343,001120
8,대한항공,2022,Q4,산업재,-0.0659284505606798,0.08835891282212871,0.11445954938682568,0.023809523809523725,0.0,-0.11456608043309557,0.05846370899069164,-0.05304822302080679,003490
8,S&T중공업,2022,Q4,산업재,0.09164646248419406,0.010156417633740089,0.11445954938682568,0.023809523809523725,0.0,-0.11456608043309557,0.0,-0.015479490453795208,003570
8,LS,2022,Q4,산업재,0.06188192042317178,-0.05063500669661236,0.11445954938682568,0.023809523809523725,0.024589088228238687,-0.11456608043309557,-0.01110815757268746,0.2642891293053567,006260
8,LS산전,2022,Q4,산업재,0.05904909069189029,0.019162459182543445,0.11445954938682568,0.023809523809523725,0.028254256808658784,-0.11456608043309557,0.0010577995736473778,0.11277501706591203,010120
8,현대상선,2022,Q4,산업재,-0.023952222418711335,-0.06423061571143873,0.11445954938682568,0.023809523809523725,0.0,-0.11456608043309557,0.0,-0.06938492671878113,011200
8,한국단자,2022,Q4,산업재,-0.014199258311691606,-0.08395796784731258,0.11445954938682568,0.023809523809523725,-0.09090909090909094,-0.11456608043309557,0.0,0.1496668195291516,025540
8,대우인터내셔널,2022,Q4,산업재,0.004689950966088274,-0.12434206432550088,0.11445954938682568,0.023809523809523725,-0.0031448814751094956,-0.11456608043309557,-0.0001642149373813906,0.20314542316747272,047050
8,한국항공우주,2022,Q4,산업재,-0.05323195121243898,0.07695529521564715,0.11445954938682568,0.023809523809523725,0.0,-0.11456608043309557,0.0,0.13746408010837835,047810
8,한전KPS,2022,Q4,산업재,0.1062847810720499,-0.04719331062808474,0.11445954938682568,0.023809523809523725,0.0,-0.11456608043309557,0.0,-0.03036839994891402,051600
8,현대글로비스,2022,Q4,산업재,-0.10902122468874657,-0.015272469015602086,0.11445954938682568,0.023809523809523725,-1.3243210285507345e-05,-0.11456608043309557,0.0,0.021111420406996893,086280
