,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,금리 변화율,실업률 변화율,기말 소유주식 수 변화율,소비자물가지수 변화율,유통주식수 변화율,Label,Code
10,CJ대한통운,2022,Q2,산업재,0.02343612097174363,0.0,0.2746673361787626,-0.033707865168539186,0.0,0.38636857995042173,0.0,-0.2919578137856079,000120
10,두산,2022,Q2,산업재,0.06110258333314108,0.0,0.2746673361787626,-0.033707865168539186,0.0,0.38636857995042173,0.0,0.12457118079094609,000150
10,LG상사,2022,Q2,산업재,-0.020619585210161863,0.0,0.2746673361787626,-0.033707865168539186,0.0,0.38636857995042173,0.0,0.17330242061976894,001120
10,대한항공,2022,Q2,산업재,-0.05682996607649239,0.0,0.2746673361787626,-0.033707865168539186,0.0,0.38636857995042173,0.0,-0.0026048099319513143,003490
10,S&T중공업,2022,Q2,산업재,0.07463939620829756,0.0,0.2746673361787626,-0.033707865168539186,0.0,0.38636857995042173,0.0,-0.011735503194118632,003570
10,LS,2022,Q2,산업재,0.10199314310659517,0.0,0.2746673361787626,-0.033707865168539186,0.0,0.38636857995042173,0.0,0.1240645951779775,006260
10,LS산전,2022,Q2,산업재,0.2320632259623455,0.0,0.2746673361787626,-0.033707865168539186,0.0,0.38636857995042173,0.0,-0.06192980258112614,010120
10,현대상선,2022,Q2,산업재,-0.15884063555464187,0.0,0.2746673361787626,-0.033707865168539186,0.0,0.38636857995042173,0.0,-0.13513238680086195,011200
10,한국단자,2022,Q2,산업재,-0.08217714884401714,0.0,0.2746673361787626,-0.033707865168539186,0.0,0.38636857995042173,0.0,0.015174622806776462,025540
10,대우인터내셔널,2022,Q2,산업재,0.07333231369944908,0.0,0.2746673361787626,-0.033707865168539186,0.0,0.38636857995042173,0.0,-0.034828530860939094,047050
10,한국항공우주,2022,Q2,산업재,0.20520050444633672,0.0,0.2746673361787626,-0.033707865168539186,0.0,0.38636857995042173,0.0,-0.11021093321519795,047810
10,한전KPS,2022,Q2,산업재,0.17835880642878021,0.0,0.2746673361787626,-0.033707865168539186,0.0,0.38636857995042173,0.0,-0.15331635720297487,051600
10,현대글로비스,2022,Q2,산업재,-0.04074932541132024,0.0,0.2746673361787626,-0.033707865168539186,0.0,0.38636857995042173,0.0,-0.033670246105912585,086280
