,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,금리 변화율,실업률 변화율,기말 소유주식 수 변화율,소비자물가지수 변화율,유통주식수 변화율,Label,Code
7,CJ대한통운,2023,Q1,산업재,0.02659724469511341,0.0,-0.12061758935426237,-0.05813953488372092,0.0,-0.11353477832962133,0.0,-0.03483625001144944,000120
7,두산,2023,Q1,산업재,-0.1273457788138802,0.0,-0.12061758935426237,-0.05813953488372092,0.0,-0.11353477832962133,0.0,0.09872153547567038,000150
7,LG상사,2023,Q1,산업재,0.02261175024150343,0.0,-0.12061758935426237,-0.05813953488372092,0.0,-0.11353477832962133,0.0,0.12476092431538251,001120
7,대한항공,2023,Q1,산업재,-0.05304822302080679,0.0,-0.12061758935426237,-0.05813953488372092,0.0,-0.11353477832962133,0.0,0.05292998064844704,003490
7,S&T중공업,2023,Q1,산업재,-0.015479490453795208,0.0,-0.12061758935426237,-0.05813953488372092,0.0,-0.11353477832962133,0.0,-0.028479162846139758,003570
7,LS,2023,Q1,산업재,0.2642891293053567,0.0,-0.12061758935426237,-0.05813953488372092,0.0,-0.11353477832962133,0.0,0.2085931753900197,006260
7,LS산전,2023,Q1,산업재,0.11277501706591203,0.0,-0.12061758935426237,-0.05813953488372092,0.0,-0.11353477832962133,0.0,0.5275378484954165,010120
7,현대상선,2023,Q1,산업재,-0.06938492671878113,0.0,-0.12061758935426237,-0.05813953488372092,0.0,-0.11353477832962133,0.0,-0.17092408708233928,011200
7,한국단자,2023,Q1,산업재,0.1496668195291516,0.0,-0.12061758935426237,-0.05813953488372092,0.0,-0.11353477832962133,0.0,-0.19408448991482824,025540
7,대우인터내셔널,2023,Q1,산업재,0.20314542316747272,0.0,-0.12061758935426237,-0.05813953488372092,0.0,-0.11353477832962133,0.0,2.2610300352168218,047050
7,한국항공우주,2023,Q1,산업재,0.13746408010837835,0.0,-0.12061758935426237,-0.05813953488372092,0.0,-0.11353477832962133,0.0,-0.06547424053407166,047810
7,한전KPS,2023,Q1,산업재,-0.03036839994891402,0.0,-0.12061758935426237,-0.05813953488372092,0.0,-0.11353477832962133,0.0,-0.12695182883572922,051600
7,현대글로비스,2023,Q1,산업재,0.021111420406996893,0.0,-0.12061758935426237,-0.05813953488372092,0.0,-0.11353477832962133,0.0,-0.006006078661032178,086280
