접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160516003078,Y,00159023,SK텔레콤,2012년 01월 31일,SK(주),"20,366,290",25.22%,-,이방형 계열사 임원 퇴임(당사 주식 200주 보유),2015-12-31,2015,Q4
20160516003078,Y,00159023,SK텔레콤,2014년 01월 02일,SK(주),"20,367,290",25.22%,-,"최신원 에스케이씨 회장(주식취득 1,000주)",2015-12-31,2015,Q4
20160516003078,Y,00159023,SK텔레콤,2014년 03월 24일,SK(주),"20,368,290",25.23%,-,"최신원 에스케이씨 회장(주식취득 1,000주)",2015-12-31,2015,Q4
20160516003078,Y,00159023,SK텔레콤,2015년 01월 02일,SK(주),"20,364,290",25.22%,-,"최신원 에스케이씨 회장(주식처분 4,000주)",2015-12-31,2015,Q4
20160516003078,Y,00159023,SK텔레콤,2015년 03월 20일,SK(주),"20,363,803",25.22%,-,"장동현 SK텔레콤 대표이사 보직변경(당사주식 251주 보유)
하성민 SUPEX추구협의회 임원 보직변경",2015-12-31,2015,Q4
20160516003078,Y,00159023,SK텔레콤,2015년 06월 09일,SK(주),"20,365,006",25.22%,-,"SK브로드밴드와 SK텔레콤의 주식의 포괄적 교환으로 인한 취득
(최신원 에스케이씨 회장 1,067주, 
조명현 SK브로드밴드 사외이사 136주)",2015-12-31,2015,Q4
20160516003078,Y,00159023,SK텔레콤,2015년 08월 03일,SK(주),"20,364,930",25.22%,-,조명현 SK브로드밴드 사외이사 (주식처분 76주),2015-12-31,2015,Q4
20170331003875,Y,00159023,SK텔레콤,2014년 01월 02일,SK(주),"20,367,290",25.22%,-,"최신원 에스케이씨 회장(주식취득 1,000주)",2016-12-31,2016,Q4
20170331003875,Y,00159023,SK텔레콤,2014년 03월 24일,SK(주),"20,368,290",25.23%,-,"최신원 에스케이씨 회장(주식취득 1,000주)",2016-12-31,2016,Q4
20170331003875,Y,00159023,SK텔레콤,2015년 01월 02일,SK(주),"20,364,290",25.22%,-,"최신원 에스케이씨 회장(주식처분 4,000주)",2016-12-31,2016,Q4
20170331003875,Y,00159023,SK텔레콤,2015년 03월 20일,SK(주),"20,363,803",25.22%,-,"장동현 SK텔레콤 대표이사 보직변경(당사주식 251주 보유)
하성민 SUPEX추구협의회 임원 보직변경",2016-12-31,2016,Q4
20170331003875,Y,00159023,SK텔레콤,2015년 06월 09일,SK(주),"20,365,006",25.22%,-,"SK브로드밴드와 SK텔레콤의 주식의 포괄적 교환으로 인한 취득
(최신원 에스케이씨 회장 1,067주, 
조명현 SK브로드밴드 사외이사 136주)",2016-12-31,2016,Q4
20170331003875,Y,00159023,SK텔레콤,2015년 08월 03일,SK(주),"20,364,930",25.22%,-,조명현 SK브로드밴드 사외이사 (주식처분 76주),2016-12-31,2016,Q4
