접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160330002741,Y,00155319,POSCO홀딩스,2007년 01월 30일,국민연금공단,"7,885,065",9.04%,-, 소유주식수는 최근 사업연도말 기준('15.12.31),2015-12-31,2015,Q4
20170331003833,Y,00155319,POSCO홀딩스,-,-,-,-,-,-,2016-12-31,2016,Q4
20180621000012,Y,00155319,POSCO홀딩스,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401002526,Y,00155319,POSCO홀딩스,2007년 01월 30일,국민연금공단,"9,342,192",10.72%,기타(-),"소유주식수는 최근 주주명부 폐쇄일 기준
('18.12.31.)",2018-12-31,2018,Q4
20200320000059,Y,00155319,POSCO홀딩스,2007년 01월 30일,국민연금공단,"10,291,670,000",11.80%,기타(+),"소유주식수는 최근 주주명부 폐쇄일 기준
('19.12.31.)",2019-12-31,2019,Q4
20210304000604,Y,00155319,POSCO홀딩스,-,-,-,-,-,-,2020-12-31,2020,Q4
20221114000599,Y,00155319,POSCO홀딩스,-,-,-,-,-,-,2021-12-31,2021,Q4
20230309000896,Y,00155319,POSCO홀딩스,-,-,-,-,-,-,2022-12-31,2022,Q4
20240322000986,Y,00155319,POSCO홀딩스,-,-,-,-,-,-,2023-12-31,2023,Q4
20250312001016,Y,00155319,POSCO홀딩스,-,-,-,-,-,-,2024-12-31,2024,Q4
