접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160608000081,Y,00120571,롯데칠성음료,-,-,-,-,-,-,2015-12-31,2015,Q4
20170330001609,Y,00120571,롯데칠성음료,-,-,-,-,-,-,2016-12-31,2016,Q4
20180330004007,Y,00120571,롯데칠성음료,2017년 10월 12일,롯데지주(주),"443,102",50.53%,-,-,2017-12-31,2017,Q4
20190401004636,Y,00120571,롯데칠성음료,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330003627,Y,00120571,롯데칠성음료,-,-,-,-,-,-,2019-12-31,2019,Q4
20210315000941,Y,00120571,롯데칠성음료,-,-,-,-,-,-,2020-12-31,2020,Q4
20220317000852,Y,00120571,롯데칠성음료,-,-,-,-,-,-,2021-12-31,2021,Q4
20230314001296,Y,00120571,롯데칠성음료,-,-,-,-,-,-,2022-12-31,2022,Q4
20240326000264,Y,00120571,롯데칠성음료,-,-,-,-,-,-,2023-12-31,2023,Q4
20250317000932,Y,00120571,롯데칠성음료,-,-,-,-,-,-,2024-12-31,2024,Q4
