접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160330003091,Y,00261443,엔씨소프트,2012년 06월 08일,"NEXON CO.,Ltd","3,218,091",14.68%,-,장외매수,2015-12-31,2015,Q4
20160330003091,Y,00261443,엔씨소프트,2014년 10월 08일,"NEXON CO.,Ltd","3,306,897",15.08%,-,장내매수,2015-12-31,2015,Q4
20160330003091,Y,00261443,엔씨소프트,2015년 10월 20일,김택진 외 9인,"2,672,054",12.19%,-,장외매수,2015-12-31,2015,Q4
20160330003091,Y,00261443,엔씨소프트,2015년 11월 19일,국민연금공단,"2,899,640",13.22%,-,장내매수,2015-12-31,2015,Q4
20160330003091,Y,00261443,엔씨소프트,2016년 12월 31일,국민연금공단,"2,972,295",13.55%,-,장내매수,2015-12-31,2015,Q4
20170331004613,Y,00261443,엔씨소프트,2014년 10월 08일,"NEXON CO.,Ltd","3,306,897",15.08%,-,장내매수,2016-12-31,2016,Q4
20170331004613,Y,00261443,엔씨소프트,2015년 10월 20일,김택진 외 9인,"2,672,054",12.19%,-,장외매수,2016-12-31,2016,Q4
20170331004613,Y,00261443,엔씨소프트,2015년 10월 20일,국민연금공단,"2,683,127",12.24%,-,장내매수,2016-12-31,2016,Q4
20170331004613,Y,00261443,엔씨소프트,2015년 12월 30일,국민연금공단,"2,972,295",13.55%,-,장내매수,2016-12-31,2016,Q4
20170331004613,Y,00261443,엔씨소프트,2016년 03월 31일,국민연금공단,"2,869,905",13.09%,-,장내매도,2016-12-31,2016,Q4
20170331004613,Y,00261443,엔씨소프트,2016년 06월 30일,국민연금공단,"2,776,339",12.66%,-,장내매도,2016-12-31,2016,Q4
20170331004613,Y,00261443,엔씨소프트,2016년 09월 30일,국민연금공단,"2,818,916",12.85%,-,장내매수,2016-12-31,2016,Q4
20170331004613,Y,00261443,엔씨소프트,2016년 12월 30일,국민연금공단,"2,748,977",12.54%,-,장내매도,2016-12-31,2016,Q4
20180330003598,Y,00261443,엔씨소프트,2017년 03월 03일,김택진 외 7인,"2,635,050",12.02%,-,직전 최대주주인 국민연금공단의 지분율 감소로 최대주주 등극,2017-12-31,2017,Q4
20180330003598,Y,00261443,엔씨소프트,2017년 05월 10일,국민연금공단,"2,658,689",12.12%,-,-,2017-12-31,2017,Q4
20180330003598,Y,00261443,엔씨소프트,2017년 06월 30일,김택진 외 7인,"2,635,050",12.01%,-,직전 최대주주인 국민연금공단의 지분율 감소로 최대주주 등극,2017-12-31,2017,Q4
20180330003598,Y,00261443,엔씨소프트,2017년 09월 29일,국민연금공단,"2,707,366",12.34%,-,-,2017-12-31,2017,Q4
20180330003598,Y,00261443,엔씨소프트,2017년 12월 28일,국민연금공단,"2,662,879",12.14%,-,-,2017-12-31,2017,Q4
20190531002169,Y,00261443,엔씨소프트,2018년 03월 30일,김택진 외 8인,"2,635,435",12.01%,직전 최대주주인 국민연금공단의 지분율 감소로 최대주주 등극,-,2018-12-31,2018,Q4
20190531002169,Y,00261443,엔씨소프트,2018년 12월 26일,김택진 외 8인,"2,634,835",12.01%,최대주주의 특수관계인 윤재수의 소유 주식 일부의 장내매도로 인해 전체 소유주식수 감소,장내매도 600주,2018-12-31,2018,Q4
20200330004487,Y,00261443,엔씨소프트,2019년 04월 24일,국민연금공단,"2,660,694",12.13%,국민연금공단의 보유 지분율 확대로 최대주주 등극,장내매수,2019-12-31,2019,Q4
20200330004487,Y,00261443,엔씨소프트,2019년 06월 28일,국민연금공단,"2,757,396",12.56%,국민연금공단의 보유 지분율 확대,장내매수,2019-12-31,2019,Q4
20200330004487,Y,00261443,엔씨소프트,2019년 09월 30일,김택진 외 8인,"2,634,835",12.00%,직전 최대주주인 국민연금공단의 지분율 감소로 최대주주 등극,-,2019-12-31,2019,Q4
20200330004487,Y,00261443,엔씨소프트,2019년 12월 26일,김택진 외 8인,"2,634,035",12.00%,특수관계인 윤재수의 보유주식 일부 처분,장내매도,2019-12-31,2019,Q4
20210316001082,Y,00261443,엔씨소프트,-,-,-,-,-,-,2020-12-31,2020,Q4
20220322000959,Y,00261443,엔씨소프트,-,-,-,-,-,-,2021-12-31,2021,Q4
20230321001334,Y,00261443,엔씨소프트,2020년 12월 31일,국민연금공단,"2,657,286",12.10%,국민연금공단 지분율 증가,-,2022-12-31,2022,Q4
20230321001334,Y,00261443,엔씨소프트,2021년 01월 29일,김택진 외 특수관계인 9인,"2,633,688",12.00%,국민연금공단 지분율 감소,-,2022-12-31,2022,Q4
20240322000989,Y,00261443,엔씨소프트,2021년 01월 29일,김택진 외 특수관계인 9인,"2,633,688",12.00%,국민연금공단 지분율 감소,-,2023-12-31,2023,Q4
20250318001264,Y,00261443,엔씨소프트,2021년 01월 29일,김택진 외 특수관계인 9인,"2,633,688",12.00%,국민연금공단 지분율 감소,-,2024-12-31,2024,Q4
