year,quarter,month,week,code,name,sector,upload_dt,prediction,reason,score
2021,Q1,1,1,3490,대한항공,산업재,2021-01-02,긍정,"대한항공은 화물 수요 증가로 인해 지난해 깜짝 실적을 올렸으며, 아시아나와의 합병으로 저비용 항공사들보다 나은 상황에 처해 있다는 긍정적인 내용이 포함되어 있음.",1.0
2021,Q1,1,2,3490,대한항공,산업재,2021-01-11,긍정,"대한항공이 여객기를 화물기로 개조하여 수익을 창출하고 있으며, 아시아나와의 합병으로 항공기 수가 증가하여 대규모 항공사가 될 가능성이 언급됨. 이는 기업의 실적 개선과 성장 가능성을 시사하는 긍정적인 요소로 판단됨.",1.0
2021,Q1,1,3,3490,대한항공,산업재,2021-01-21,부정,"대한항공이 포함된 한진그룹이 국세청의 특별 세무조사를 받고 있으며, 이는 경영권 분쟁과 아시아나항공 인수에 부정적인 영향을 미칠 수 있다는 우려가 제기됨.",-1.0
2021,Q1,1,4,3490,대한항공,산업재,2021-01-22,중립,"제공된 요약본은 대한항공과 관련된 정보가 포함되어 있지 않으며, 주가에 영향을 미칠 만한 내용이 없습니다.",0.0
2021,Q1,2,1,3490,대한항공,산업재,2021-02-02,부정,"대한항공의 아시아나항공 인수합병이 정부의 지원을 받아 진행되었으나, 이로 인해 독점 우려, 노동자들의 고용 불안, 항공 요금 인상 등의 부정적인 영향이 예상된다는 내용이 포함되어 부정적인 논조로 판단됨.",-1.0
2021,Q1,2,2,3490,대한항공,산업재,2021-02-13,중립,"뉴스는 1969년 대한항공 여객기 납치 사건과 관련된 유엔의 정보 요청에 관한 내용으로, 현재 대한항공의 경영이나 실적에 직접적인 영향을 미치는 정보는 포함되어 있지 않음.",0.0
2021,Q1,2,3,3490,대한항공,산업재,2021-02-18,중립,"뉴스는 대한항공의 과거 사건인 1987년 실종 사건에 대한 정부의 수색 관련 협의에 관한 내용으로, 현재 대한항공의 경영이나 실적에 직접적인 영향을 미치는 정보는 포함되어 있지 않음.",0.0
2021,Q1,2,4,3490,대한항공,산업재,2021-02-22,부정,"대한항공이 보유한 보잉 777 기종의 엔진 고장 문제로 인해 운항 중단이 권고되었고, 이에 따라 16대 중 14대의 운항을 중단한 상태이며, 나머지 2대도 운항 중단 가능성이 있음. 이는 대한항공의 운영에 부정적인 영향을 미칠 수 있음.",-1.0
2021,Q1,3,1,3490,대한항공,산업재,2021-03-04,긍정,"대한항공의 유상증자 흥행이 예상되며, 자금조달에 성공할 것으로 보이는 긍정적인 전망이 제시됨. 또한, 아시아나항공 인수에 대한 강한 의지를 보이며, 인수 후 통합에 대한 기대감이 언급됨.",1.0
2021,Q1,3,2,3490,대한항공,산업재,,,,
2021,Q1,3,3,3490,대한항공,산업재,2021-03-19,긍정,"대한항공이 아시아나항공과의 통합을 위한 계획을 제출하고, 공정거래위원회의 심사가 빠르게 진행될 전망이어서 긍정적인 분위기가 형성되고 있다. 또한, 경영권 분쟁이 종식될 가능성이 높아지면서 경영 안정화에 대한 기대감이 커지고 있다.",1.0
2021,Q1,3,4,3490,대한항공,산업재,2021-03-27,부정,"대한항공의 매출이 38% 감소하고 직원들의 급여가 15% 이상 깎였음에도 불구하고, 조원태 회장의 연봉이 40% 증가한 점이 부정적으로 보도됨. 이는 직원들의 사기 저하와 경영진에 대한 불신을 초래할 수 있는 부정적인 요소로 판단됨.",-1.0
2021,Q2,4,1,3490,대한항공,산업재,2021-04-01,중립,"대한항공과 아시아나항공의 합병 관련 소식이지만, 마일리지 통합 방식과 항공권 가격에 대한 우려가 해소될 것이라는 내용으로, 주가에 직접적인 긍정 또는 부정 영향을 미칠 만한 정보는 없음.",0.0
2021,Q2,4,2,3490,대한항공,산업재,2021-04-12,중립,"뉴스 내용은 대한항공의 스포츠 팀 경기 결과에 대한 분석으로, 기업의 주가에 직접적인 영향을 미치는 정보는 포함되어 있지 않음.",0.0
