접수번호,법인구분,회사코드,회사명,직원 수,총 급여액,1인평균급여,비고,결제일시,연도,분기
20160330003054,Y,00828497,한미약품,"1,572","93,002,000,000","59,000,000",-,2015-12-31,2015,Q4
20160330003054,Y,00828497,한미약품,523,"25,347,000,000","48,000,000",-,2015-12-31,2015,Q4
20170331004264,Y,00828497,한미약품,"1,505","92,457,000,000","61,000,000",-,2016-12-31,2016,Q4
20170331004264,Y,00828497,한미약품,542,"26,776,000,000","49,000,000",-,2016-12-31,2016,Q4
20180402002687,Y,00828497,한미약품,"1,596","96,591,000,000","61,000,000",-,2017-12-31,2017,Q4
20180402002687,Y,00828497,한미약품,634,"30,801,000,000","49,000,000",-,2017-12-31,2017,Q4
20190329003969,Y,00828497,한미약품,"1,711","118,720,000,000","69,000,000",-,2018-12-31,2018,Q4
20190329003969,Y,00828497,한미약품,680,"39,461,000,000","58,000,000",-,2018-12-31,2018,Q4
20200330004799,Y,00828497,한미약품,"1,735","125,956,000,000","73,000,000",-,2019-12-31,2019,Q4
20200330004799,Y,00828497,한미약품,676,"39,795,000,000","59,000,000",-,2019-12-31,2019,Q4
20210318001419,Y,00828497,한미약품,"1,660","118,953,000,000","72,000,000",-,2020-12-31,2020,Q4
20210318001419,Y,00828497,한미약품,676,"38,441,000,000","57,000,000",-,2020-12-31,2020,Q4
20220316001397,Y,00828497,한미약품,"1,601","122,021,000,000","76,000,000",-,2021-12-31,2021,Q4
20220316001397,Y,00828497,한미약품,668,"39,969,000,000","60,000,000",-,2021-12-31,2021,Q4
20230321001525,Y,00828497,한미약품,"1,632","129,736,000,000","79,000,000",-,2022-12-31,2022,Q4
20230321001525,Y,00828497,한미약품,665,"42,944,000,000","65,000,000",-,2022-12-31,2022,Q4
20240319000649,Y,00828497,한미약품,"1,645","140,737,000,000","86,000,000",-,2023-12-31,2023,Q4
20240319000649,Y,00828497,한미약품,692,"45,951,000,000","66,000,000",-,2023-12-31,2023,Q4
20250318001206,Y,00828497,한미약품,"1,666","139,934,000,000","84,000,000",-,2024-12-31,2024,Q4
20250318001206,Y,00828497,한미약품,722,"47,868,000,000","66,000,000",-,2024-12-31,2024,Q4
