접수번호,법인구분,회사코드,회사명,직원 수,총 급여액,1인평균급여,비고,결제일시,연도,분기
20160330002534,Y,00146269,일신방직,363,"11,967,369,000","36,155,000",-,2015-12-31,2015,Q4
20160330002534,Y,00146269,일신방직,750,"19,477,487,000","26,004,000",-,2015-12-31,2015,Q4
20170331002042,Y,00146269,일신방직,361,"12,582,441,000","37,116,000",-,2016-12-31,2016,Q4
20170331002042,Y,00146269,일신방직,749,"20,078,826,000","27,060,000",-,2016-12-31,2016,Q4
20180330000861,Y,00146269,일신방직,333,"12,117,380,000","38,962,000",-,2017-12-31,2017,Q4
20180330000861,Y,00146269,일신방직,687,"18,336,409,000","27,169,000",-,2017-12-31,2017,Q4
20190401001048,Y,00146269,일신방직,316,"13,323,366,000","45,627,000",-,2018-12-31,2018,Q4
20190401001048,Y,00146269,일신방직,543,"18,420,297,000","34,111,000",-,2018-12-31,2018,Q4
20200330002341,Y,00146269,일신방직,258,"12,769,584","49,494",-,2019-12-31,2019,Q4
20200330002341,Y,00146269,일신방직,458,"16,062,343","35,070",-,2019-12-31,2019,Q4
20210317000634,Y,00146269,일신방직,229,"11,416,153,000","49,852,000",-,2020-12-31,2020,Q4
20210317000634,Y,00146269,일신방직,267,"11,722,307,000","43,903,000",-,2020-12-31,2020,Q4
20220725000075,Y,00146269,일신방직,229,"13,202,236,000","57,651,000",-,2021-12-31,2021,Q4
20220725000075,Y,00146269,일신방직,341,"11,591,363,000","34,808,000",-,2021-12-31,2021,Q4
20230315001185,Y,00146269,일신방직,244,"11,203,713,000","45,916,000",-,2022-12-31,2022,Q4
20230315001185,Y,00146269,일신방직,326,"11,686,453,000","35,848,000",-,2022-12-31,2022,Q4
20240320001530,Y,00146269,일신방직,256,"11,794,823,000","49,978,000",-,2023-12-31,2023,Q4
20240320001530,Y,00146269,일신방직,330,"11,602,058,000","37,669,000",-,2023-12-31,2023,Q4
20250319000250,Y,00146269,일신방직,251,"12,413,939,000","51,941,000",-,2024-12-31,2024,Q4
20250319000250,Y,00146269,일신방직,328,"11,881,576,000","38,828,000",-,2024-12-31,2024,Q4
