접수번호,법인구분,회사코드,회사명,직원 수,총 급여액,1인평균급여,비고,결제일시,연도,분기
20160330002633,Y,00129679,녹십자,"1,415","79,674,000,000","56,000,000",-,2015-12-31,2015,Q4
20160330002633,Y,00129679,녹십자,351,"16,385,000,000","47,000,000",-,2015-12-31,2015,Q4
20170331002735,Y,00129679,녹십자,"1,566","83,215,000,000","53,000,000",-,2016-12-31,2016,Q4
20170331002735,Y,00129679,녹십자,407,"18,578,000,000","46,000,000",-,2016-12-31,2016,Q4
20180618000195,Y,00129679,녹십자,"1,559","90,405,000,000","58,000,000",-,2017-12-31,2017,Q4
20180618000195,Y,00129679,녹십자,435,"21,233,000,000","49,000,000",-,2017-12-31,2017,Q4
20190401004454,Y,00129679,녹십자,"1,578","89,607,000,000","57,000,000",-,2018-12-31,2018,Q4
20190401004454,Y,00129679,녹십자,456,"22,411,000,000","49,000,000",-,2018-12-31,2018,Q4
20200330003929,Y,00129679,녹십자,"1,575","97,057,000,000","62,000,000",-,2019-12-31,2019,Q4
20200330003929,Y,00129679,녹십자,465,"25,705,000,000","55,000,000",-,2019-12-31,2019,Q4
20210428000731,Y,00129679,녹십자,"1,589","111,635,000,000","70,000,000",-,2020-12-31,2020,Q4
20210428000731,Y,00129679,녹십자,487,"30,164,000,000","62,000,000",-,2020-12-31,2020,Q4
20220321001318,Y,00129679,녹십자,"1,640","120,450,000,000","73,000,000",-,2021-12-31,2021,Q4
20220321001318,Y,00129679,녹십자,547,"34,182,000,000","62,000,000",-,2021-12-31,2021,Q4
20230321001403,Y,00129679,녹십자,"1,712","122,803,000,000","72,000,000",-,2022-12-31,2022,Q4
20230321001403,Y,00129679,녹십자,590,"36,048,000,000","61,000,000",-,2022-12-31,2022,Q4
20240320001551,Y,00129679,녹십자,"1,681","121,328,000,000","72,000,000",-,2023-12-31,2023,Q4
20240320001551,Y,00129679,녹십자,591,"37,473,000,000","63,000,000",-,2023-12-31,2023,Q4
20250318001288,Y,00129679,녹십자,"1,724","128,529,000,000","75,000,000",-,2024-12-31,2024,Q4
20250318001288,Y,00129679,녹십자,631,"42,518,000,000","67,000,000",-,2024-12-31,2024,Q4
