,name,sector,year,quarter,Relative Return,영업이익 변화율,이익잉여금 변화율,환율 변화율,금리 변화율,전체 주식 수 변화율,전체 주주 수 변화율,1인평균급여 변화율,발행금액 변화율,자기주식수 변화율,Label,Code
6,Yuhan_Corporation,제약,2023,Q1,0.08228773858083811,0.0651426491128384,-0.0035888299430921755,0.06294645789640896,0.12061758935426237,0.5254427286516343,0.5159366216191728,0.2769950903595809,-4.14026398045633,0.5451926877526663,-0.22250029516563236,000100
6,Ildong_Pharmaceutical,제약,2023,Q1,-0.1773598981077148,-0.4799934821093146,0.030343114892525835,0.06294645789640896,0.12061758935426237,0.4121331059304334,0.6079021590914315,-0.018085851808238296,-0.5972589626054616,-0.08134006876881239,-0.45372509526121557,000230
6,Bukwang_Pharmaceutical,제약,2023,Q1,0.15597902056967575,1.2935060535470067,0.00879582004061219,0.06294645789640896,0.12061758935426237,0.166599716276292,0.15534340000921942,0.06265600283088302,-2.602855396788696,0.1337782604333957,-0.19844136502397766,003000
6,Youngjin_Pharmaceutical,제약,2023,Q1,0.20947186289857453,1.1969517796446858,-0.005611791421717305,0.06294645789640896,0.12061758935426237,0.15378809026686913,0.19646193650862542,0.08825798463866341,0.2270171422094277,-0.009357310385037287,-0.21541759389898274,003520
6,GC_Biopharma,제약,2023,Q1,0.014929278519111248,-2.743704683343116,0.03768783753666438,0.06294645789640896,0.12061758935426237,0.5178095571575135,0.5405301207977389,0.2895350406815169,0.06495956774969003,0.25477158786294296,-0.16382155456925002,006280
6,Ilyang_Pharmaceutical,제약,2023,Q1,0.05211754203961487,0.2630721458759643,-0.010018519139145976,0.06294645789640896,0.12061758935426237,0.517813412353322,0.5205237082115293,0.32402930345315695,0.06497578445539232,0.26909801898982466,-0.235186386292206,007570
6,Kwang_Dong_Pharmaceutical,제약,2023,Q1,-0.005058681356158471,-0.31785822590922486,-0.022290326806001737,0.06294645789640896,0.12061758935426237,0.5178110836257794,0.5353625229288632,0.24711002782783642,0.0,0.17769800781771083,-0.16386051813831293,009290
6,Daewoong_Pharmaceutical,제약,2023,Q1,-0.026318231441048112,-1.0237101773606212,-0.025474003921889032,0.06294645789640896,0.12061758935426237,0.5176875000684965,0.27159191964029483,0.2976462421260768,0.0,-0.3037668968904832,-0.4398926099506502,069620
6,Hanmi_Pharmaceutical,제약,2023,Q1,0.29949508154832144,-0.22070172382322562,-0.09531272730338247,0.06294645789640896,0.12061758935426237,0.2656521419446911,0.2129782359156952,0.10854981656838114,-137576.5840615889,0.3139964641362011,-0.24895597334117248,128940
6,Dong-A_ST,제약,2023,Q1,0.2151671635349889,-0.6103519290321331,-0.015252583180302315,0.06294645789640896,0.12061758935426237,0.5151997700472987,0.517069987969121,0.27258317564849,0.18227749935561344,0.3235484088544769,-0.19812416082358977,170900
6,Jongkundang,제약,2023,Q1,0.07707261326909892,-1.0018480307925626,-0.061588425778558165,0.06294645789640896,0.12061758935426237,0.5259552373104859,0.5851976097359155,0.2935641699343121,0.37563830024570666,0.6692046099839353,-0.16788934553549983,185750
