,name,sector,year,quarter,Relative Return,영업이익 변화율,이익잉여금 변화율,환율 변화율,금리 변화율,전체 주식 수 변화율,전체 주주 수 변화율,1인평균급여 변화율,발행금액 변화율,자기주식수 변화율,Label,Code
5,Yuhan_Corporation,제약,2023,Q2,-0.22250029516563236,-0.2544449871506649,-0.009304753109873332,-0.031973087460080984,-0.0022310602386272915,-0.03581078572481977,-0.03581078572481977,-0.03581078572481977,-0.03581078572481999,-0.03581078572481977,0.15508310796901675,000100
5,Ildong_Pharmaceutical,제약,2023,Q2,-0.45372509526121557,1.4134489509038728,0.25456418653547386,-0.031973087460080984,-0.0022310602386272915,-0.0358185739529886,-0.035818573952988375,-0.0358185739529886,-0.0358185739529886,-0.0358185739529886,-0.3613270855250943,000230
5,Bukwang_Pharmaceutical,제약,2023,Q2,-0.19844136502397766,2.3354457774420894,-0.00968414823143382,-0.031973087460080984,-0.0022310602386272915,-0.03581882520276225,-0.03581882520276247,-0.03581882520276225,-0.03581882520276225,-0.03581882520276203,-0.15057099938277224,003000
5,Youngjin_Pharmaceutical,제약,2023,Q2,-0.21541759389898274,1.647113265733473,-0.13308315720480968,-0.031973087460080984,-0.0022310602386272915,-0.0358190726398,-0.0358190726398,-0.0358190726398,-0.0358190726398,-0.0358190726398,-0.20440515719744928,003520
5,GC_Biopharma,제약,2023,Q2,-0.16382155456925002,2.0342178940419213,-0.010725230840499478,-0.031973087460080984,-0.0022310602386272915,-0.03581664485417524,-0.03581664485417524,-0.03581664485417524,-0.03581664485417546,-0.03581664485417524,-0.10006781863876812,006280
5,Ilyang_Pharmaceutical,제약,2023,Q2,-0.235186386292206,0.5611260105804652,-0.7673134233159988,-0.031973087460080984,-0.0022310602386272915,-0.035819240252577655,-0.035819240252577655,-0.03581924025257743,-0.03581924025257743,-0.035819240252577655,-0.02363887741537458,007570
5,Kwang_Dong_Pharmaceutical,제약,2023,Q2,-0.16386051813831293,0.25253382222569376,-0.016545012528894842,-0.031973087460080984,-0.0022310602386272915,-0.035818828994578666,-0.035818828994578444,-0.035818828994578666,0.0,-0.035818828994578666,0.1579342781112693,009290
5,Daewoong_Pharmaceutical,제약,2023,Q2,-0.4398926099506502,-0.1683761319238024,-0.05158207550481997,-0.031973087460080984,-0.0022310602386272915,-0.03581510518898834,-0.03581510518898834,-0.03581510518898834,0.0,-0.03581510518898856,-0.1311721709951798,069620
5,Hanmi_Pharmaceutical,제약,2023,Q2,-0.24895597334117248,0.5964031510205516,-0.1375440053624708,-0.031973087460080984,-0.0022310602386272915,-0.035807738717353654,-0.03580773871735343,-0.03580773871735343,-0.03580773871735343,-0.03580773871735343,0.16173933334692475,128940
5,Dong-A_ST,제약,2023,Q2,-0.19812416082358977,-0.31013916603197655,-0.023615616926974115,-0.031973087460080984,-0.0022310602386272915,-0.03582067057319627,-0.03582067057319627,-0.035820670573196045,-0.035820670573196045,-0.035820670573196045,-0.0038886889279930864,170900
5,Jongkundang,제약,2023,Q2,-0.16788934553549983,-0.4435011108087896,-0.1096292566321464,-0.031973087460080984,-0.0022310602386272915,-0.035818085704358404,-0.035818085704358404,-0.03581808570435818,-0.035818085704358404,-0.035818085704358404,0.010952298730831589,185750
