,name,sector,year,quarter,Relative Return,영업이익 변화율,이익잉여금 변화율,환율 변화율,금리 변화율,전체 주식 수 변화율,전체 주주 수 변화율,1인평균급여 변화율,발행금액 변화율,자기주식수 변화율,Label,Code
32,Yuhan_Corporation,제약,2016,Q3,0.09688910304178666,0.0930639840183698,-0.003568665312222441,0.036025820210948356,0.16954353663214605,0.0506067201693855,0.05060672016938539,0.05060672016938528,0.0506067201693855,0.0506067201693855,-0.13827613252873197,000100
32,Ildong_Pharmaceutical,제약,2016,Q3,0.04195093049247461,-1.9557331966046645,-0.912555447455933,0.036025820210948356,0.16954353663214605,0.05063173959444789,0.05063173959444789,0.05063173959444778,0.050631739594448,0.05063173959444789,-0.14537796027546923,000230
32,Bukwang_Pharmaceutical,제약,2016,Q3,0.20353367848398757,0.6276746037951106,-0.00845987173874585,0.036025820210948356,0.16954353663214605,0.05062187590603484,0.05062187590603484,0.05062187590603473,0.05062187590603495,0.05062187590603473,-0.21195071428385448,003000
32,Youngjin_Pharmaceutical,제약,2016,Q3,2.23794834808677,-0.07350179454675976,-0.14605082302483918,0.036025820210948356,0.16954353663214605,0.05062210951666468,0.05062210951666457,0.05062210951666457,0.05062210951666468,0.05062210951666468,0.004167940575621545,003520
32,GC_Biopharma,제약,2016,Q3,0.06208392447264128,-0.6127088678695742,-0.03780139685754014,0.036025820210948356,0.16954353663214605,0.050602912699369784,0.05060291269936967,0.050602912699369784,0.050602912699369784,0.05060291269936967,-0.09083374804308834,006280
32,Ilyang_Pharmaceutical,제약,2016,Q3,0.1622167744422434,0.031962595870513866,0.08919570461619519,0.036025820210948356,0.16954353663214605,0.050621481055023065,0.050621481055023065,0.050621481055023065,0.050621481055022954,0.050621481055023065,-0.1975983487418312,007570
32,Kwang_Dong_Pharmaceutical,제약,2016,Q3,-0.10440975215354908,0.06645916531916285,-0.02890039084941387,0.036025820210948356,0.16954353663214605,0.050619985860125616,0.050619985860125505,0.050619985860125616,0.0,0.050619985860125505,-0.13986088577990352,009290
32,Daewoong_Pharmaceutical,제약,2016,Q3,0.07769902098661419,-0.44672237899810563,-0.015405973508464177,0.036025820210948356,0.16954353663214605,0.05061645165858886,0.05061645165858897,0.05061645165858886,0.0,0.05061645165858897,-0.27507465333662523,069620
32,Hanmi_Pharmaceutical,제약,2016,Q3,0.020279103208005758,-92.48150365470376,-0.0028749925792244113,0.036025820210948356,0.16954353663214605,0.05061535049557375,0.05061535049557375,0.05061535049557364,0.05061535049557375,0.05061535049557375,-0.3376654263619117,128940
32,Dong-A_ST,제약,2016,Q3,-0.10846674636612216,0.7954542185810151,-0.05635471665530001,0.036025820210948356,0.16954353663214605,0.05061874129853561,0.05061874129853561,0.05061874129853561,0.05061874129853572,0.05061874129853572,-0.24374545431593864,170900
32,Jongkundang,제약,2016,Q3,-0.1991165087236386,-1.1034883283227663,-0.49797266912972105,0.036025820210948356,0.16954353663214605,0.05061909740302384,0.05061909740302384,0.05061909740302373,0.05061909740302373,0.05061909740302373,-0.14120176765638603,185750
