,name,sector,year,quarter,Relative Return,영업이익 변화율,이익잉여금 변화율,환율 변화율,금리 변화율,전체 주식 수 변화율,전체 주주 수 변화율,1인평균급여 변화율,발행금액 변화율,자기주식수 변화율,Label,Code
31,Yuhan_Corporation,제약,2016,Q4,-0.13827613252873197,-0.2722743787253019,-0.0426784109198739,-0.034143632958706815,-0.3210161662817601,-0.08863835815520993,-0.08863835815520993,-0.560338954136012,-0.4045440897453685,0.43190057843519014,-0.24445256764954076,000100
31,Ildong_Pharmaceutical,제약,2016,Q4,-0.14537796027546923,-9.821855752221394,-0.0007244241067685397,-0.034143632958706815,-0.3210161662817601,-0.08866150552122565,-0.08866150552122587,-0.9696353169804814,-1.7120672432017665,-0.3147176132503211,-0.17892558977114426,000230
31,Bukwang_Pharmaceutical,제약,2016,Q4,-0.21195071428385448,-1.2524748019372272,-0.005975085894379006,-0.034143632958706815,-0.3210161662817601,-0.08866119458163335,-0.08866119458163335,-0.18692709441028765,-3.6971603491906295,0.03965243157670317,0.09869752864045338,003000
31,Youngjin_Pharmaceutical,제약,2016,Q4,0.004167940575621545,1.2729669991997348,-0.09397093618617736,-0.034143632958706815,-0.3210161662817601,-0.08866184157833978,-0.08866184157833978,-0.2066536743438636,0.5198422234339304,-0.3479374075361237,-0.27897588835453446,003520
31,GC_Biopharma,제약,2016,Q4,-0.09083374804308834,0.7409001653945543,-0.026754197662302692,-0.034143632958706815,-0.3210161662817601,-0.08863141175228928,-0.08863141175228928,-0.5128206879006867,-3.5020651438187738,-0.9375689228797455,-0.13691293392198245,006280
31,Ilyang_Pharmaceutical,제약,2016,Q4,-0.1975983487418312,-1.8377034381016588,0.18735571971763565,-0.034143632958706815,-0.3210161662817601,-0.08866033778890792,-0.08866033778890792,-0.3198739673147175,-1.479694849002244,-0.7461011970275342,-0.1431638214287275,007570
31,Kwang_Dong_Pharmaceutical,제약,2016,Q4,-0.13986088577990352,0.411904871166604,-0.009268426738030522,-0.034143632958706815,-0.3210161662817601,-0.08865836341966005,-0.08865836341965982,-0.4827366101674384,0.0,-0.8334183618072191,-0.06771618171087616,009290
31,Daewoong_Pharmaceutical,제약,2016,Q4,-0.27507465333662523,-0.6442739900289449,-0.04928001348134048,-0.034143632958706815,-0.3210161662817601,-0.08866142137205335,-0.08866142137205335,-0.5306731020454492,0.0,-1.709521354446641,-0.13777576463043922,069620
31,Hanmi_Pharmaceutical,제약,2016,Q4,-0.3376654263619117,4.103374502728606,0.2720612627820843,-0.034143632958706815,-0.3210161662817601,-0.08865726326506795,-0.08865726326506773,-0.2372983843871106,0.9999250637658054,0.41386670884975196,-0.34351701932533313,128940
31,Dong-A_ST,제약,2016,Q4,-0.24374545431593864,4.832448684816828,-0.058898200702318215,-0.034143632958706815,-0.3210161662817601,-0.08865819236634254,-0.08865819236634231,-0.7122599894165085,-0.966178099139507,0.7643464925152245,-0.006631898439840173,170900
31,Jongkundang,제약,2016,Q4,-0.14120176765638603,0.09293787970192524,-0.4426377601475724,-0.034143632958706815,-0.3210161662817601,-0.08865943286512934,-0.08865943286512934,-0.6295131433841894,-0.08865943286512934,0.9387163730526767,0.05263608540056441,185750
