,name,sector,year,quarter,Relative Return,영업이익 변화율,이익잉여금 변화율,환율 변화율,금리 변화율,전체 주식 수 변화율,전체 주주 수 변화율,1인평균급여 변화율,발행금액 변화율,자기주식수 변화율,Label,Code
20,Yuhan_Corporation,제약,2019,Q3,0.026310996372444082,-21.87238151240216,-0.005040004210535409,-0.023671710515372757,0.21649484536082508,0.013875743591227008,0.013875743591227008,0.013875743591227008,0.013875743591226897,0.013875743591227008,-0.09611474277102672,000100
20,Ildong_Pharmaceutical,제약,2019,Q3,0.027530966707195258,-0.45558059726875655,-0.00471655222465972,-0.023671710515372757,0.21649484536082508,0.013885305590354169,0.013885305590354058,0.013885305590354058,0.013885305590354058,0.013885305590354169,-0.12400156074301194,000230
20,Bukwang_Pharmaceutical,제약,2019,Q3,-0.07805276056560125,1.3901963776580588,0.007423508052338268,-0.023671710515372757,0.21649484536082508,0.013886725440820147,0.013886725440820147,0.013886725440820147,0.013886725440820258,0.013886725440820147,-0.18689644801772223,003000
20,Youngjin_Pharmaceutical,제약,2019,Q3,-0.23202555689133875,0.1876910340488266,-0.1933074469608944,-0.023671710515372757,0.21649484536082508,0.01388646329853993,0.01388646329853993,0.01388646329853993,0.01388646329853993,0.013886463298540042,-0.051664265106721105,003520
20,GC_Biopharma,제약,2019,Q3,-0.1559009894172903,-1.1141748849629853,-0.04092867020788682,-0.023671710515372757,0.21649484536082508,0.013875058389179018,0.013875058389179129,0.013875058389179018,0.013875058389179018,0.013875058389179129,-0.05186632612914989,006280
20,Ilyang_Pharmaceutical,제약,2019,Q3,-0.09987829239113308,-0.02177473262843521,-0.365986092847872,-0.023671710515372757,0.21649484536082508,0.013886185112969018,0.013886185112969018,0.01388618511296913,0.01388618511296913,0.013886185112969018,-0.19282188964110436,007570
20,Kwang_Dong_Pharmaceutical,제약,2019,Q3,0.08251928121681518,0.38252467095837595,-0.009851843275640926,-0.023671710515372757,0.21649484536082508,0.013885769636466483,0.013885769636466483,0.013885769636466483,0.0,0.013885769636466483,-0.07113887385791881,009290
20,Daewoong_Pharmaceutical,제약,2019,Q3,-0.19244189500835499,0.8361438257375029,-0.0006886904888470102,-0.023671710515372757,0.21649484536082508,0.013884572109892912,0.01388457210989269,0.013884572109892801,0.0,0.013884572109892579,0.008358028513369377,069620
20,Hanmi_Pharmaceutical,제약,2019,Q3,-0.10489977646129968,0.20532395458895036,-0.0017752037106124607,-0.023671710515372757,0.21649484536082508,0.013881994991852276,0.013881994991852165,0.013881994991852276,0.013881994991852276,0.013881994991852276,-0.30275770692915244,128940
20,Dong-A_ST,제약,2019,Q3,0.06722464540604192,-1.1802292545280513,-0.14749922605371912,-0.023671710515372757,0.21649484536082508,0.013883212568801206,0.013883212568801317,0.013883212568801206,0.013883212568801206,0.013883212568801317,-0.16187873445382428,170900
20,Jongkundang,제약,2019,Q3,-0.10156766076945091,-0.06618355231602036,-0.09266382346463309,-0.023671710515372757,0.21649484536082508,0.013883922838405116,0.013883922838405227,0.013883922838405227,0.013883922838405116,0.013883922838405227,-0.08638141693293301,185750
