,name,sector,year,quarter,Relative Return,영업이익 변화율,이익잉여금 변화율,환율 변화율,금리 변화율,전체 주식 수 변화율,전체 주주 수 변화율,1인평균급여 변화율,발행금액 변화율,자기주식수 변화율,Label,Code
29,Yuhan_Corporation,제약,2017,Q2,0.047741719031547405,0.29936298745979073,-0.01663232815133986,0.018329085656645816,-0.01678214010777368,-0.040686086980552094,-0.040686086980552094,-0.040686086980552094,-0.040686086980552094,-0.040686086980552094,-0.014027060140688927,000100
29,Ildong_Pharmaceutical,제약,2017,Q2,-0.31818851493147937,0.5912848460729379,-0.007607184940968237,0.018329085656645816,-0.01678214010777368,-0.04069611996225109,-0.04069611996225109,-0.04069611996225109,-0.04069611996225109,-0.040696119962250865,-0.2502349112773819,000230
29,Bukwang_Pharmaceutical,제약,2017,Q2,-0.26681276729416104,-0.25535090642074354,-0.012882311376704925,0.018329085656645816,-0.01678214010777368,-0.040695805234355786,-0.040695805234355786,-0.040695805234355786,-0.040695805234355786,-0.040695805234355786,-0.11419506886109713,003000
29,Youngjin_Pharmaceutical,제약,2017,Q2,-0.15127393876193754,0.5571301517274789,-0.05836719078961017,0.018329085656645816,-0.01678214010777368,-0.04069593845422759,-0.04069593845422781,-0.04069593845422759,-0.04069593845422781,-0.04069593845422759,0.26997096621444755,003520
29,GC_Biopharma,제약,2017,Q2,-0.07544865040817537,-2.7153315225015993,-0.038354403493861655,0.018329085656645816,-0.01678214010777368,-0.04070233986196459,-0.04070233986196459,-0.040702339861964365,-0.040702339861964365,-0.040702339861964365,-0.00650984601182425,006280
29,Ilyang_Pharmaceutical,제약,2017,Q2,-0.1816775198139401,0.3466187051462317,-0.09991193898281847,0.018329085656645816,-0.01678214010777368,-0.04069560703263897,-0.04069560703263919,-0.04069560703263919,-0.04069560703263897,-0.04069560703263897,-0.0178840257382029,007570
29,Kwang_Dong_Pharmaceutical,제약,2017,Q2,-0.03226955487058927,0.36459163020013374,-0.01298483815850826,0.018329085656645816,-0.01678214010777368,-0.04069564297520989,-0.04069564297520989,-0.04069564297520989,0.0,-0.04069564297520989,-0.12761299316758531,009290
29,Daewoong_Pharmaceutical,제약,2017,Q2,0.14058586417285085,-0.4322010590055758,-0.03168950358867351,0.018329085656645816,-0.01678214010777368,-0.040693731969638325,-0.040693731969638325,-0.040693731969638325,0.0,-0.0406937319696381,-0.08483717063252426,069620
29,Hanmi_Pharmaceutical,제약,2017,Q2,-0.010624569715617205,0.05983125106763665,-0.04584668566653072,0.018329085656645816,-0.01678214010777368,-0.040697473481664304,-0.040697473481664304,-0.040697473481664304,-0.04069747348166408,-0.040697473481664304,0.12971757230125885,128940
29,Dong-A_ST,제약,2017,Q2,-0.19175008997745363,0.23690663191548467,-0.060059517183373545,0.018329085656645816,-0.01678214010777368,-0.04069114064643409,-0.04069114064643409,-0.04069114064643409,-0.04069114064643431,-0.04069114064643431,-0.12554870571961954,170900
29,Jongkundang,제약,2017,Q2,-0.02436561233643454,0.02555310431236235,-0.16804912195455102,0.018329085656645816,-0.01678214010777368,-0.04069291802073516,-0.040692918020734936,-0.040692918020734936,-0.04069291802073516,-0.04069291802073516,-0.022919869301652657,185750
