,name,sector,year,quarter,Relative Return,영업이익 변화율,이익잉여금 변화율,환율 변화율,금리 변화율,전체 주식 수 변화율,전체 주주 수 변화율,1인평균급여 변화율,발행금액 변화율,자기주식수 변화율,Label,Code
3,Yuhan_Corporation,제약,2023,Q4,0.27234032762498045,0.0633295483121995,-0.008934289881062263,-0.0065457565880464585,-0.00757180156657955,-1.1257469186077746,-1.0971205683888927,-0.43020459177938175,-4.326276102099511,-1.1676811056879672,-0.23831869525258847,000100
3,Ildong_Pharmaceutical,제약,2023,Q4,0.4405113520605537,1.1404706763148713,0.1690850681510353,-0.0065457565880464585,-0.00757180156657955,-0.6397236244931512,-1.0880378429612465,-0.19180161983641497,0.3965041005680784,0.10856976255323714,-0.2438243988109839,000230
3,Bukwang_Pharmaceutical,제약,2023,Q4,-0.09406872470399816,0.3601970861574121,0.03455993105107302,-0.0065457565880464585,-0.00757180156657955,-0.15663425711708112,-0.03381330811434746,-0.054322038563717756,0.7324512888013446,-0.11280896566763898,-0.12738138574961336,003000
3,Youngjin_Pharmaceutical,제약,2023,Q4,-0.030884582021947528,-7.145235761352062,-0.21333895705723815,-0.0065457565880464585,-0.00757180156657955,-0.13912252569630956,-0.09725982226353391,-0.015295426528318501,-0.24703806581783994,0.044997209638487634,-0.1857549767319,003520
3,GC_Biopharma,제약,2023,Q4,-0.014960120010528995,1.3577745271756139,-0.008884118467125779,-0.0065457565880464585,-0.00757180156657955,-0.9990686395117381,-1.015796454801337,-0.37716434097319507,-0.0590133534508972,-0.29347160797918237,0.05452492969707477,006280
3,Ilyang_Pharmaceutical,제약,2023,Q4,-0.1433747108481324,0.08389213246659377,0.249753044417925,-0.0065457565880464585,-0.00757180156657955,-0.9990985643349495,-0.813354004015959,-0.4723805546269859,-0.05902867159124803,-0.4707872017832777,0.008988162777687617,007570
3,Kwang_Dong_Pharmaceutical,제약,2023,Q4,-0.06274161387897939,0.6842317836197227,-0.0006366939317234976,-0.0065457565880464585,-0.00757180156657955,-0.9990885488691412,-0.9128700462966142,-0.47397917574866333,0.0,-0.2756139966322957,0.13907147558815847,009290
3,Daewoong_Pharmaceutical,제약,2023,Q4,0.22345312876906862,0.06280065143681768,-0.0702847801752089,-0.0065457565880464585,-0.00757180156657955,-1.0919902956286238,-0.8390569238857226,-0.4024946470629973,0.0,0.8852392000901783,-0.0630730381313078,069620
3,Hanmi_Pharmaceutical,제약,2023,Q4,0.013767230821734002,-0.6466146732142257,-0.06042852802118559,-0.0065457565880464585,-0.00757180156657955,-0.3386819320027872,-0.10968975967809547,-0.14140081241174451,-6.0065863944518,-0.5585604917043248,0.11445182893660157,128940
3,Dong-A_ST,제약,2023,Q4,0.07609073284435133,0.6790466885887934,0.09313933309368416,-0.0065457565880464585,-0.00757180156657955,-1.0279537064383173,-1.026200872108281,-0.4465386695185669,0.05929090612956456,-5.497438890491704,0.06432406256392638,170900
3,Jongkundang,제약,2023,Q4,0.18237232567940462,-1.1529550408086586,-0.177212232631756,-0.0065457565880464585,-0.00757180156657955,-1.131878231513057,-0.7283442194962044,-0.4217563147959438,-0.5438723845001383,-2.4501910089936243,0.354199178722186,185750
