,name,sector,year,quarter,Relative Return,영업이익 변화율,이익잉여금 변화율,환율 변화율,금리 변화율,전체 주식 수 변화율,전체 주주 수 변화율,1인평균급여 변화율,발행금액 변화율,자기주식수 변화율,Label,Code
28,Yuhan_Corporation,제약,2017,Q3,-0.014027060140688927,0.005327230141030537,-0.01104727256649296,-0.0010197755396517127,-0.03346456692913535,-0.034235169925016073,-0.034235169925016073,-0.034235169925016073,-0.034235169925016073,-0.034235169925016073,-0.1708705980294475,000100
28,Ildong_Pharmaceutical,제약,2017,Q3,-0.2502349112773819,-0.9064525721083891,-0.013141650282902928,-0.0010197755396517127,-0.03346456692913535,-0.034245372464144275,-0.0342453724641445,-0.0342453724641445,-0.0342453724641445,-0.0342453724641445,-0.19459813782153057,000230
28,Bukwang_Pharmaceutical,제약,2017,Q3,-0.11419506886109713,0.12996220110861234,-0.012799223520097325,-0.0010197755396517127,-0.03346456692913535,-0.034245413342975706,-0.034245413342975706,-0.034245413342975706,-0.034245413342975706,-0.03424541334297593,0.030074891001749503,003000
28,Youngjin_Pharmaceutical,제약,2017,Q3,0.26997096621444755,0.258171478858054,-0.03941313917011979,-0.0010197755396517127,-0.03346456692913535,-0.03424524534951501,-0.03424524534951501,-0.03424524534951501,-0.034245245349514786,-0.034245245349514786,-0.16206399999999993,003520
28,GC_Biopharma,제약,2017,Q3,-0.00650984601182425,-0.31791728018393495,-0.04289226405409585,-0.0010197755396517127,-0.03346456692913535,-0.034245662719656345,-0.03424566271965657,-0.03424566271965657,-0.034245662719656345,-0.03424566271965657,0.13365028571428578,006280
28,Ilyang_Pharmaceutical,제약,2017,Q3,-0.0178840257382029,0.012430575792816367,0.48168835239583785,-0.0010197755396517127,-0.03346456692913535,-0.03424525492002517,-0.03424525492002517,-0.03424525492002517,-0.03424525492002517,-0.03424525492002539,-0.1983385098039215,007570
28,Kwang_Dong_Pharmaceutical,제약,2017,Q3,-0.12761299316758531,-1.0974839322967314,-0.0332295676181289,-0.0010197755396517127,-0.03346456692913535,-0.034245023591663815,-0.034245023591663815,-0.03424502359166404,0.0,-0.03424502359166404,-0.08634971428571422,009290
28,Daewoong_Pharmaceutical,제약,2017,Q3,-0.08483717063252426,-0.03901170050394098,-0.02365947709067706,-0.0010197755396517127,-0.03346456692913535,-0.03424489779268014,-0.03424489779267992,-0.03424489779267992,0.0,-0.03424489779268014,0.21620946465816923,069620
28,Hanmi_Pharmaceutical,제약,2017,Q3,0.12971757230125885,-0.2617215827705648,-0.10721787860330556,-0.0010197755396517127,-0.03346456692913535,-0.034250893262260274,-0.034250893262260274,-0.034250893262260274,-0.034250893262260274,-0.03425089326226005,0.19512023610711557,128940
28,Dong-A_ST,제약,2017,Q3,-0.12554870571961954,-3.2174345097739216,-0.12297904837523443,-0.0010197755396517127,-0.03346456692913535,-0.03423725744049011,-0.03423725744049011,-0.03423725744049011,-0.03423725744048989,-0.03423725744048989,-0.1237699042295425,170900
28,Jongkundang,제약,2017,Q3,-0.022919869301652657,-0.45263315098001433,-0.2320553981286917,-0.0010197755396517127,-0.03346456692913535,-0.03424580445798542,-0.03424580445798542,-0.03424580445798542,-0.03424580445798542,-0.03424580445798542,-0.12990227232000373,185750
