year,quarter,month,week,code,name,sector,upload_dt,prediction,reason,score
2021,Q1,1,1,20150,일진머티리얼즈,정보기술,,,,
2021,Q1,1,2,20150,일진머티리얼즈,정보기술,,,,
2021,Q1,1,3,20150,일진머티리얼즈,정보기술,,,,
2021,Q1,1,4,20150,일진머티리얼즈,정보기술,2021-01-23,중립,"요약문은 테슬라의 전기차 시장 독주와 국내 기업들의 움직임을 언급하고 있지만, 일진머티리얼즈에 대한 구체적인 정보나 긍정적/부정적 영향을 미칠 수 있는 내용이 포함되어 있지 않음.",0.0
2021,Q1,2,1,20150,일진머티리얼즈,정보기술,2021-02-03,중립,"요약본은 일진머티리얼즈와 관련된 정보가 전혀 없으며, 주가에 영향을 미칠 만한 경제적 정보나 사건이 포함되어 있지 않음",0.0
2021,Q1,2,2,20150,일진머티리얼즈,정보기술,2021-02-09,긍정적,"한국 기업이 글로벌 동박 시장에서 일본 기업들을 뛰어넘었다는 긍정적인 평가가 언급되어 있어, 이는 해당 기업의 경쟁력 강화와 시장 점유율 확대에 대한 긍정적인 신호로 해석될 수 있음.",1.0
2021,Q1,2,3,20150,일진머티리얼즈,정보기술,2021-02-16,중립,"요약문은 금호석유화학의 경영권 분쟁에 대한 내용으로, 일진머티리얼즈와 직접적인 관련이 없어 주가에 영향을 미칠 정보가 없다.",0.0
2021,Q1,2,4,20150,일진머티리얼즈,정보기술,,,,
2021,Q1,3,1,20150,일진머티리얼즈,정보기술,2021-03-02,중립,"요약본은 기업의 사회적 기여 활동에 대한 내용으로, 주가에 직접적인 영향을 미칠 만한 정보는 포함되어 있지 않음.",0.0
2021,Q1,3,2,20150,일진머티리얼즈,정보기술,,,,
2021,Q1,3,3,20150,일진머티리얼즈,정보기술,2021-03-19,중립,"기사 요약에서는 일진머티리얼즈의 제품인 얇은 구리 소재가 높은 품질을 가지고 있다는 정보만 제공되고 있으며, 이로 인한 구체적인 사업 성과나 시장 반응에 대한 언급이 없어 긍정적 또는 부정적 논조로 판단하기 어려움",0.0
2021,Q1,3,4,20150,일진머티리얼즈,정보기술,,,,
2021,Q2,4,1,20150,일진머티리얼즈,정보기술,,,,
2021,Q2,4,2,20150,일진머티리얼즈,정보기술,,,,
2021,Q2,4,3,20150,일진머티리얼즈,정보기술,,,,
2021,Q2,4,4,20150,일진머티리얼즈,정보기술,2021-04-26,긍정적,일진머티리얼즈가 2차전지 핵심 소재인 '일렉포일'을 생산하기 위해 자회사를 설립했다는 점에서 사업 확장과 미래 성장 가능성에 대한 긍정적인 신호로 판단됨.,1.0
2021,Q2,5,1,20150,일진머티리얼즈,정보기술,,,,
