,name,year,quarter,sector,Relative Return,당기순이익(손실) 변화율,자본총계 변화율,비유동자산 변화율,이익잉여금 변화율,법인세차감전 순이익 변화율,매출액 변화율,Label,Code
10,조선내화,2022,Q4,철강_소재,0.1056438015280561,-29.020838956420043,-0.019217834981658966,-0.05322973683363286,-0.015204212932843797,-23.75606056486247,0.0629502687786978,0.015749537104405256,000480
10,SK하이닉스,2022,Q4,정보기술,-0.03382288162692815,-3.278717069840443,-0.07248113548884094,0.06723750747427237,-0.07954878391225362,-3.023846281112295,-0.43736141237453374,-0.04810355318546664,000660
10,영풍,2022,Q4,철강_소재,-0.25313088828023644,3.6865006534089106,-0.05560618120993566,-0.012471585497765725,-0.06248678912204497,3.957332241685539,-0.05545652105528609,-0.012159205310249731,000670
10,동국제강,2022,Q4,철강_소재,-0.050347839066854735,-2.143924427504343,-0.041145661861299976,-0.006394523959966869,-0.10773659915808098,-0.9887913619679157,-0.020464018823525554,-0.04278794865207019,001230
10,세아베스틸,2022,Q4,철강_소재,0.2630468077211787,-32.554412179847276,0.03931773021257623,-0.0024731715795478504,0.06030631062185532,-14.475029651790878,40.507887630688415,-0.03954515597458716,001430
10,고려제강,2022,Q4,철강_소재,0.12450937987377239,-1.0230535639053537,0.0019076349352042943,0.0028846285535883975,0.002514069352802517,-0.9623041332478777,0.037583082856021965,-0.07851736220259833,002240
10,세아제강,2022,Q4,철강_소재,0.011838415698048754,-1.2837814940349088,-0.001482528315390308,-0.0022592923657374087,-0.0016811474208159316,-0.9135378496576856,0.8828833240931988,0.05573137975148792,003030
10,LG,2022,Q4,정보기술,0.029687506553903294,-0.6898808542216359,0.002732801277388397,0.0020151782755530867,0.0031164707782083134,0.025785239827764705,-0.21397359255908566,0.044735952987372866,003550
10,현대제철,2022,Q4,철강_소재,0.07484789629119355,-2.124214981788098,-0.0013423910712613285,0.01834841884426841,-0.013972550941108386,-2.2070275611647214,-0.16932150740969965,0.0104231824246023,004020
10,한솔테크닉스,2022,Q4,정보기술,0.014493929122930902,-0.7870623346293817,0.03273894637894914,-0.025373335614697345,0.21223788968679536,-0.7349862482290458,-0.02184480415564105,0.20116197794280957,004710
10,삼광글라스,2022,Q4,철강_소재,-0.0720595752575447,1.9723693170292584,0.08653776466688301,0.0035979452637231457,0.5100148788752963,1.8545089872883396,0.16331552841256491,-0.06504874927653073,005090
10,POSCO,2022,Q4,철강_소재,0.15039743436064243,21.90624563143405,0.013699060923001216,-0.011854264262986192,0.012809042692814243,-2.1480450230031147,0.38612826793057775,0.07473595298737287,005490
10,삼성전자,2022,Q4,정보기술,0.014146154878097835,-0.33425003974965195,0.011449090376209003,0.07454571490714423,0.006810497026661144,-0.5088010716554949,-0.20331285331073734,-0.0044506498834405335,005930
10,삼성SDI,2022,Q4,정보기술,0.019679896230302425,-0.7499956202601066,0.011253912146853784,0.031071317896920414,0.02318525707652075,-0.7782406131133637,0.16638333127145444,-0.1293414278382043,006400
10,대덕전자,2022,Q4,정보기술,0.02993510559351914,-37.2071987801502,-0.029072802040276624,-0.030712503398415136,-1.841361151069111,-25.03214511921733,2.2510080794175966,-0.028327186143877723,008060
10,삼성전기,2022,Q4,정보기술,0.09435648368539193,-1.385811354236088,-0.024295571688401907,0.08482870719992563,-0.1741812521494256,-1.3790627692671398,-0.19513409124454206,-0.13211165409064896,009150
10,무림P&P,2022,Q4,철강_소재,-0.19370619875430695,-0.8608272768585865,0.01421291815161152,-0.040153711143879,0.02730685535607491,-0.459885974682666,-0.0263319711870057,-0.012832197133078512,009580
10,고려아연,2022,Q4,철강_소재,-0.09969151778310424,0.36990650679470827,0.08625899198271925,0.12310022098181461,0.02073742881040519,0.2700450957574627,0.05661388193444439,-0.1141397933233177,010130
10,LG이노텍,2022,Q4,정보기술,-0.19506489440648087,-0.7850746271404347,-0.006748004489271042,0.11742938131892111,-0.00992933548024788,-0.7890182282917684,0.2227167797864602,0.10173485769712093,011070
10,삼성에스디에스,2022,Q4,정보기술,-0.04635380491231744,-0.8538137339564884,0.018104136386355663,0.12288799576694709,0.008041519555872956,-0.7212549507537389,-0.008624825025749017,-0.04939226385441182,018260
10,일진머티리얼즈,2022,Q4,정보기술,0.03283144705693377,-2.174849170167634,-0.009108679476321435,0.012723772392298827,-0.04194752139352009,-2.4075035958285156,-0.15781931194576682,-0.1347252255142854,020150
10,신도리코,2022,Q4,정보기술,0.007193351470580606,-1.8511510549512897,-0.01593772368345059,0.0033219622269480276,-0.02042852910677262,-1.8779508577180892,-0.04375210121154349,0.029623240496611594,029530
10,LG디스플레이,2022,Q4,정보기술,-0.01790545222578675,0.4375297948575998,-0.16377220194411923,-0.012952608375257912,-0.31423435524816024,-0.2636250780172975,0.03907608135965224,-0.017848650147824413,034220
10,SK,2022,Q4,정보기술,-0.252146379994064,-2.3024982394156055,-0.005038060531123989,-0.0005076987794894183,-0.00990306743981495,-3.1552343944809245,0.6032077767297894,-0.015729474770872574,034730
10,한미반도체,2022,Q4,정보기술,0.3324851055935192,-1.015820521387672,-0.051851568449130636,0.05981099260102196,-0.06191730015017838,-0.9260951790379344,-0.24807646643949977,0.18093593500337862,042700
10,LG전자,2022,Q4,정보기술,0.20425532734642304,-1.1316065692796995,-0.020832473135846796,0.036385487845955744,-0.03244310072879619,-0.5232338064937183,-0.17857781091886182,-0.02767285357692968,066570
10,풍산,2022,Q4,철강_소재,0.2372612645339165,0.7564996986106254,0.009650735731754345,0.021267712282708073,0.05147876386811712,-0.3769620165275077,0.1365347848609455,0.09078836903978893,103140
10,한국철강,2022,Q4,철강_소재,0.15860574051415405,0.3745893028002423,0.03873087304216227,0.042501483148613683,0.1524878982212352,0.30646581370125237,0.056585122430403034,-0.05614982789840802,104700
