,name,year,quarter,sector,Relative Return,당기순이익(손실) 변화율,자본총계 변화율,비유동자산 변화율,법인세차감전 순이익 변화율,이익잉여금 변화율,매출액 변화율,Label,Code
21,조선내화,2020,Q1,철강_소재,-0.07634075923226127,-3.13160942801776,-0.042091361485371626,0.0004080591955462065,-4.525003257088798,0.0020100787918684304,0.018206812897264113,-0.1809788765607528,000480
21,SK하이닉스,2020,Q1,정보기술,-0.02896626223377853,-3.7038967737901713,-0.00031960579808698597,0.01620179338973049,-3.417422178721152,8.20740354487981e-05,0.06706475320862215,-0.22677077566334802,000660
21,영풍,2020,Q1,철강_소재,-0.11290910353556977,9.646886534582379,0.025848513777861903,0.0360699376066731,4.004568799132089,0.025649592493506956,-0.1606496438994941,-0.12425748182463214,000670
21,동국제강,2020,Q1,철강_소재,0.7049091389738867,-0.9371153522679779,0.04280175970243838,0.04647467885445877,-0.936246171438593,-0.01256179890711795,-0.08490440141591615,-0.1995242508768596,001230
21,세아베스틸,2020,Q1,철강_소재,0.12237980698524245,3.4084207311710832,-0.010433525034806657,0.0834526101160975,-0.4495773726289597,-0.011970030798641451,0.05794759078897638,-0.21608133859819936,001430
21,고려제강,2020,Q1,철강_소재,0.20742165925147096,5.8809171105958225,0.0045457984916634775,0.004919849300113022,3.9151293143464763,0.005989878319097697,-0.1744082461940487,-0.24658388156701322,002240
21,세아제강,2020,Q1,철강_소재,0.10204480691016402,-4.501992371728447,-0.013364882205112893,-0.001795299567134312,9.344680721377298,0.007041604099028875,5.573910393778328,0.22829934050270928,003030
21,LG,2020,Q1,정보기술,0.06053132860453189,36.482486378294226,0.029675840821208332,-0.002173927450284552,12.594058058369466,0.04785286394462074,6.1473980120505045,0.09126134743018689,003550
21,현대제철,2020,Q1,철강_소재,0.1017302736774813,0.6263642709234005,-0.03238712542818134,-0.02692572108695379,-0.16853491280566235,-0.016324834127231402,0.005832329349005683,-0.0013088276520733383,004020
21,한솔테크닉스,2020,Q1,정보기술,-0.09870830270663214,-2.0994337041703965,0.06869095774180445,-0.0061285401171544684,-2.1702700977534493,-9.406723802081789,0.12348736387249293,0.10745891664792408,004710
