,name,year,quarter,sector,Relative Return,당기순이익(손실) 변화율,자본총계 변화율,비유동자산 변화율,이익잉여금 변화율,법인세차감전 순이익 변화율,매출액 변화율,Label,Code
8,조선내화,2023,Q2,철강_소재,0.03633551787553052,-2.597887684639508,-0.26892021884026973,-0.16263129821144584,-0.021716290280187622,-1.0074468658632325,-1.0,-0.20592868253686974,000480
8,SK하이닉스,2023,Q2,정보기술,0.2757811796600229,0.3169558304254947,-0.0329557895502387,-0.003138212958447406,-0.03635736077997298,0.16110563560652746,0.2885048301160691,0.19518738408239644,000660
8,영풍,2023,Q2,철강_소재,-0.008134293944047445,-1.4869321757734408,-0.024097997295568496,0.048209233975342825,-0.02415226449330099,-1.5262750568900643,0.04329616218725052,-0.11497095547272082,000670
8,동국제강,2023,Q2,철강_소재,0.20365198402539958,-4.216743734946778,-0.8148674913946101,-0.8714740667430391,0.116804760161203,-1.0182043692792768,-0.9989383478227063,-0.2414258499784816,001230
8,세아베스틸,2023,Q2,철강_소재,-0.01517141271331833,-1.237212352847725,-0.006597283425959333,-0.005306937017632962,-0.010380686732845978,-1.2471798732723183,-0.930894918620101,-0.011149875952507583,001430
8,고려제강,2023,Q2,철강_소재,0.16873803266046006,-0.3929429233764943,0.007853907322562748,-0.0002941209037988779,0.008092047951840264,-0.42142241587434826,0.1353832286758263,-0.13906304331903427,002240
8,세아제강,2023,Q2,철강_소재,0.21341076251411584,-0.9941413823689433,0.0002843576336590825,0.007949894166017213,0.0002896623968129397,-0.9940175462988784,-0.8310087795319322,-0.0356870328660239,003030
8,LG,2023,Q2,정보기술,-0.11107972284197581,-0.916577434574299,0.0010728530660484292,-0.0019485368917218082,0.0056490172669823036,-0.8889268479430866,-0.804855216670621,0.03902478990411453,003550
8,현대제철,2023,Q2,철강_소재,-0.048063175218814744,0.05346334538680031,0.018149945112600152,-0.007452810444483315,0.02050219584656121,0.1117926272477563,0.04628851965802294,0.02053365005905311,004020
8,한솔테크닉스,2023,Q2,정보기술,-0.04651216468576828,0.40057764589683154,0.051429380109657474,-0.003357665464341797,0.25583317079154044,0.2972184363398811,-0.0934123113877372,-0.011279697910964552,004710
8,삼광글라스,2023,Q2,철강_소재,-0.13947157458569162,-1.0633636829219077,-0.0013063850204110272,0.0046796536394433375,-0.005915430933253973,-0.9591531612578729,-0.1598188380404698,0.07932065636688405,005090
8,POSCO,2023,Q2,철강_소재,0.5378390778086102,-0.673208333730788,-0.0009956120629346366,0.0032690485779560685,-0.00019774217580914577,-0.7398196197370517,-0.08338904186637575,-0.1548998759525076,005490
8,삼성전자,2023,Q2,정보기술,0.0035359450230512124,1.3050538768354256,0.034224483101041425,0.029507186322947243,0.03460804278904317,1.1508661705654433,-0.057853152098978455,0.08806308701045537,005930
8,삼성SDI,2023,Q2,정보기술,-0.0990541303759573,-0.6787348038927365,0.005424550792170191,0.006436340516029704,0.015287532077843613,-0.7303880213143179,0.05641249989352737,-0.28770043814046464,006400
8,대덕전자,2023,Q2,정보기술,-0.020139870633995475,-0.9637033196042737,0.0008005340350198953,-0.04754851885589639,0.0362784157409779,-0.957201307121913,-0.8475316080122379,-0.014959936012567641,008060
8,삼성전기,2023,Q2,정보기술,0.06783699676991814,3.640505912914791,0.021801602890640037,0.052187410178153426,4.175376498748075,3.7426987903897357,0.16319134126303547,-0.06054771648406905,009150
8,무림P&P,2023,Q2,철강_소재,-0.11081407856917314,-1.8368217151159465,-0.011211922607198055,0.06614120881135355,-0.02041528651895963,-1.8469756328099733,-0.1344288207357921,-0.05504501383349451,009580
