,name,year,quarter,sector,Relative Return,당기순이익(손실) 변화율,자본총계 변화율,비유동자산 변화율,법인세차감전 순이익 변화율,이익잉여금 변화율,매출액 변화율,Label,Code
17,조선내화,2021,Q1,철강_소재,0.12898472658431656,-1.2102173971129004,0.009528814153178411,0.06544821361611364,-1.1948709884503903,-0.024829593665782634,0.022494598823164624,-0.018961297962174745,000480
17,SK하이닉스,2021,Q1,정보기술,-0.1651138291575561,-0.320379527654598,0.0033684789603904974,0.056414497622612636,-0.3399132504058445,0.003783213585088152,0.09299234168558068,-0.14016093166180846,000660
17,영풍,2021,Q1,철강_소재,0.16850448137194599,-3.894751790378858,0.027529836172543343,-0.0009320363667354448,-3.8198699940227283,0.027301152863509426,-0.02289427665969901,-0.008568089275127193,000670
17,동국제강,2021,Q1,철강_소재,0.9996934131944589,-1.771585145630774,0.018517518879397565,0.0033717773290133923,-2.142673238796814,0.07239056888047757,0.07049577404460172,-0.1763557107782743,001230
17,세아베스틸,2021,Q1,철강_소재,0.7646031422509904,-1.2184487270488362,0.03653376568477018,-0.004170598425673355,-1.173204600238797,0.055994828533661556,0.1381482981241069,-0.07404457946055057,001430
17,고려제강,2021,Q1,철강_소재,0.5192382117561319,-2.4124453094908276,0.006734033689602015,-0.004937863982648061,-4.0319180522933635,0.002548515683694852,-0.06359769386635572,0.012190068395831767,002240
17,세아제강,2021,Q1,철강_소재,0.5720566922126731,0.3648390058766491,0.0005719744557555195,-0.03317552272911328,0.22644921245360972,0.01095431404191638,3.2365952637157545,0.08333906833819155,003030
17,LG,2021,Q1,정보기술,0.41336880792576475,-21.622842062823004,-0.14947130892655425,-0.000825341305360161,-10.187647878650374,0.01770741323865499,7.366746555663008,0.0,003550
17,현대제철,2021,Q1,철강_소재,0.2456450213891252,-1.7686247819194094,0.01934453538222214,-0.0006868878917114518,-1.9062959647939874,0.01527586597198094,0.06617985802210402,-0.09218895526062851,004020
17,한솔테크닉스,2021,Q1,정보기술,-0.10643345993638788,2.852492137450372,0.02089064942770169,-0.007300493550117859,39.10564672653812,0.2483092098727815,0.07750991070917923,-0.14233402699760384,004710
17,삼광글라스,2021,Q1,철강_소재,0.11090288960111305,4.534413465513359,-0.01871810210411129,-0.011606835050143371,2.663170828824969,-0.1601481813500667,-1.7165749007745907,0.06569112826328519,005090
