,name,year,quarter,sector,Relative Return,당기순이익(손실) 변화율,자본총계 변화율,비유동자산 변화율,법인세차감전 순이익 변화율,이익잉여금 변화율,매출액 변화율,Label,Code
6,조선내화,2023,Q4,철강_소재,-0.2506881593744979,-0.7374440889138907,0.35788953969126136,0.12213168929321894,3.7334581338633495,0.00010999641630404788,-61.551482707686475,-0.0012792231628196346,000480
6,SK하이닉스,2023,Q4,정보기술,0.05821620313011781,0.478068770085432,-0.02274507169260276,-0.018662999470025365,0.609177266740204,-0.0258656472611265,0.2579098194766316,0.11877857579055068,000660
6,영풍,2023,Q4,철강_소재,-0.1706702449731071,-3.7338586321269847,-0.07677032935503225,-0.03691572510121077,-4.256772311119469,-0.07742265801867809,0.003950976324516242,-0.1295066593822119,000670
6,동국제강,2023,Q4,철강_소재,-0.17891485744689128,-191.2040779670564,0.22140334335008482,0.30259087382555494,-87.99916031540845,-0.08420327257327986,-285.8303277382443,0.05823256798790203,001230
6,세아베스틸,2023,Q4,철강_소재,-0.05212153840977149,5.9967778718783045,-0.003385710886327664,-0.0011122071763305375,5.312407571001018,-0.005181895813851534,1.1351278158889428,-0.017354936305981457,001430
6,고려제강,2023,Q4,철강_소재,0.017379522736266237,-0.006728230637778609,0.009345952830238202,-0.0035370832733199187,-0.35325432129223766,0.01147179319196634,0.057311074652659055,0.1212701135954875,002240
6,세아제강,2023,Q4,철강_소재,0.219833720482574,-3.9168914808279687,-0.011188767409846645,-0.0032453367744953443,5.212156421607141,-0.011665631929074882,0.5581931964026041,-0.05712206131270418,003030
6,LG,2023,Q4,정보기술,-0.03798148454289961,-0.39481415800493824,0.0012873374988897623,0.0003125049245586986,-0.5174256154659417,0.004863011933422534,-0.18148366390010284,-0.10745274930297537,003550
6,현대제철,2023,Q4,철강_소재,-0.15371601815714975,-3.3905736293013127,-0.01922463734177471,0.007111445649864434,-3.447157279173312,-0.025137879038721223,-0.06554168490903944,-0.03168000517650488,004020
6,한솔테크닉스,2023,Q4,정보기술,-0.11890446947630566,-0.6286827223332863,0.012656543850652069,0.03079828020022357,-0.7433879500883459,0.044343558128240534,-0.2924388837234564,-0.0643564228634679,004710
6,삼광글라스,2023,Q4,철강_소재,-0.2935556205518182,-0.7470479634073236,0.007651269536760097,-0.0031480056101590437,-0.6773076540750319,-0.0425549837239898,-0.035981436053085014,0.09423811643698098,005090
6,POSCO,2023,Q4,철강_소재,-0.18487454128250366,-0.7969492326526479,-0.004501389945223533,-0.00406534474478637,-0.9219396717719475,-0.005406221021247215,-0.6469951956917595,-0.07025565716679101,005490
6,삼성전자,2023,Q4,정보기술,-0.03096984951534297,-0.8811958861498015,-0.00627855684382983,0.03943912654110959,-1.282469621700871,-0.005546898579458781,-0.07099178253697103,-0.01425576275226245,005930
6,삼성SDI,2023,Q4,정보기술,-0.051933211622909835,-0.42081305506455047,0.0025220319892858,0.0642834329541706,-0.6202234827668851,0.006759084296366291,-0.0067606872154191144,-0.04126699591138176,006400
6,대덕전자,2023,Q4,정보기술,-0.04686844106463875,0.9589313555831422,0.00616027322581747,0.002418723321030436,0.7570431243822431,0.2396397579850591,0.2767430892583238,-0.06390403115053085,008060
6,삼성전기,2023,Q4,정보기술,-0.02797572583285067,-0.49225643424786225,0.0033022662405071124,0.011203616105795122,-0.7590157635846435,0.1123729718554074,-0.0770085533471101,0.007101211386190702,009150
6,무림P&P,2023,Q4,철강_소재,-0.12701342488340897,-0.09641161995902392,-0.018480163597792365,0.04607476929783805,0.6604030590591188,-0.034429825204185804,0.0747652970326762,0.021778926242952863,009580
6,고려아연,2023,Q4,철강_소재,-0.20788287405432948,0.9567082151485038,0.012557751983296228,0.0562237004785775,1.0436372962345772,0.021993646418756896,0.06893550465260034,0.10082827947383163,010130
