,name,sector,year,quarter,영업이익변화율,비유동부채변화율,비유동자산변화율,Code
27,Doosan_Corp,Conglomerate,2017,Q4,-0.39321891349362703,0.020822373418038498,0.006196657855485177,000150
27,DL_Holdings,Conglomerate,2017,Q4,1.0886000053583318,0.08484241986593799,0.03837015190205961,000210
27,Dong-A_Socio_Holdings,Conglomerate,2017,Q4,1.0249233216773543,0.02365177323328671,-0.005994146883658846,000640
27,Hanwha_Corp,Conglomerate,2017,Q4,0.46861176002783433,-0.02443728675459589,0.0022893918947968217,000880
27,CJ_Corp,Conglomerate,2017,Q4,0.04129277746012028,0.34741853558148783,-0.0005426634733078917,001040
27,LG_International,Conglomerate,2017,Q4,1.6586289812390946,0.08857160672382924,0.03658325896205772,001120
27,LG_Corp,Conglomerate,2017,Q4,-0.07976984160686218,-0.014072677408296208,-0.03456710237460592,003550
27,Hansol_Holdings,Conglomerate,2017,Q4,0.5191911993783573,0.04112150872016618,0.2528131479551864,004150
27,LS_Corp,Conglomerate,2017,Q4,-1.0944762990675811,0.012425973542449564,0.00101246587161552,006260
27,SK_Holdings,Conglomerate,2017,Q4,0.9159190199704441,0.0014984872387886483,-0.005158093798668162,034730
27,Halla_Holdings,Conglomerate,2017,Q4,2.830426437834631,0.13502573376133442,-0.0009183598521194103,060980
27,GS_Holdings,Conglomerate,2017,Q4,-15.532018182620593,0.0026833953791097764,0.00022373546993426086,078930
