year,quarter,disclosure_date,code,name,sector,prediction,reason
2024,Q1,2024-05-16,120,CJ대한통운,산업재,down,"요약본에서는 CJ대한통운의 주가가 하락세에 있으며, 알리익스프레스와의 계약 갱신에 대한 우려가 주가에 부정적인 영향을 미칠 수 있다고 언급하고 있습니다. 또한, 투자자들에게 새로운 매수보다는 일부 매도를 권장하고 있어 주가에 부정적인 영향을 줄 가능성이 큽니다."
2024,Q1,2024-05-16,150,두산,산업재,down,"요약본에는 두산의 주가에 영향을 미칠 만한 구체적인 경제적 또는 재무적 정보가 포함되어 있지 않으므로, 정보가 불충분하지만 기본적으로 하락으로 판단했습니다."
2024,Q1,2024-05-16,1120,LX인터내셔널,산업재,up,"LX인터내셔널이 UNGC에 가입하여 ESG 경영을 강화하고 지속가능한 발전 목표를 달성하려는 노력을 보여주고 있어, 이는 기업 이미지 개선과 장기적인 성장 가능성에 긍정적인 영향을 미칠 수 있습니다."
2024,Q1,2024-05-14,3490,대한항공,산업재,up,"대한항공이 항공기를 매각하여 상당한 금액을 확보하고, 국제 방위 산업에 기여하는 전략적 역할을 강조하고 있어 주가에 긍정적인 영향을 줄 수 있습니다."
2024,Q1,2024-05-09,3570,SNT다이내믹스,산업재,up,"요약본에서는 SNT다이내믹스가 방위산업에서의 성과와 해외 수출 계약을 통해 기술력을 인정받고 있으며, 다양한 무기체계와 전동화 제품 개발에 매진하고 있다는 긍정적인 내용이 포함되어 있어 주가에 긍정적인 영향을 줄 수 있습니다."
2024,Q1,2024-05-16,6260,LS,산업재,up,"요약본에서는 LS의 자회사 실적 기대, 전선 및 케이블 테마의 강세, 구리 가격 상승 가능성, 그리고 실적 성장과 주주 환원 정책 등이 주가에 긍정적인 영향을 미칠 수 있음을 시사하고 있습니다."
2024,Q1,2024-05-14,10120,LS일렉트릭,산업재,up,"LS일렉트릭이 KC 제조자 시험소 자격을 획득함으로써 시험비용 절감과 시험시간 단축이 가능해져, 이는 회사의 운영 효율성을 높이고 경쟁력을 강화할 수 있어 주가에 긍정적인 영향을 미칠 수 있습니다."
2024,Q1,2024-05-14,11200,HMM,산업재,up,"요약본에서는 상하이 컨테이너 운임 지수 상승, 수익 및 이익 증가 예상, 주요 계약 갱신, 그리고 지정학적 위험으로 인한 운임 상승 등이 HMM의 주가에 긍정적인 영향을 미치고 있다고 언급되어 있습니다."
2024,Q1,2024-05-16,25540,한국단자,산업재,down,"요약본에는 한국단자(025540)의 주가에 영향을 미칠 만한 구체적인 정보가 포함되어 있지 않으므로, 정보 부족으로 인해 기본적으로 하락으로 판단했습니다."
2024,Q1,2024-05-16,47050,포스코인터내셔널,산업재,up,요약본에서는 포스코인터내셔널의 내년 영업이익 극대화 가능성과 실적 회복세가 강해질 것이라는 긍정적인 전망이 언급되어 주가에 긍정적인 영향을 줄 수 있습니다.
2024,Q1,2024-05-16,47810,한국항공우주,산업재,up,"요약본에서는 한국항공우주가 드론 및 무인기 산업에서의 기술 개발과 투자를 통해 미래 사업을 본격화하고 있다는 점이 강조되어, 이는 주가에 긍정적인 영향을 줄 수 있습니다."
2024,Q1,2024-05-14,51600,한전KPS,산업재,up,"요약본에서는 한전KPS가 카자흐스탄과의 협약을 통해 노후발전소 성능개선사업을 추진하고 있으며, 이는 수출산업화 증진에 긍정적인 영향을 미칠 수 있음을 시사하고 있습니다."
2024,Q1,2024-05-16,86280,현대글로비스,산업재,up,"현대글로비스의 무차입 경영 전략과 현금 보유 증가가 회사의 재정 안정성을 높이고, 투자자들에게 매력적으로 보일 수 있어 주가에 긍정적인 영향을 줄 수 있습니다."
