year,quarter,disclosure_date,code,name,sector,prediction,reason
2024,Q3,2024-11-14,120,CJ대한통운,산업재,up,"요약본에서는 JD.com의 한국 시장 진출로 인해 CJ대한통운이 물류 부문에서 혜택을 받을 수 있으며, 이는 주가에 긍정적인 영향을 미칠 수 있다고 언급하고 있습니다."
2024,Q3,2024-11-14,150,두산,산업재,down,"요약본은 두산의 사업 재편과 관련된 회계 검증에 대한 내용만을 포함하고 있으며, 주가에 직접적인 영향을 미칠 수 있는 긍정적 또는 부정적 요인은 언급되지 않았습니다. 정보가 불충분하여 기본적으로 하락으로 판단했습니다."
2024,Q3,2024-11-14,1120,LX인터내셔널,산업재,down,"요약본은 임원 인사에 관한 내용으로, 주가에 직접적인 영향을 미칠 수 있는 구체적인 경제적 또는 산업적 정보가 부족합니다. 따라서 기본적으로 하락으로 판단했습니다."
2024,Q3,2024-11-14,3490,대한항공,산업재,up,요약본에서는 대한항공과 아시아나항공의 합병이 글로벌 시장에서의 경쟁력을 강화하고 소비자에게 더 많은 선택지를 제공할 수 있다고 언급되어 주가에 긍정적인 영향을 줄 수 있습니다.
2024,Q3,2024-11-07,3570,SNT다이내믹스,산업재,up,"SNT다이내믹스가 차세대 초대형 자율주행 모빌리티 플랫폼 개발에 착수하고, 정부 및 전문기관과의 협력을 통해 기술 혁신을 선도하고 있다는 점에서 주가에 긍정적인 영향을 줄 수 있습니다."
2024,Q3,2024-11-14,6260,LS,산업재,up,"요약본에서는 LS 그룹이 전기차 충전 분야에 적극적으로 참여하고 있으며, 혁신적인 경영과 지속 가능한 에너지 솔루션에 집중하고 있다고 언급되어 주가에 긍정적인 영향을 줄 수 있습니다."
2024,Q3,2024-11-14,10120,LS일렉트릭,산업재,down,"요약본에서는 LS일렉트릭의 주가가 최근 하락세를 보이고 있으며, 3분기 실적이 기대에 미치지 못했다는 점이 언급되었습니다. 또한, 구리 가격 하락이 주가 상승에 제한적 영향을 미칠 것이라는 분석이 있어 주가에 부정적인 영향을 줄 수 있습니다."
2024,Q3,2024-11-13,11200,HMM,산업재,down,"요약본에서는 전환사채의 주식 전환으로 인한 주주 지분 희석, 정부 소유권 증가로 인한 민영화 어려움, 그리고 불확실한 민영화 일정 등이 언급되어 주가에 부정적인 영향을 미칠 수 있습니다."
2024,Q3,2024-11-14,25540,한국단자,산업재,up,한국단자가 자동차부품 상장기업 중 기업평판 우수기업으로 선정되었다는 점은 긍정적인 기업 이미지와 소비자 신뢰를 반영할 수 있어 주가에 긍정적인 영향을 줄 수 있습니다.
2024,Q3,2024-11-14,47050,포스코인터내셔널,산업재,down,"요약본에서는 포스코인터내셔널의 2분기 실적이 전년 대비 감소했으며, 철강 수요 둔화가 주요 원인으로 언급되었습니다. 이는 주가에 부정적인 영향을 미칠 수 있습니다."
2024,Q3,2024-11-14,47810,한국항공우주,산업재,up,영상에서는 한국항공우주가 글로벌 항공우주 및 방위 산업에서 강력한 위치를 차지하고 있어 투자 기회로 제시되고 있습니다. 이는 주가에 긍정적인 영향을 줄 수 있습니다.
2024,Q3,2024-11-14,51600,한전KPS,산업재,up,"요약본에서는 한전KPS의 매출과 영업이익이 전년 대비 증가했으며, 비용 절감 조치와 시장에서의 긍정적인 인정을 받았다는 점이 주가에 긍정적인 영향을 줄 수 있습니다."
2024,Q3,2024-11-14,86280,현대글로비스,산업재,up,"현대글로비스는 강력한 매출과 재무 성과를 보이고 있으며, 전략적 운영과 주주 구조 덕분에 성장 가능성이 높다고 평가되었습니다. 이는 주가 상승에 긍정적인 영향을 미칠 수 있습니다."
