year,quarter,disclosure_date,code,name,sector,prediction,reason
2017,Q4,2018-04-02,120,CJ대한통운,산업재,up,"요약본에서는 CJ대한통운이 CJ제일제당에 의해 완전 자회사가 되어 그룹의 물류 및 건설 역량을 강화하는 전략의 일환으로 언급되고 있습니다. 이러한 전략적 통합은 시너지 효과를 창출하고, 그룹의 장기적인 글로벌 리더 목표에 기여할 수 있어 주가에 긍정적인 영향을 미칠 수 있습니다."
2017,Q4,2018-03-30,150,두산,산업재,up,"두산중공업이 베트남 풍력 발전 시장에 진출하고, 현지 기업과의 전략적 파트너십을 통해 재생 에너지 프로젝트를 추진하는 것은 회사의 성장 가능성을 높이고 주가에 긍정적인 영향을 미칠 수 있습니다."
2017,Q4,2018-03-30,1120,LG상사,산업재,down,"요약본은 LG그룹의 지주회사 전환과 경영권 승계에 대한 내용으로, LG상사의 주가에 직접적인 영향을 미칠 만한 정보는 부족합니다. 따라서 기본적으로 하락으로 판단했습니다."
2017,Q4,2018-03-30,3490,대한항공,산업재,up,대한항공과 델타항공의 조인트벤처 출범으로 인해 항공 스케줄 조정 및 선택권이 다양해져 고객 편의성이 향상될 것으로 보입니다. 이는 대한항공의 경쟁력을 높이고 수익성에 긍정적인 영향을 미칠 수 있습니다.
2017,Q4,2018-03-14,3570,S&T중공업,산업재,,
2017,Q4,2018-04-02,6260,LS,산업재,up,"요약본에서는 LS그룹의 지배구조 투명화와 책임경영 체계 강화, 그리고 주주 권익 보호를 위한 공개 매수 등의 긍정적인 변화가 언급되어 주가에 긍정적인 영향을 줄 수 있습니다."
2017,Q4,2018-03-30,10120,LS산전,산업재,up,"요약본에서는 LS산전이 재생에너지 육성 정책과 스마트그리드, ESS 등에서 긍정적인 실적을 내고 있으며, 정부 정책과의 조화로 인해 주가에 긍정적인 영향을 줄 수 있다고 언급하고 있습니다."
2017,Q4,2018-04-02,11200,현대상선,산업재,up,"유창근 사장의 연임과 경영 정상화 노력, 비용 절감 조치 등이 주가에 긍정적인 영향을 줄 수 있습니다."
2017,Q4,2018-03-30,25540,한국단자,산업재,,
2017,Q4,2018-03-30,47050,포스코대우,산업재,down,"요약본에는 포스코대우의 주가에 영향을 미칠 만한 구체적인 경제적 또는 재무적 정보가 포함되어 있지 않으므로, 정보가 불충분하지만 기본적으로 하락으로 판단했습니다."
2017,Q4,2018-04-02,47810,한국항공우주,산업재,,
2017,Q4,2018-04-02,51600,한전KPS,산업재,up,"요약본에서는 한전KPS가 기술 혁신과 해외 시장 확장을 통해 미래 성장 가능성을 높이고 있으며, 에너지 시장 변화와 4차 산업혁명에 대비한 다양한 노력을 기울이고 있다는 점이 주가에 긍정적인 영향을 줄 수 있습니다."
2017,Q4,2018-03-28,86280,현대글로비스,산업재,down,"요약본에는 현대글로비스의 주가에 영향을 미칠 만한 정보가 포함되어 있지 않으므로, 정보가 불충분하지만 기본적으로 하락으로 판단했습니다."
