year,quarter,disclosure_date,code,name,sector,prediction,reason
2018,Q2,2018-08-14,120,CJ대한통운,산업재,down,"요약본에 따르면 CJ대한통운은 매출이 증가했음에도 불구하고 최저임금 인상으로 인해 영업이익이 감소하였으며, 수익성 개선이 지연되고 있다고 합니다. 이는 주가에 부정적인 영향을 미칠 수 있습니다."
2018,Q2,2018-08-14,150,두산,산업재,up,요약본에서는 두산의 주주친화정책과 기관투자가의 매수세가 주가에 긍정적인 영향을 미치고 있다는 내용이 포함되어 있습니다.
2018,Q2,2018-08-14,1120,LG상사,산업재,up,요약본에서는 LG상사가 인도네시아 GAM 광산의 생산량을 늘리고 석탄 가격 상승으로 인해 자원 사업 수익성이 높아질 것으로 예상된다고 언급되어 주가에 긍정적인 영향을 줄 수 있습니다.
2018,Q2,2018-08-14,3490,대한항공,산업재,down,"요약본에서는 대한항공의 항공편 취소로 인한 운영 문제와 고객 불만이 언급되어 있으며, 이는 항공사의 재정적 손실과 평판 손상으로 이어질 수 있어 주가에 부정적인 영향을 미칠 수 있습니다."
2018,Q2,2018-08-10,3570,S&T중공업,산업재,,
2018,Q2,2018-08-14,6260,LS,산업재,,
2018,Q2,2018-08-14,10120,LS산전,산업재,up,요약본에서는 LS산전의 에너지 저장 부문에서의 성장 가능성과 수익 증가 전망이 긍정적으로 언급되어 주가에 긍정적인 영향을 줄 수 있습니다.
2018,Q2,2018-08-14,11200,현대상선,산업재,up,"요약본에서는 현대상선이 블록체인 기술을 도입하여 물류 효율성을 높이고 있다는 점이 언급되어, 이는 주가에 긍정적인 영향을 줄 수 있습니다."
2018,Q2,2018-08-13,25540,한국단자,산업재,,
2018,Q2,2018-08-14,47050,포스코대우,산업재,down,"요약본은 포스코대우의 친환경 캠페인에 관한 내용으로, 주가에 직접적인 영향을 미칠 수 있는 재무적 정보나 시장 동향에 대한 언급이 없어 주가에 미치는 영향을 판단하기에 충분하지 않습니다. 따라서 기본적으로 하락으로 판단했습니다."
2018,Q2,2018-08-14,47810,한국항공우주,산업재,down,"요약본은 한국항공우주연구원의 프로젝트와 관련된 내용으로, 한국항공우주(047810) 주가에 직접적인 영향을 미칠 만한 정보는 포함되어 있지 않습니다. 따라서 정보가 불충분하지만 기본적으로 하락으로 판단했습니다."
2018,Q2,2018-08-14,51600,한전KPS,산업재,up,"요약본에서는 한전KPS의 주가가 최근 5일 연속 상승했으며, 해외 수주에 대한 낙관적인 전망이 주가에 긍정적인 영향을 미칠 수 있다고 언급하고 있습니다. 또한, 현재 가격이 저점으로 평가되며 매수에 긍정적인 시각을 제시하고 있습니다."
2018,Q2,2018-08-14,86280,현대글로비스,산업재,down,"요약본에 따르면 현대글로비스의 주가는 지배구조 개편에 대한 시장의 기대와 미디어 보도로 인해 하락하고 있으며, 현대글로비스가 지주회사가 될 가능성이 낮다는 시장 인식이 주가에 부정적인 영향을 미치고 있습니다."
