year,quarter,disclosure_date,code,name,sector,prediction,reason
2019,Q3,2019-11-14,120,CJ대한통운,산업재,,
2019,Q3,2019-11-14,150,두산,산업재,,
2019,Q3,2019-11-14,1120,LG상사,산업재,,
2019,Q3,2019-11-14,3490,대한항공,산업재,irrelevant,요약본에는 대한항공(003490)과 관련된 구체적인 경제적 또는 재정적 정보가 포함되어 있지 않으므로 주가에 영향을 미칠 수 있는 요소를 판단할 수 없습니다.
2019,Q3,2019-11-08,3570,S&T중공업,산업재,,
2019,Q3,2019-11-14,6260,LS,산업재,irrelevant,"요약본은 LS(006260)와 직접적인 관련이 없는 자동차 태양광 시스템에 대한 내용으로, LS의 주가에 영향을 미칠 만한 정보가 없습니다."
2019,Q3,2019-11-14,10120,LS산전,산업재,,
2019,Q3,2019-11-14,11200,현대상선,산업재,,
2019,Q3,2019-11-14,25540,한국단자,산업재,,
2019,Q3,2019-11-14,47050,대우인터내셔널,산업재,irrelevant,"요약본은 POSCO International과 Zoom Internet에 대한 투자 조언과 시장 주기에 대한 일반적인 조언을 다루고 있으며, 대우인터내셔널(047050)과 직접적인 관련이 없습니다."
2019,Q3,2019-11-14,47810,한국항공우주,산업재,irrelevant,"요약본은 중소기업과 보잉 간의 협력 및 정부의 중소기업 지원에 관한 내용으로, 한국항공우주(047810)와 직접적인 관련이 없으므로 주가에 영향을 미치지 않을 것으로 보입니다."
2019,Q3,2019-11-14,51600,한전KPS,산업재,,
2019,Q3,2019-11-14,86280,현대글로비스,산업재,down,"영상에서는 현대글로비스를 포함한 주식들이 단기적으로 하락할 가능성이 높다고 예측하고 있으며, 전반적인 시장 분위기가 약세장이라는 점에서 주가에 부정적인 영향을 미칠 수 있습니다."
