year,quarter,disclosure_date,code,name,sector,prediction,reason
2018,Q1,2018-05-15,120,CJ대한통운,산업재,up,CJ대한통운이 우량한 신용도와 탄탄한 실적을 바탕으로 회사채 발행에 성공할 가능성이 높아 주가에 긍정적인 영향을 줄 수 있습니다.
2018,Q1,2018-05-15,150,두산,산업재,down,"요약본에는 두산(000150) 주가에 직접적인 영향을 미칠 만한 정보가 포함되어 있지 않으므로, 정보가 불충분하지만 기본적으로 하락으로 판단했습니다."
2018,Q1,2018-05-15,1120,LG상사,산업재,down,요약본에서는 LG상사와 관련된 세금 회피 혐의에 대한 법적 조사 소식이 포함되어 있어 주가에 부정적인 영향을 미칠 수 있습니다.
2018,Q1,2018-05-15,3490,대한항공,산업재,down,요약본에서는 대한항공의 경영진에 대한 불만과 법적 조사에 대한 내용이 포함되어 있어 주가에 부정적인 영향을 미칠 수 있습니다.
2018,Q1,2018-05-11,3570,S&T중공업,산업재,down,"요약본은 K7 소음기관단총의 개발 역사와 특징, 수출 성과에 대한 내용이지만, S&T중공업의 주가에 직접적인 영향을 미칠 만한 정보는 부족합니다. 따라서 기본적으로 주가에 부정적인 영향을 미친다고 판단했습니다."
2018,Q1,2018-05-15,6260,LS,산업재,down,"요약본에는 LS(006260)의 주가에 직접적인 영향을 미칠 만한 정보가 포함되어 있지 않으므로, 정보가 불충분하지만 기본적으로 하락으로 판단했습니다."
2018,Q1,2018-05-15,10120,LS산전,산업재,,
2018,Q1,2018-05-15,11200,현대상선,산업재,up,"영상에서는 현대상선의 전략적 제휴와 지분 인수가 운영 효율성과 수익성을 높이는 데 중요하다고 강조하고 있으며, 이는 주가에 긍정적인 영향을 줄 수 있습니다."
2018,Q1,2018-05-15,25540,한국단자,산업재,,
2018,Q1,2018-05-15,47050,포스코대우,산업재,down,요약본에는 포스코대우의 법인지방소득세 납부액이 전년보다 감소했다는 정보가 포함되어 있어 주가에 부정적인 영향을 미칠 수 있습니다.
2018,Q1,2018-05-15,47810,한국항공우주,산업재,down,"요약본에서는 한국항공우주가 미국 내 방위 계약과 관련된 논란에 휘말렸다는 내용이 있으며, 이는 회사의 평판과 사업에 부정적인 영향을 미칠 수 있습니다."
2018,Q1,2018-05-15,51600,한전KPS,산업재,,
2018,Q1,2018-04-30,86280,현대글로비스,산업재,up,"요약본에서는 현대글로비스의 주가가 현재 저평가되어 있으며, 기업 지배구조 변화의 수혜를 받을 것으로 예상되어 주가 상승 가능성이 있다고 분석하고 있습니다."
