year,quarter,disclosure_date,code,name,sector,prediction,reason
2021,Q4,2022-03-18,120,CJ대한통운,산업재,down,요약본에 따르면 CJ대한통운이 연루된 노동 분쟁과 불공정 노동 관행 혐의가 회사의 운영과 서비스 제공에 부정적인 영향을 미칠 수 있습니다. 이러한 상황은 주가에 부정적인 영향을 줄 가능성이 있습니다.
2021,Q4,2022-03-22,150,두산,산업재,,
2021,Q4,2022-03-16,1120,LX인터내셔널,산업재,,
2021,Q4,2022-03-15,3490,대한항공,산업재,up,"대한항공은 미국 및 유럽 노선에서 강한 여객 수요를 보이고 있으며, 화물 수요도 여전히 수익성이 있습니다. 또한, 회사의 재무 상태가 크게 개선되어 팬데믹 이후 회복에 잘 대비하고 있다는 점에서 주가에 긍정적인 영향을 줄 수 있습니다."
2021,Q4,2022-02-18,3570,S&T중공업,산업재,,
2021,Q4,2022-03-21,6260,LS,산업재,,
2021,Q4,2022-03-18,10120,LS일렉트릭,산업재,up,"요약본에서는 LS일렉트릭이 디지털과 친환경 에너지 기술을 기반으로 한 ESG 솔루션을 선보이며, 관련 전시회에 참가하여 기술 혁신과 경쟁 우위를 강조하고 있습니다. 이는 주가에 긍정적인 영향을 줄 수 있습니다."
2021,Q4,2022-03-21,11200,HMM,산업재,up,"요약본에서는 HMM의 외국인 투자 증가, 높은 영업 이익률, 글로벌 해운 시장의 호황, 그리고 경쟁 우위가 언급되어 주가에 긍정적인 영향을 줄 수 있습니다."
2021,Q4,2022-03-17,25540,한국단자,산업재,down,"요약본에는 한국단자에 대한 구체적인 정보가 없으며, 전반적인 자동차부품 상장기업의 브랜드평판이 하락한 것으로 보입니다. 따라서 정보가 불충분하지만 기본적으로 부정적인 판단을 내렸습니다."
2021,Q4,2022-03-14,47050,포스코인터내셔널,산업재,down,요약본에서는 포스코인터내셔널이 환경 파괴로 인해 국제 펀드의 투자 철회와 글로벌 기업들의 거래 중단 위협을 받고 있다고 언급되어 주가에 부정적인 영향을 줄 수 있습니다.
2021,Q4,2022-03-22,47810,한국항공우주,산업재,up,영상에서는 한국항공우주가 글로벌 방위비 증가와 한국 정부의 항공우주 산업 지원 정책으로 인해 긍정적인 영향을 받을 수 있다고 언급하고 있습니다. 특히 KF-21 전투기와 관련된 기회가 강조되어 주가 상승에 기여할 수 있습니다.
2021,Q4,2022-03-21,51600,한전KPS,산업재,up,"요약본에 따르면 한전KPS가 현금 결산배당을 결정했으며, 이는 투자자들에게 긍정적인 신호로 작용하여 주가에 긍정적인 영향을 미칠 수 있습니다."
2021,Q4,2022-03-15,86280,현대글로비스,산업재,down,요약본에서는 현대글로비스가 환경오염 및 인권 문제로 인해 노르웨이 국부펀드의 감시목록에 올랐다는 부정적인 소식이 포함되어 있어 주가에 부정적인 영향을 미칠 수 있습니다.
