year,quarter,disclosure_date,code,name,sector,prediction,reason
2023,Q3,2023-11-14,120,CJ대한통운,산업재,up,"요약본에서는 CJ대한통운이 자동화와 기술 발전을 통해 물류 효율성을 크게 향상시켰으며, 아시아 태평양 지역에서의 시장 점유율 확대를 목표로 하고 있어 주가에 긍정적인 영향을 미칠 수 있습니다."
2023,Q3,2023-11-14,150,두산,산업재,down,"요약본에서는 두산의 주가가 최근 하락했으며, 자회사의 실적 개선이 필요하다는 점과 시장의 관심이 부족하다는 점이 언급되어 주가에 부정적인 영향을 줄 수 있습니다."
2023,Q3,2023-11-14,1120,LX인터내셔널,산업재,up,요약본에서는 LX인터내셔널이 인도네시아 니켈 광산을 인수하여 자원사업의 주력을 2차전지 핵심광물로 전환하는 전략적 행보를 보이고 있어 주가에 긍정적인 영향을 줄 수 있습니다.
2023,Q3,2023-11-14,3490,대한항공,산업재,up,"영상에서는 대한항공이 아시아나 항공과의 합병을 통해 시장 지위를 강화하려는 전략적 움직임을 보이고 있으며, 이는 주가에 긍정적인 영향을 줄 수 있습니다."
2023,Q3,2023-11-09,3570,SNT다이내믹스,산업재,,
2023,Q3,2023-11-14,6260,LS,산업재,up,"요약본에서는 LS그룹의 매출과 자산이 크게 증가했으며, 미래 성장동력으로 배터리, 전기차, 반도체 분야를 강조하고 있습니다. 이러한 긍정적인 성과와 미래 비전은 주가에 긍정적인 영향을 줄 수 있습니다."
2023,Q3,2023-11-14,10120,LS일렉트릭,산업재,down,요약본에서는 고객사의 투자 축소 전망으로 인해 목표주가가 하향되었다고 언급되어 주가에 부정적인 영향을 줄 수 있습니다.
2023,Q3,2023-11-10,11200,HMM,산업재,up,"요약본에서는 HMM이 COVID-19 이후 수요 증가와 운임 상승으로 인해 큰 이익을 기록했으며, 여러 대기업들이 인수에 관심을 보이고 있다는 점이 언급되어 주가에 긍정적인 영향을 줄 수 있습니다."
2023,Q3,2023-11-14,25540,한국단자,산업재,down,요약본에서는 2차전지 및 리튬 관련주가 폭락하고 외국인과 기관의 매도가 이어졌다는 내용이 주를 이루고 있습니다. 이는 한국단자(025540)의 주가에 부정적인 영향을 미칠 수 있는 요인으로 판단됩니다.
2023,Q3,2023-11-14,47050,포스코인터내셔널,산업재,up,"포스코인터내셔널이 친환경소재 사업의 매출액과 영업이익을 크게 성장시킬 계획을 발표하고, 다양한 친환경 사업 확장 및 투자 계획을 통해 미래 시장을 선점하려는 전략을 제시하여 주가에 긍정적인 영향을 줄 수 있습니다."
2023,Q3,2023-11-14,47810,한국항공우주,산업재,down,요약본에서는 한국항공우주의 최근 실적 부진과 기대치 하향 조정이 언급되어 주가에 부정적인 영향을 줄 수 있습니다.
2023,Q3,2023-11-14,51600,한전KPS,산업재,,
2023,Q3,2023-11-14,86280,현대글로비스,산업재,up,"요약본에 따르면 현대글로비스는 자동차운반선 운임을 인상하여 재계약을 추진하고 있으며, 이는 4분기 실적 개선으로 이어질 전망입니다. 따라서 주가에 긍정적인 영향을 미칠 수 있습니다."
