year,quarter,disclosure_date,code,name,sector,prediction,reason
2019,Q4,2020-03-30,120,CJ대한통운,산업재,down,"요약본에 따르면 CJ대한통운은 코로나19로 인해 택배 수요가 증가할 것으로 예상되지만, 경기침체로 인한 물동량 감소가 물류 사업 부문에 위협이 될 수 있어 주가에 부정적인 영향을 미칠 수 있습니다."
2019,Q4,2020-03-30,150,두산,산업재,up,"요약본에서는 두산중공업이 정부로부터 1조 원의 긴급 자금을 지원받아 재정 회복을 도모하고 있으며, 이는 주가에 긍정적인 영향을 미칠 수 있습니다."
2019,Q4,2020-03-30,1120,LG상사,산업재,up,"영상에서는 LG상사가 비영업 자산을 매각하여 자산 효율화를 진행하고, 신규 사업 기회를 모색하며 수익성과 성장성을 동시에 확보하려는 노력을 언급하고 있어 주가에 긍정적인 영향을 줄 수 있습니다."
2019,Q4,2020-03-30,3490,대한항공,산업재,down,"요약본에서는 대한항공이 비용 절감 조치를 통해 운영을 안정화하려는 노력을 하고 있지만, 이는 재정적 어려움을 겪고 있다는 것을 의미하며 주가에 부정적인 영향을 미칠 수 있습니다."
2019,Q4,2020-03-02,3570,S&T중공업,산업재,,
2019,Q4,2020-03-30,6260,LS,산업재,down,요약본에서는 LS엠트론의 실적 부진과 코로나19로 인한 글로벌 사업의 불확실성이 언급되어 있어 주가에 부정적인 영향을 줄 수 있습니다.
2019,Q4,2020-03-30,10120,LS일렉트릭,산업재,up,"요약본에서는 LS일렉트릭이 사명 변경과 함께 스마트 에너지 기업으로의 변신을 선언하고, 글로벌 사업 비중을 확대하려는 계획을 밝히고 있습니다. 이러한 변화와 확장은 회사의 성장 가능성을 높여 주가에 긍정적인 영향을 줄 수 있습니다."
2019,Q4,2020-03-30,11200,HMM,산업재,,
2019,Q4,2020-03-30,25540,한국단자,산업재,,
2019,Q4,2020-03-30,47050,포스코인터내셔널,산업재,down,요약본에서는 포스코인터내셔널의 주가가 회사의 강력한 재무 성과에도 불구하고 시장 트렌드와 투자자 심리에 의해 저평가되고 있다고 언급하고 있습니다. 현재 시장 트렌드가 포스코인터내셔널과 같은 기업을 선호하지 않는다는 점에서 주가에 부정적인 영향을 미칠 수 있습니다.
2019,Q4,2020-03-30,47810,한국항공우주,산업재,down,"요약본에서는 한국항공우주(한국항공우주)의 최근 부진한 실적과 새로운 주문 부족을 언급하며, 주식 구매를 권장하지 않는다고 합니다. 이는 주가에 부정적인 영향을 미칠 수 있습니다."
2019,Q4,2020-03-30,51600,한전KPS,산업재,down,"요약본은 경영진의 급여 반납과 사회공헌활동에 대한 내용으로, 주가에 직접적인 긍정적 영향을 미칠 만한 정보가 부족합니다."
2019,Q4,2020-03-30,86280,현대글로비스,산업재,up,"현대글로비스가 온라인 중고차 경매 시스템을 도입하여 중고차 거래의 편의성을 높이고 시장 접근성을 확대함으로써, 회사의 수익성 향상에 긍정적인 영향을 미칠 수 있습니다."
